&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    10 00 0  F                 107
DEFANT     4    6  H    10 00 0  F                 263
DEFANT     6    7  H    10 00 0  F                1111
DEFANT     7    8  H    10 00 0  F                 820
DEFANT     8    9  H    10 00 0  F                1183
DEFANT     9   10  H    10 00 0  F                1211
DEFANT    10   11  H    10 00 0  F                1318
DEFANT    11   12  H    10 00 0  F                1355
DEFANT    12   17  H    10 00 0  F                1377
DEFANT    14   15  H    10 00 0  F                  43
DEFANT    15   16  H    10 00 0  F                  63
DEFANT    16   17  H    08 00 0  F                  59
DEFANT    16   17  H    10 00 0  F                  58
DEFANT    17   18  H    10 00 0  F                2852
DEFANT    18   34  H    10 00 0  F                2136
DEFANT    20   21  H    10 00 0  F                 143
DEFANT    21   24  H    10 00 0  F                 260
DEFANT    24   31  H    10 00 0  F                 158
DEFANT    25   26  H    10 00 0  F                  68
DEFANT    26   27  H    10 00 0  F                 135
DEFANT    27   28  H    10 00 0  F                 141
DEFANT    28   31  H    10 00 0  F                 138
DEFANT    29  203  H    10 00 0  F                 207
DEFANT    30   31  H    10 00 0  F                 725
DEFANT    31   32  H    10 00 0  F                1106
DEFANT    32   33  H    10 00 0  F                1058
DEFANT    33   34  H    10 00 0  F                2646
DEFANT    34   45  H    10 00 0  F                4693
DEFANT    37   38  H    10 00 0  F                 507
DEFANT    38   39  H    10 00 0  F                 605
DEFANT    39   40  H    10 00 0  F                 695
DEFANT    40   42  H    10 00 0  F                1185
DEFANT    42   43  H    10 00 0  F                1149
DEFANT    43   45  H    10 00 0  F                 185
DEFANT    45   46  H    10 00 0  F                4773
DEFANT    46   66  H    09 00 0  F                5322
DEFANT    46   66  H    10 00 0  F                5066
DEFANT    47   48  H    10 00 0  F                  64
DEFANT    48   49  H    10 00 0  F                  58
DEFANT    49  249  H    10 00 0  F                 109
DEFANT    50   51  H    10 00 0  F                 181
DEFANT    51   52  H    10 00 0  F                 164
DEFANT    52   61  H    10 00 0  F                 379
DEFANT    57   61  H    10 00 0  F                 110
DEFANT    61   62  H    10 00 0  F                 509
DEFANT    62   63  H    10 00 0  F                 532
DEFANT    63   66  H    09 00 0  F                 619
DEFANT    71   72  H    10 00 0  F                  92
DEFANT    72   73  H    10 00 0  F                  90
DEFANT    73   77  H    10 00 0  F                  15
DEFANT    74   76  H    10 00 0  F                 263
DEFANT    76   77  H    10 00 0  F                 743
DEFANT    77   78  H    10 00 0  F                 493
DEFANT    78   82  H    10 00 0  F                 422
DEFANT    82   83  H    10 00 0  F                 662
DEFANT    86   91  H    10 00 0  F                  85
DEFANT    89   90  H    10 00 0  F                 146
DEFANT    90   91  H    10 00 0  F                 155
DEFANT    91   92  H    10 00 0  F                 274
DEFANT    92  103  H    10 00 0  F                 309
DEFANT    93   94  H    10 00 0  F                  28
DEFANT    94  103  H    10 00 0  F                  16
DEFANT    97   98  H    10 00 0  F                   7
DEFANT    98   99  H    10 00 0  F                  24
DEFANT   101  102  H    10 00 0  F                  33
DEFANT   107   37  H    09 00 0  F                 101
DEFANT   110  111  H    10 00 0  F                  13
DEFANT   111  112  H    10 00 0  F                  98
DEFANT   112  113  H    10 00 0  F                  87
DEFANT   113  114  H    10 00 0  F                 158
DEFANT   120  123  H    08 00 0  F                   4
DEFANT   120  123  H    10 00 0  F                  23
DEFANT   121  122  H    10 00 0  F                  31
DEFANT   122  123  H    07 00 0  F                  34
DEFANT   122  123  H    10 00 0  F                  32
DEFANT   123  125  H    10 00 0  F                 182
DEFANT   125  129  H    09 00 0  F                  76
DEFANT   125  129  H    10 00 0  F                 211
DEFANT   126  127  H    10 00 0  F                  44
DEFANT   127  129  H    10 00 0  F                  98
DEFANT   129  130  H    10 00 0  F                  16
DEFANT   134  135  H    10 00 0  F                 130
DEFANT   135  141  H    10 00 0  F                 139
DEFANT   139  141  H    09 00 0  F                 173
DEFANT   141  143  H    10 00 0  F                 648
DEFANT   143  144  H    10 00 0  F                 825
DEFANT   148  154  H    06 00 0  F                  50
DEFANT   148  154  H    07 00 0  F                 215
DEFANT   148  154  H    08 00 0  F                 222
DEFANT   148  154  H    09 00 0  F                 220
DEFANT   148  154  H    10 00 0  F                 234
DEFANT   153   46  H    10 00 0  F                 106
DEFANT   155  156  H    10 00 0  F                 223
DEFANT   156  169  H    24 00 0  F                3012
DEFANT   156  169  H    25 00 0  F                2752
DEFANT   156  169  H    26 00 0  F                2466
DEFANT   156  169  H    27 00 0  F                2352
DEFANT   156  169  H    28 00 0  F                2175
DEFANT   156  169  H    01 00 0  F                2169
DEFANT   156  169  H    02 00 0  F                2155
DEFANT   156  169  H    03 00 0  F                2152
DEFANT   156  169  H    04 00 0  F                1904
DEFANT   156  169  H    05 00 0  F                1408
DEFANT   156  169  H    06 00 0  F                1167
DEFANT   156  169  H    07 00 0  F                1067
DEFANT   156  169  H    08 00 0  F                 863
DEFANT   156  169  H    09 00 0  F                 761
DEFANT   156  169  H    10 00 0  F                 753
DEFANT   162  169  H    24 00 0  F                  46
DEFANT   162  169  H    25 00 0  F                  44
DEFANT   162  169  H    26 00 0  F                  43
DEFANT   162  169  H    27 00 0  F                  44
DEFANT   162  169  H    02 00 0  F                  47
DEFANT   162  169  H    09 00 0  F                  36
DEFANT   162  169  H    10 00 0  F                  31
DEFANT   169  172  H    08 00 0  F                3945
DEFANT   169  172  H    09 00 0  F                3899
DEFANT   169  172  H    10 00 0  F                3437
DEFANT   172  173  H    10 00 0  F                4466
DEFANT   175  178  H    10 00 0  F                1411
DEFANT   192  193  H    10 00 0  F                  73
DEFANT   193  141  H    09 00 0  F                 100
DEFANT   193  141  H    10 00 0  F                  64
DEFANT   203   30  H    10 00 0  F                 271
DEFANT   204  280  H    10 00 0  F                2365
DEFANT   228  229  H    06 00 0  F                1526
DEFANT   228  229  H    07 00 0  F                1914
DEFANT   228  229  H    08 00 0  F                1928
DEFANT   228  229  H    09 00 0  F                1987
DEFANT   228  229  H    10 00 0  F                2012
DEFANT   229  230  H    10 00 0  F                4956
DEFANT   241   34  H    10 00 0  F                 188
DEFANT   249   50  H    10 00 0  F                 110
DEFANT   251  252  H    10 00 0  F                 100
DEFANT   252  253  H    10 00 0  F                 102
DEFANT   253  257  H    10 00 0  F                 333
DEFANT   257  261  H    09 00 0  F                1207
DEFANT   257  261  H    10 00 0  F                1881
DEFANT   261  267  H    08 00 0  F                5427
