& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   6696  0  0  2        640.
  4  ST.CRUZ 34     3    0        0.000  21308  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  21308  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  21308  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  21308  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   4656  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   5160  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   5184  0  0  0          0.
 13  ANGRA 2        1    1     1350.000    161  1  0  2       1350.
 15  LINHARES       1    0        0.000   1482  0  0  0          0.
 15  LINHARES       2    0        0.000   1482  0  0  0          0.
 15  LINHARES       3    0        0.000   1314  0  0  0          0.
 15  LINHARES       4    0        0.000   1314  0  0  0          0.
 21  MARANHAO V     1    0        0.000   3335  0  0  0          0.
 24  J.LACERDA C    7    0        0.000     93  0  0  0          0.
 25  J.LACERDA B    5    0        0.000    307  1  0  0          0.
 25  J.LACERDA B    6    0        0.000    305  1  0  0          0.
 26  J.LACERDA A1   1    0        0.000   3311  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   3397  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000    308  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000    646  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  21308  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  21308  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  21308  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  21308  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  21308  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   3335  1  0  0          0.
 42  FORTALEZA      1    0        0.000  19801  0  0  0          0.
 42  FORTALEZA      2    0        0.000  19801  0  0  0          0.
 42  FORTALEZA      3    0        0.000   6432  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000   4007  0  0  0          0.
 46  N.VENECIA 2    1    0        0.000   3335  1  0  0          0.
 47  TERMORIO       1    0        0.000     48  0  0  0        155.
 47  TERMORIO       2    0        0.000    734  1  0  0        155.
 47  TERMORIO       3    0        0.000   6072  0  0  0        155.
 47  TERMORIO       4    0        0.000   5194  0  0  0        155.
 47  TERMORIO       5    0        0.000  19030  0  0  0        155.
 47  TERMORIO       6    0        0.000   3254  0  0  0        155.
 47  TERMORIO       7    0        0.000   4422  1  0  0        155.
 47  TERMORIO       8    0        0.000   3600  0  0  0        155.
 47  TERMORIO       9    0        0.000   4320  0  0  0        155.
 47  TERMORIO      10    0        0.000  19030  0  0  0        155.
 47  TERMORIO      11    0        0.000   3696  1  0  0        155.
 47  TERMORIO      12    0        0.000   1238  0  0  0        155.
 47  TERMORIO      13    0        0.000   4320  0  0  0        155.
 47  TERMORIO      14    0        0.000   4056  0  0  0        155.
 47  TERMORIO      15    0        0.000   1321  0  0  0        155.
 47  TERMORIO      16    0        0.000   3336  0  0  0        155.
 47  TERMORIO      17    0        0.000   1078  1  0  0        155.
 47  TERMORIO      18    0        0.000    130  0  0  0        155.
