& CONDICOES INICIAIS DAS UNIDADES                
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0              
&                                                
& CONDICOES INICIAIS DAS UNIDADES                
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 60  NORTEFLU       2    0         0.00  18855  0  0
 60  NORTEFLU       3    0         0.00  18855  0  0
 60  NORTEFLU       4    0         0.00   1200  0  0
 60  NORTEFLU       5    0         0.00   2712  0  0
 60  NORTEFLU       6    0         0.00   3297  1  0
 60  NORTEFLU       7    1       826.00   1200  0  0
 62  SEROPEDICA     1    0         0.00    329  1  0
 62  SEROPEDICA     2    0         0.00   4038  0  0
 62  SEROPEDICA     3    0         0.00   3670  1  0
 62  SEROPEDICA     4    0         0.00    542  1  0
 62  SEROPEDICA     5    0         0.00    352  0  0
 62  SEROPEDICA     6    1       265.00     18  0  0
 62  SEROPEDICA     7    0         0.00     18  0  0
 62  SEROPEDICA     8    0         0.00   4850  1  0
 63  IBIRITE        1    1       226.00    312  0  0
 64  CANOAS         1    1      248.573    167  1  0
 67  TERMONE        1    0         0.00     25  1  0
 67  TERMONE        2    0         0.00     25  0  0
 67  TERMONE        3    0         0.00     25  0  0
 68  TRES LAGOAS    1    0         0.00    333  0  0
 68  TRES LAGOAS    2    0         0.00  10559  0  0
 68  TRES LAGOAS    3    0         0.00  15264  0  0
 68  TRES LAGOAS    4    0         0.00    252  0  0
 68  TRES LAGOAS    5    0         0.00  13224  1  0
 68  TRES LAGOAS    6    0         0.00   4387  1  0
 68  TRES LAGOAS    7    0         0.00  13224  0  0
 68  TRES LAGOAS    8    0         0.00   6240  0  0
 68  TRES LAGOAS    9    0         0.00    167  0  0
 68  TRES LAGOAS   10    0         0.00   6102  0  0
 68  TRES LAGOAS   11    0         0.00   6192  0  0
 68  TRES LAGOAS   12    0         0.00  13200  0  0
 68  TRES LAGOAS   13    1       270.00    167  0  0
 68  TRES LAGOAS   14    0         0.00   5880  0  0
 68  TRES LAGOAS   15    0         0.00   4678  1  0
 69  TERMOPB        1    0         0.00     25  0  0
 69  TERMOPB        2    0         0.00     25  0  0
 69  TERMOPB        3    0         0.00     33  0  0
 70  GERAMAR II     1    0         0.00     26  0  0
 70  GERAMAR II     2    0         0.00     26  0  0
 70  GERAMAR II     3    0         0.00     26  0  0
 70  GERAMAR II     4    0         0.00     26  0  0
 73  GERAMAR I      1    0         0.00     26  0  0
 73  GERAMAR I      2    0         0.00     26  0  0
 73  GERAMAR I      3    0         0.00     26  0  0
 73  GERAMAR I      4    0         0.00     26  0  0
 83  VALE DO ACU    1    1       110.00    144  0  0
 83  VALE DO ACU    2    0         0.00   9077  0  0
 86  ST.CRUZ NOVA  11    1       175.00    648  0  0
 86  ST.CRUZ NOVA  21    1       175.00    648  0  0
 90  TERMOMACAE     1    0         0.00    110  0  0
 90  TERMOMACAE     2    0         0.00  15264  0  0
 90  TERMOMACAE     3    0         0.00   5647  1  0
 90  TERMOMACAE     4    0         0.00   5269  0  0
 90  TERMOMACAE     5    0         0.00  15264  0  0
 90  TERMOMACAE     6    0         0.00   4295  0  0
 90  TERMOMACAE     7    0         0.00  15264  0  0
 90  TERMOMACAE     8    0         0.00  15264  0  0
 90  TERMOMACAE     9    0         0.00    288  1  0
 90  TERMOMACAE    10    0         0.00  15264  0  0
 90  TERMOMACAE    11    0         0.00   5519  0  0
 90  TERMOMACAE    12    0         0.00   5525  1  0
 90  TERMOMACAE    13    0         0.00   5151  1  0
 90  TERMOMACAE    14    0         0.00   5224  0  0
 90  TERMOMACAE    15    0         0.00   5459  0  0
 90  TERMOMACAE    16    0         0.00  15264  0  0
 90  TERMOMACAE    17    0         0.00    142  1  0
 90  TERMOMACAE    18    1       810.00    110  0  0
 90  TERMOMACAE    19    0         0.00   4337  0  0
 90  TERMOMACAE    20    0         0.00   5016  0  0
 96  TERMOPE        1    0         0.00  10523  0  0
 96  TERMOPE        2    0         0.00   7405  0  0
 96  TERMOPE        3    1       533.00   1231  1  0
 97  CUBATAO        1    1       208.00    346  0  0
 97  CUBATAO        2    0         0.00   3941  1  0
 97  CUBATAO        3    0         0.00    346  0  0
 98  PERNAMBU_III   1    0         0.00  11545  0  0
 98  PERNAMBU_III   2    0         0.00  12910  0  0
 98  PERNAMBU_III   3    0         0.00  11544  1  0
 98  PERNAMBU_III   4    0         0.00   5015  1  0
106  ERB CANDEIAS   1    1        11.00    504  0  0
107  PAMPA SUL      1    0         0.00  11384  0  0
108  XAVANTES       1    0         0.00  15266  0  0
108  XAVANTES       2    0         0.00  15266  0  0
109  ALTOS          1    0         0.00  15596  0  0
