&
RP    1  11  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1  11  0 0  F            3279
LM    1  11  0 1  F            3178
LM    1  11  1 0  F            3099
LM    1  11  1 1  F            3037
LM    1  11  2 0  F            2989
LM    1  11  2 1  F            2961
LM    1  11  3 0  F            2942
LM    1  11  3 1  F            2933
LM    1  11  4 0  F            2929
LM    1  11  4 1  F            2942
LM    1  11  5 0  F            2983
LM    1  11  5 1  F            3027
LM    1  11  6 0  F            3106
LM    1  11  6 1  F            3154
LM    1  11  7 0  F            3270
LM    1  11  7 1  F            3375
LM    1  11  8 0  F            3472
LM    1  11  8 1  F            3531
LM    1  11  9 0  F            3565
LM    1  11  9 1  F            3596
LM    1  11 10 0  F            3615
LM    1  11 10 1  F            3630
LM    1  11 11 0  F            3632
LM    1  11 11 1  F            3602
LM    1  11 12 0  F            3551
LM    1  11 12 1  F            3552
LM    1  11 13 0  F            3620
LM    1  11 13 1  F            3679
LM    1  11 14 0  F            3726
LM    1  11 14 1  F            3761
LM    1  11 15 0  F            3776
LM    1  11 15 1  F            3797
LM    1  11 16 0  F            3798
LM    1  11 16 1  F            3788
LM    1  11 17 0  F            3776
LM    1  11 17 1  F            3921
LM    1  11 18 0  F            4014
LM    1  11 18 1  F            4004
LM    1  11 19 0  F            3936
LM    1  11 19 1  F            3867
LM    1  11 20 0  F            3820
LM    1  11 20 1  F            3786
LM    1  11 21 0  F            3762
LM    1  11 21 1  F            3745
LM    1  11 22 0  F            3680
LM    1  11 22 1  F            3595
LM    1  11 23 0  F            3473
LM    1  11 23 1  F            3416
9999
