&
RP    1  20  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1  20  0 0  F            3365
LM    1  20  0 1  F            3278
LM    1  20  1 0  F            3196
LM    1  20  1 1  F            3135
LM    1  20  2 0  F            3082
LM    1  20  2 1  F            3049
LM    1  20  3 0  F            3017
LM    1  20  3 1  F            3001
LM    1  20  4 0  F            3001
LM    1  20  4 1  F            3013
LM    1  20  5 0  F            3048
LM    1  20  5 1  F            3088
LM    1  20  6 0  F            3165
LM    1  20  6 1  F            3189
LM    1  20  7 0  F            3279
LM    1  20  7 1  F            3391
LM    1  20  8 0  F            3485
LM    1  20  8 1  F            3539
LM    1  20  9 0  F            3577
LM    1  20  9 1  F            3608
LM    1  20 10 0  F            3632
LM    1  20 10 1  F            3651
LM    1  20 11 0  F            3641
LM    1  20 11 1  F            3613
LM    1  20 12 0  F            3561
LM    1  20 12 1  F            3561
LM    1  20 13 0  F            3639
LM    1  20 13 1  F            3708
LM    1  20 14 0  F            3760
LM    1  20 14 1  F            3800
LM    1  20 15 0  F            3824
LM    1  20 15 1  F            3848
LM    1  20 16 0  F            3860
LM    1  20 16 1  F            3868
LM    1  20 17 0  F            3848
LM    1  20 17 1  F            3956
LM    1  20 18 0  F            4055
LM    1  20 18 1  F            4098
LM    1  20 19 0  F            4050
LM    1  20 19 1  F            3967
LM    1  20 20 0  F            3897
LM    1  20 20 1  F            3887
LM    1  20 21 0  F            3850
LM    1  20 21 1  F            3815
LM    1  20 22 0  F            3737
LM    1  20 22 1  F            3658
LM    1  20 23 0  F            3554
LM    1  20 23 1  F            3486
9999
