&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT    91   92  H    03 00 0  F                 272
DEFANT    92  103  H    03 00 0  F                 418
DEFANT    93   94  H    03 00 0  F                  40
DEFANT    94  103  H    03 00 0  F                  40
DEFANT    97   98  H    03 00 0  F                   4
DEFANT    98   99  H    03 00 0  F                  12
DEFANT   101  102  H    03 00 0  F                  62
DEFANT   107   37  H    02 00 0  F                 222
DEFANT   110  111  H    03 00 0  F                  13
DEFANT   111  112  H    03 00 0  F                 104
DEFANT   112  113  H    03 00 0  F                  92
DEFANT   113  114  H    03 00 0  F                 161
DEFANT   120  123  H    01 00 0  F                   4
DEFANT   120  123  H    03 00 0  F                  32
DEFANT   121  122  H    03 00 0  F                  31
DEFANT   122  123  H    28 00 0  F                  33
DEFANT   122  123  H    03 00 0  F                  32
DEFANT   123  125  H    03 00 0  F                 149
DEFANT   125  129  H    02 00 0  F                  74
DEFANT   125  129  H    03 00 0  F                 237
DEFANT   126  127  H    03 00 0  F                  71
DEFANT   127  129  H    03 00 0  F                 145
DEFANT   129  130  H    03 00 0  F                 278
DEFANT   134  135  H    03 00 0  F                 132
DEFANT   135  141  H    03 00 0  F                 160
DEFANT   139  141  H    02 00 0  F                 210
DEFANT   139  141  H    03 00 0  F                 203
DEFANT   141  143  H    03 00 0  F                 912
DEFANT   143  144  H    03 00 0  F                1014
DEFANT   148  154  H    27 00 0  F                 350
DEFANT   148  154  H    28 00 0  F                 303
DEFANT   148  154  H    01 00 0  F                 251
DEFANT   148  154  H    02 00 0  F                 249
DEFANT   148  154  H    03 00 0  F                 256
DEFANT   153   46  H    03 00 0  F                 138
DEFANT   155  156  H    03 00 0  F                 261
DEFANT   156  169  H    17 00 0  F                2768
DEFANT   156  169  H    18 00 0  F                2925
DEFANT   156  169  H    19 00 0  F                3014
DEFANT   156  169  H    20 00 0  F                3017
DEFANT   156  169  H    21 00 0  F                3018
DEFANT   156  169  H    22 00 0  F                3019
DEFANT   156  169  H    23 00 0  F                3016
DEFANT   156  169  H    24 00 0  F                3012
DEFANT   156  169  H    25 00 0  F                2752
DEFANT   156  169  H    26 00 0  F                2466
DEFANT   156  169  H    27 00 0  F                2352
DEFANT   156  169  H    28 00 0  F                2175
DEFANT   156  169  H    01 00 0  F                2169
DEFANT   156  169  H    02 00 0  F                2155
DEFANT   156  169  H    03 00 0  F                2167
DEFANT   162  169  H    17 00 0  F                  21
DEFANT   162  169  H    18 00 0  F                  30
DEFANT   162  169  H    19 00 0  F                  38
DEFANT   162  169  H    20 00 0  F                  27
DEFANT   162  169  H    21 00 0  F                  49
DEFANT   162  169  H    24 00 0  F                  46
DEFANT   162  169  H    25 00 0  F                  44
DEFANT   162  169  H    26 00 0  F                  43
DEFANT   162  169  H    27 00 0  F                  44
DEFANT   162  169  H    02 00 0  F                  47
DEFANT   162  169  H    03 00 0  F                  45
DEFANT   169  172  H    01 00 0  F                3901
DEFANT   169  172  H    02 00 0  F                3923
DEFANT   169  172  H    03 00 0  F                3864
DEFANT   172  173  H    03 00 0  F                4163
DEFANT   175  178  H    03 00 0  F                1462
DEFANT   192  193  H    03 00 0  F                  94
DEFANT   193  141  H    02 00 0  F                 123
DEFANT   193  141  H    03 00 0  F                  85
DEFANT   203   30  H    03 00 0  F                 271
DEFANT   204  280  H    03 00 0  F                1598
DEFANT   228  229  H    27 00 0  F                1542
DEFANT   228  229  H    28 00 0  F                1668
DEFANT   228  229  H    01 00 0  F                1719
DEFANT   228  229  H    02 00 0  F                1780
DEFANT   228  229  H    03 00 0  F                1757
DEFANT   229  230  H    03 00 0  F                5516
DEFANT   241   34  H    03 00 0  F                 119
DEFANT   249   50  H    03 00 0  F                 112
DEFANT   251  252  H    03 00 0  F                  97
DEFANT   252  253  H    03 00 0  F                 297
DEFANT   253  257  H    03 00 0  F                 478
DEFANT   257  261  H    02 00 0  F                1738
DEFANT   257  261  H    03 00 0  F                2644
DEFANT   261  267  H    01 00 0  F                4473
DEFANT   261  267  H    02 00 0  F                4830
DEFANT   261  267  H    03 00 0  F                3666
DEFANT   262  241  H    03 00 0  F                 173
DEFANT   267  275  H    01 00 0  F                7380
DEFANT   267  275  H    02 00 0  F                7002
DEFANT   267  275  H    03 00 0  F                7089
DEFANT   280  284  H    03 00 0  F                1557
DEFANT   285  287  H    03 00 0  F               28654
DEFANT   290   34  H    03 00 0  F                  95
DEFANT   311  312  H    03 00 0  F                 253
DEFANT   312  315  H    03 00 0  F                 263
DEFANT   315   34  H    03 00 0  F                 276
DEFANT    66    1  S    03  0 0  F                7504
DEFANT    66    1  S    03  0 1  F                7090
DEFANT    66    1  S    03  1 0  F                6373
DEFANT    66    1  S    03  1 1  F                6370
DEFANT    66    1  S    03  2 0  F                6293
DEFANT    66    1  S    03  2 1  F                5911
DEFANT    66    1  S    03  3 0  F                5803
DEFANT    66    1  S    03  3 1  F                5570
DEFANT    66    1  S    03  4 0  F                5516
DEFANT    66    1  S    03  4 1  F                5400
DEFANT    66    1  S    03  5 0  F                5635
DEFANT    66    1  S    03  5 1  F                5713
DEFANT    66    1  S    03  6 0  F                5758
DEFANT    66    1  S    03  6 1  F                5675
DEFANT    66    1  S    03  7 0  F                6428
DEFANT    66    1  S    03  7 1  F                6619
DEFANT    66    1  S    03  8 0  F                6852
DEFANT    66    1  S    03  8 1  F                6748
DEFANT    66    1  S    03  9 0  F                7073
DEFANT    66    1  S    03  9 1  F                7202
DEFANT    66    1  S    03 10 0  F                7401
DEFANT    66    1  S    03 10 1  F                7449
DEFANT    66    1  S    03 11 0  F                7646
DEFANT    66    1  S    03 11 1  F                7419
DEFANT    66    1  S    03 12 0  F                7113
DEFANT    66    1  S    03 12 1  F                6996
DEFANT    66    1  S    03 13 0  F                7265
DEFANT    66    1  S    03 13 1  F                7148
DEFANT    66    1  S    03 14 0  F                7006
DEFANT    66    1  S    03 14 1  F                7162
DEFANT    66    1  S    03 15 0  F                7077
DEFANT    66    1  S    03 15 1  F                7195
DEFANT    66    1  S    03 16 0  F                7211
DEFANT    66    1  S    03 16 1  F                7133
DEFANT    66    1  S    03 17 0  F                6697
DEFANT    66    1  S    03 17 1  F                7292
DEFANT    66    1  S    03 18 0  F                7144
DEFANT    66    1  S    03 18 1  F                7823
DEFANT    66    1  S    03 19 0  F                8140
DEFANT    66    1  S    03 19 1  F                8375
DEFANT    66    1  S    03 20 0  F                8414
DEFANT    66    1  S    03 20 1  F                8310
DEFANT    66    1  S    03 21 0  F                8276
DEFANT    66    1  S    03 21 1  F                8331
DEFANT    66    1  S    03 22 0  F                8182
DEFANT    66    1  S    03 22 1  F                8234
DEFANT    66    1  S    03 23 0  F                7786
DEFANT    66    1  S    03 23 1  F                7453
DEFANT    83    1  S    03  0 0  F                 353
DEFANT    83    1  S    03  0 1  F                 353
DEFANT    83    1  S    03  1 0  F                 352
DEFANT    83    1  S    03  1 1  F                 352
DEFANT    83    1  S    03  2 0  F                 352
DEFANT    83    1  S    03  2 1  F                 352
DEFANT    83    1  S    03  3 0  F                 352
DEFANT    83    1  S    03  3 1  F                 352
DEFANT    83    1  S    03  4 0  F                 352
DEFANT    83    1  S    03  4 1  F                 352
DEFANT    83    1  S    03  5 0  F                 353
DEFANT    83    1  S    03  5 1  F                 353
DEFANT    83    1  S    03  6 0  F                 353
DEFANT    83    1  S    03  6 1  F                 353
DEFANT    83    1  S    03  7 0  F                 354
DEFANT    83    1  S    03  7 1  F                 354
DEFANT    83    1  S    03  8 0  F                 354
DEFANT    83    1  S    03  8 1  F                 354
DEFANT    83    1  S    03  9 0  F                 354
DEFANT    83    1  S    03  9 1  F                 354
DEFANT    83    1  S    03 10 0  F                 353
DEFANT    83    1  S    03 10 1  F                 353
DEFANT    83    1  S    03 11 0  F                 353
DEFANT    83    1  S    03 11 1  F                 353
DEFANT    83    1  S    03 12 0  F                 353
DEFANT    83    1  S    03 12 1  F                 353
DEFANT    83    1  S    03 13 0  F                 353
DEFANT    83    1  S    03 13 1  F                 353
DEFANT    83    1  S    03 14 0  F                 827
DEFANT    83    1  S    03 14 1  F                 829
DEFANT    83    1  S    03 15 0  F                 831
DEFANT    83    1  S    03 15 1  F                 832
DEFANT    83    1  S    03 16 0  F                 832
DEFANT    83    1  S    03 16 1  F                 831
DEFANT    83    1  S    03 17 0  F                 830
DEFANT    83    1  S    03 17 1  F                 829
DEFANT    83    1  S    03 18 0  F                 828
DEFANT    83    1  S    03 18 1  F                 827
DEFANT    83    1  S    03 19 0  F                 828
DEFANT    83    1  S    03 19 1  F                 829
DEFANT    83    1  S    03 20 0  F                 831
DEFANT    83    1  S    03 20 1  F                 833
DEFANT    83    1  S    03 21 0  F                 833
DEFANT    83    1  S    03 21 1  F                 833
DEFANT    83    1  S    03 22 0  F                 833
DEFANT    83    1  S    03 22 1  F                 834
DEFANT    83    1  S    03 23 0  F                 834
DEFANT    83    1  S    03 23 1  F                 834
