&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    05 00 0  F                  92
DEFANT     4    6  H    05 00 0  F                 178
DEFANT     6    7  H    05 00 0  F                 291
DEFANT     7    8  H    05 00 0  F                 341
DEFANT     8    9  H    05 00 0  F                 362
DEFANT     9   10  H    05 00 0  F                 361
DEFANT    10   11  H    05 00 0  F                 388
DEFANT    11   12  H    05 00 0  F                 443
DEFANT    12   17  H    05 00 0  F                 657
DEFANT    14   15  H    05 00 0  F                  56
DEFANT    15   16  H    05 00 0  F                  66
DEFANT    16   17  H    03 00 0  F                  45
DEFANT    16   17  H    04 00 0  F                  60
DEFANT    16   17  H    05 00 0  F                  58
DEFANT    17   18  H    05 00 0  F                1056
DEFANT    18   34  H    05 00 0  F                1644
DEFANT    20   21  H    05 00 0  F                  44
DEFANT    21   24  H    05 00 0  F                  81
DEFANT    24   31  H    05 00 0  F                  94
DEFANT    25   26  H    05 00 0  F                 107
DEFANT    26   27  H    05 00 0  F                 129
DEFANT    27   28  H    05 00 0  F                 137
DEFANT    28   31  H    05 00 0  F                 146
DEFANT    29  203  H    05 00 0  F                   0
DEFANT    30   31  H    05 00 0  F                 179
DEFANT    31   32  H    05 00 0  F                 356
DEFANT    32   33  H    05 00 0  F                 364
DEFANT    33   34  H    05 00 0  F                1083
DEFANT    34   45  H    05 00 0  F                3171
DEFANT    37   38  H    05 00 0  F                 126
DEFANT    38   39  H    05 00 0  F                 201
DEFANT    39   40  H    05 00 0  F                 264
DEFANT    40   42  H    05 00 0  F                 256
DEFANT    42   43  H    05 00 0  F                 260
DEFANT    43   45  H    05 00 0  F                 179
DEFANT    45   46  H    05 00 0  F                3300
DEFANT    46   66  H    04 00 0  F                3967
DEFANT    46   66  H    05 00 0  F                3925
DEFANT    47   48  H    05 00 0  F                  60
DEFANT    48   49  H    05 00 0  F                  61
DEFANT    49  249  H    05 00 0  F                 113
DEFANT    50   51  H    05 00 0  F                 157
DEFANT    51   52  H    05 00 0  F                 158
DEFANT    52   61  H    05 00 0  F                 180
DEFANT    57   61  H    05 00 0  F                  83
DEFANT    61   62  H    05 00 0  F                 358
DEFANT    62   63  H    05 00 0  F                 365
DEFANT    63   66  H    04 00 0  F                 530
DEFANT    63   66  H    05 00 0  F                 428
DEFANT    71   72  H    05 00 0  F                 280
DEFANT    72   73  H    05 00 0  F                 305
DEFANT    73   77  H    05 00 0  F                 225
DEFANT    74   76  H    05 00 0  F                 748
DEFANT    76   77  H    05 00 0  F                 956
DEFANT    77   78  H    05 00 0  F                  92
DEFANT    78   82  H    05 00 0  F                 408
DEFANT    82   83  H    05 00 0  F                 972
DEFANT    86   91  H    05 00 0  F                3391
