&
RP    1  03  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1   3  0 0  F            3627
LM    1   3  0 1  F            3544
LM    1   3  1 0  F            3462
LM    1   3  1 1  F            3400
LM    1   3  2 0  F            3353
LM    1   3  2 1  F            3312
LM    1   3  3 0  F            3282
LM    1   3  3 1  F            3266
LM    1   3  4 0  F            3262
LM    1   3  4 1  F            3256
LM    1   3  5 0  F            3240
LM    1   3  5 1  F            3226
LM    1   3  6 0  F            3312
LM    1   3  6 1  F            3360
LM    1   3  7 0  F            3486
LM    1   3  7 1  F            3612
LM    1   3  8 0  F            3721
LM    1   3  8 1  F            3793
LM    1   3  9 0  F            3839
LM    1   3  9 1  F            3868
LM    1   3 10 0  F            3906
LM    1   3 10 1  F            3934
LM    1   3 11 0  F            3927
LM    1   3 11 1  F            3903
LM    1   3 12 0  F            3838
LM    1   3 12 1  F            3821
LM    1   3 13 0  F            3901
LM    1   3 13 1  F            3985
LM    1   3 14 0  F            4042
LM    1   3 14 1  F            4071
LM    1   3 15 0  F            4095
LM    1   3 15 1  F            4098
LM    1   3 16 0  F            4078
LM    1   3 16 1  F            4047
LM    1   3 17 0  F            3955
LM    1   3 17 1  F            3931
LM    1   3 18 0  F            3914
LM    1   3 18 1  F            3993
LM    1   3 19 0  F            4077
LM    1   3 19 1  F            4084
LM    1   3 20 0  F            4057
LM    1   3 20 1  F            4036
LM    1   3 21 0  F            4033
LM    1   3 21 1  F            4012
LM    1   3 22 0  F            3956
LM    1   3 22 1  F            3879
LM    1   3 23 0  F            3796
LM    1   3 23 1  F            3739
9999
