& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   4680  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  19292  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  19292  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  19292  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  19292  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   2640  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   3144  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   3168  0  0  0          0.
 13  ANGRA 2        1    1     1350.000    677  0  0  1       1350.
 15  LINHARES       1    0        0.000    144  0  0  0          0.
 15  LINHARES       2    0        0.000    144  0  0  0          0.
 15  LINHARES       3    0        0.000    144  0  0  0          0.
 15  LINHARES       4    0        0.000    144  0  0  0          0.
 21  MARANHAO V     1    0        0.000   1319  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   1294  1  0  0          0.
 25  J.LACERDA B    5    0        0.000     47  0  0  0          0.
 25  J.LACERDA B    6    1       80.010     43  1  0  3          0.
 26  J.LACERDA A1   1    0        0.000   1295  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   1381  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000    192  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000    142  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  19292  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  19292  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  19292  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  19292  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  19292  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   1319  1  0  0          0.
 42  FORTALEZA      1    0        0.000  17785  0  0  0          0.
 42  FORTALEZA      2    0        0.000  17785  0  0  0          0.
 42  FORTALEZA      3    0        0.000   4416  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000   1991  0  0  0          0.
 46  N.VENECIA 2    1    0        0.000   1319  1  0  0          0.
 47  TERMORIO       1    1      270.000    864  1  0  2        270.
 47  TERMORIO       2    0        0.000   1909  0  0  0        270.
 47  TERMORIO       3    0        0.000   4056  0  0  0        270.
 47  TERMORIO       4    0        0.000   3178  0  0  0        270.
 47  TERMORIO       5    0        0.000  17014  0  0  0        270.
 47  TERMORIO       6    0        0.000   1238  0  0  0        270.
 47  TERMORIO       7    0        0.000   2406  1  0  0        270.
 47  TERMORIO       8    0        0.000   1584  0  0  0        270.
 47  TERMORIO       9    0        0.000   2304  0  0  0        270.
 47  TERMORIO      10    0        0.000  17014  0  0  0        270.
 47  TERMORIO      11    0        0.000   1680  1  0  0        270.
 47  TERMORIO      12    0        0.000   1373  0  0  0        270.
 47  TERMORIO      13    0        0.000   2304  0  0  0        270.
 47  TERMORIO      14    0        0.000   2040  0  0  0        270.
 47  TERMORIO      15    0        0.000   8882  0  0  0        270.
 47  TERMORIO      16    0        0.000   1320  0  0  0        270.
 47  TERMORIO      17    0        0.000   1054  1  0  0        270.
 47  TERMORIO      18    0        0.000    960  0  0  0        270.
 47  TERMORIO      19    0        0.000  11784  0  0  0        270.
