&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    06 00 0  F                 131
DEFANT     4    6  H    06 00 0  F                 355
DEFANT     6    7  H    06 00 0  F                 329
DEFANT     7    8  H    06 00 0  F                 295
DEFANT     8    9  H    06 00 0  F                 323
DEFANT     9   10  H    06 00 0  F                 372
DEFANT    10   11  H    06 00 0  F                 451
DEFANT    11   12  H    06 00 0  F                 451
DEFANT    12   17  H    06 00 0  F                 717
DEFANT    14   15  H    06 00 0  F                  42
DEFANT    15   16  H    06 00 0  F                 101
DEFANT    16   17  H    04 00 0  F                  82
DEFANT    16   17  H    05 00 0  F                  75
DEFANT    16   17  H    06 00 0  F                  89
DEFANT    17   18  H    06 00 0  F                 845
DEFANT    18   34  H    06 00 0  F                1106
DEFANT    20   21  H    06 00 0  F                 157
DEFANT    21   24  H    06 00 0  F                  94
DEFANT    24   31  H    06 00 0  F                 103
DEFANT    25   26  H    06 00 0  F                  86
DEFANT    26   27  H    06 00 0  F                 122
DEFANT    27   28  H    06 00 0  F                 120
DEFANT    28   31  H    06 00 0  F                 143
DEFANT    29  203  H    06 00 0  F                 141
DEFANT    30   31  H    06 00 0  F                 380
DEFANT    31   32  H    06 00 0  F                 478
DEFANT    32   33  H    06 00 0  F                 452
DEFANT    33   34  H    06 00 0  F                1295
DEFANT    34   45  H    06 00 0  F                2768
DEFANT    37   38  H    06 00 0  F                 345
DEFANT    38   39  H    06 00 0  F                 442
DEFANT    39   40  H    06 00 0  F                 517
DEFANT    40   42  H    06 00 0  F                 358
DEFANT    42   43  H    06 00 0  F                 321
DEFANT    43   45  H    06 00 0  F                 207
DEFANT    45   46  H    06 00 0  F                3300
DEFANT    46   66  H    05 00 0  F                3928
DEFANT    46   66  H    06 00 0  F                3927
DEFANT    47   48  H    06 00 0  F                  95
DEFANT    48   49  H    06 00 0  F                  96
DEFANT    49  249  H    06 00 0  F                 106
DEFANT    50   51  H    06 00 0  F                 168
DEFANT    51   52  H    06 00 0  F                 160
DEFANT    52   61  H    06 00 0  F                 225
DEFANT    57   61  H    06 00 0  F                  80
DEFANT    61   62  H    06 00 0  F                 571
DEFANT    62   63  H    06 00 0  F                 523
DEFANT    63   66  H    05 00 0  F                 668
DEFANT    63   66  H    06 00 0  F                 663
DEFANT    71   72  H    06 00 0  F                   7
DEFANT    72   73  H    06 00 0  F                   9
DEFANT    73   77  H    06 00 0  F                  15
DEFANT    74   76  H    06 00 0  F                 253
DEFANT    76   77  H    06 00 0  F                 296
DEFANT    77   78  H    06 00 0  F                 312
DEFANT    78   82  H    06 00 0  F                 297
DEFANT    82   83  H    06 00 0  F                 408
DEFANT    86   91  H    06 00 0  F                 140
DEFANT    89   90  H    06 00 0  F                  39
DEFANT    90   91  H    06 00 0  F                  56
DEFANT    91   92  H    06 00 0  F                 313
DEFANT    92  103  H    06 00 0  F                 463
DEFANT    93   94  H    06 00 0  F                  54
DEFANT    94  103  H    06 00 0  F                  42
DEFANT    97   98  H    06 00 0  F                   4
DEFANT    98   99  H    06 00 0  F                  20
DEFANT   101  102  H    06 00 0  F                  45
DEFANT   107   37  H    05 00 0  F                 146
DEFANT   110  111  H    06 00 0  F                  13
DEFANT   111  112  H    06 00 0  F                 112
DEFANT   112  113  H    06 00 0  F                 102
DEFANT   113  114  H    06 00 0  F                 218
DEFANT   120  123  H    04 00 0  F                   4
DEFANT   120  123  H    06 00 0  F                  30
DEFANT   121  122  H    06 00 0  F                  32
DEFANT   122  123  H    03 00 0  F                  34
DEFANT   122  123  H    05 00 0  F                  33
DEFANT   122  123  H    06 00 0  F                  69
DEFANT   123  125  H    06 00 0  F                 167
DEFANT   125  129  H    05 00 0  F                 152
DEFANT   125  129  H    06 00 0  F                 227
DEFANT   126  127  H    06 00 0  F                  56
DEFANT   127  129  H    06 00 0  F                 116
DEFANT   129  130  H    06 00 0  F                 267
DEFANT   134  135  H    06 00 0  F                 218
DEFANT   135  141  H    06 00 0  F                 239
DEFANT   139  141  H    05 00 0  F                 367
DEFANT   139  141  H    06 00 0  F                 249
DEFANT   141  143  H    06 00 0  F                1431
DEFANT   143  144  H    06 00 0  F                1535
DEFANT   148  154  H    02 00 0  F                  51
DEFANT   148  154  H    04 00 0  F                  50
DEFANT   148  154  H    06 00 0  F                  49
DEFANT   153   46  H    06 00 0  F                 133
DEFANT   155  156  H    06 00 0  F                 481
DEFANT   156  169  H    23 00 0  F                 155
DEFANT   156  169  H    24 00 0  F                 154
DEFANT   156  169  H    29 00 0  F                 153
DEFANT   156  169  H    30 00 0  F                 152
DEFANT   156  169  H    01 00 0  F                 153
DEFANT   156  169  H    03 00 0  F                 152
DEFANT   156  169  H    04 00 0  F                 150
DEFANT   156  169  H    05 00 0  F                 149
DEFANT   156  169  H    06 00 0  F                 150
DEFANT   162  169  H    23 00 0  F                  11
DEFANT   162  169  H    01 00 0  F                  12
DEFANT   162  169  H    06 00 0  F                  17
DEFANT   169  172  H    04 00 0  F                 798
DEFANT   169  172  H    05 00 0  F                 804
DEFANT   169  172  H    06 00 0  F                 815
DEFANT   172  173  H    06 00 0  F                1168
DEFANT   175  178  H    06 00 0  F                1232
DEFANT   192  193  H    06 00 0  F                 158
DEFANT   193  141  H    05 00 0  F                 200
DEFANT   193  141  H    06 00 0  F                 161
DEFANT   203   30  H    06 00 0  F                 152
DEFANT   204  280  H    06 00 0  F                1710
DEFANT   228  229  H    02 00 0  F                1237
DEFANT   228  229  H    03 00 0  F                1533
DEFANT   228  229  H    04 00 0  F                1620
DEFANT   228  229  H    05 00 0  F                1621
DEFANT   228  229  H    06 00 0  F                1588
DEFANT   229  230  H    06 00 0  F                5396
DEFANT   241   34  H    06 00 0  F                 204
DEFANT   249   50  H    06 00 0  F                 114
DEFANT   251  252  H    06 00 0  F                 100
DEFANT   252  253  H    06 00 0  F                 758
DEFANT   253  257  H    06 00 0  F                1160
DEFANT   257  261  H    05 00 0  F                6161
