& CONDICOES INICIAIS DAS UNIDADES  
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0              
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 62 SEROPEDICA    1  7  0 0 F                               410.96
 62 SEROPEDICA    2  7  0 0 F                               410.96
 62 SEROPEDICA    3  7  0 0 F                               410.96
 62 SEROPEDICA    4  7  0 0 F                               410.96
 62 SEROPEDICA    5  7  0 0 F                               410.96
 62 SEROPEDICA    6  7  0 0 F                               410.96
 62 SEROPEDICA    7  7  0 0 F                               410.96
 62 SEROPEDICA    8  7  0 0 F                               410.96
  4 ST.CRUZ 34    3  7  0 0 F                               310.41
  4 ST.CRUZ 34    4  7  0 0 F                               310.41
 86 SANTA CRUZ   11  7  0 0 F                               259.44
 86 SANTA CRUZ   21  7  0 0 F                               259.44
146 UTE STA VI    1  7  0 0 F                               121.49
194 TNORTE 2      1  7  0 0 F                               910.86
194 TNORTE 2      2  7  0 0 F                               910.86
194 TNORTE 2      3  7  0 0 F                               910.86
194 TNORTE 2      4  7  0 0 F                               910.86
 90 T.MACAE       1  7  0 0 F                               739.19
 90 T.MACAE       2  7  0 0 F                               739.19
 90 T.MACAE       3  7  0 0 F                               739.19
 90 T.MACAE       4  7  0 0 F                               739.19
 90 T.MACAE       5  7  0 0 F                               739.19
 90 T.MACAE       6  7  0 0 F                               739.19
 90 T.MACAE       7  7  0 0 F                               739.19
 90 T.MACAE       8  7  0 0 F                               739.19
 90 T.MACAE       9  7  0 0 F                               739.19
 90 T.MACAE      10  7  0 0 F                               739.19
 90 T.MACAE      11  7  0 0 F                               739.19
 90 T.MACAE      12  7  0 0 F                               739.19
 90 T.MACAE      13  7  0 0 F                               739.19
 90 T.MACAE      14  7  0 0 F                               739.19
 90 T.MACAE      15  7  0 0 F                               739.19
 90 T.MACAE      16  7  0 0 F                               739.19
 90 T.MACAE      17  7  0 0 F                               739.19
 90 T.MACAE      18  7  0 0 F                               739.19
 90 T.MACAE      19  7  0 0 F                               739.19
 90 T.MACAE      20  7  0 0 F                               739.19
 47 TERMORIO      1  7  0 0 F                               330.06
 47 TERMORIO      2  7  0 0 F                               330.06
 47 TERMORIO      3  7  0 0 F                               330.06
 47 TERMORIO      4  7  0 0 F                               330.06
 47 TERMORIO      5  7  0 0 F                               330.06
 47 TERMORIO      6  7  0 0 F                               330.06
 47 TERMORIO      7  7  0 0 F                               330.06
 47 TERMORIO      8  7  0 0 F                               330.06
 47 TERMORIO      9  7  0 0 F                               330.06
 47 TERMORIO     10  7  0 0 F                               330.06
 47 TERMORIO     11  7  0 0 F                               330.06
 47 TERMORIO     12  7  0 0 F                               330.06
 47 TERMORIO     13  7  0 0 F                               330.06
 47 TERMORIO     14  7  0 0 F                               330.06
 47 TERMORIO     15  7  0 0 F                               330.06
 47 TERMORIO     16  7  0 0 F                               330.06
 47 TERMORIO     17  7  0 0 F                               330.06
 47 TERMORIO     18  7  0 0 F                               330.06
 47 TERMORIO     19  7  0 0 F                               330.06
 47 TERMORIO     20  7  0 0 F                               330.06
 47 TERMORIO     21  7  0 0 F                               330.06
 47 TERMORIO     22  7  0 0 F                               330.06
 47 TERMORIO     23  7  0 0 F                               330.06
 47 TERMORIO     24  7  0 0 F                               330.06
 47 TERMORIO     25  7  0 0 F                               330.06
 47 TERMORIO     26  7  0 0 F                               330.06
 47 TERMORIO     27  7  0 0 F                               330.06
 47 TERMORIO     28  7  0 0 F                               330.06
 47 TERMORIO     29  7  0 0 F                               330.06
 47 TERMORIO     30  7  0 0 F                               330.06
 47 TERMORIO     31  7  0 0 F                               330.06
 68 T.LAGOAS      1  7  0 0 F                               262.77
 68 T.LAGOAS      2  7  0 0 F                               262.77
 68 T.LAGOAS      3  7  0 0 F                               262.77
 68 T.LAGOAS      4  7  0 0 F                               262.77
 68 T.LAGOAS      5  7  0 0 F                               262.77
 68 T.LAGOAS      6  7  0 0 F                               262.77
 68 T.LAGOAS      7  7  0 0 F                               262.77
 68 T.LAGOAS      8  7  0 0 F                               262.77
 68 T.LAGOAS      9  7  0 0 F                               262.77
 68 T.LAGOAS     10  7  0 0 F                               262.77
 68 T.LAGOAS     11  7  0 0 F                               262.77
 68 T.LAGOAS     12  7  0 0 F                               262.77
 68 T.LAGOAS     13  7  0 0 F                               262.77
 68 T.LAGOAS     14  7  0 0 F                               262.77
 68 T.LAGOAS     15  7  0 0 F                               262.77
