&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    04 00 0  F                  69
DEFANT     4    6  H    04 00 0  F                 207
DEFANT     6    7  H    04 00 0  F                 514
DEFANT     7    8  H    04 00 0  F                 562
DEFANT     8    9  H    04 00 0  F                 645
DEFANT     9   10  H    04 00 0  F                 703
DEFANT    10   11  H    04 00 0  F                 751
DEFANT    11   12  H    04 00 0  F                 741
DEFANT    12   17  H    04 00 0  F                 921
DEFANT    14   15  H    04 00 0  F                  10
DEFANT    15   16  H    04 00 0  F                  55
DEFANT    16   17  H    02 00 0  F                  28
DEFANT    16   17  H    03 00 0  F                  32
DEFANT    16   17  H    04 00 0  F                  42
DEFANT    17   18  H    04 00 0  F                 863
DEFANT    18   34  H    04 00 0  F                1401
DEFANT    20   21  H    04 00 0  F                  30
DEFANT    21   24  H    04 00 0  F                  85
DEFANT    24   31  H    04 00 0  F                 100
DEFANT    25   26  H    04 00 0  F                 123
DEFANT    26   27  H    04 00 0  F                 135
DEFANT    27   28  H    04 00 0  F                 120
DEFANT    28   31  H    04 00 0  F                 148
DEFANT    29  203  H    04 00 0  F                  48
DEFANT    30   31  H    04 00 0  F                 194
DEFANT    31   32  H    04 00 0  F                 354
DEFANT    32   33  H    04 00 0  F                 498
DEFANT    33   34  H    04 00 0  F                1396
DEFANT    34   45  H    04 00 0  F                2900
DEFANT    37   38  H    04 00 0  F                 168
DEFANT    38   39  H    04 00 0  F                 174
DEFANT    39   40  H    04 00 0  F                 235
DEFANT    40   42  H    04 00 0  F                 674
DEFANT    42   43  H    04 00 0  F                 524
DEFANT    43   45  H    04 00 0  F                 281
DEFANT    45   46  H    04 00 0  F                3608
DEFANT    46   66  H    03 00 0  F                4418
DEFANT    46   66  H    04 00 0  F                4288
DEFANT    47   48  H    04 00 0  F                 103
DEFANT    48   49  H    04 00 0  F                 109
DEFANT    49  249  H    04 00 0  F                 100
DEFANT    50   51  H    04 00 0  F                 143
DEFANT    51   52  H    04 00 0  F                 145
DEFANT    52   61  H    04 00 0  F                 155
DEFANT    57   61  H    04 00 0  F                 329
DEFANT    61   62  H    04 00 0  F                 715
DEFANT    62   63  H    04 00 0  F                 728
DEFANT    63   66  H    03 00 0  F                 633
