& CONDICOES INICIAIS DAS UNIDADES                
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 60  NORTEFLU       4    0         0.00   1872  0  0
 60  NORTEFLU       5    0         0.00   3384  0  0
 60  NORTEFLU       6    0         0.00   3969  1  0
 60  NORTEFLU       7    1       826.00   1872  0  0
 62  SEROPEDICA     1    0         0.00   1001  1  0
 62  SEROPEDICA     2    0         0.00   4710  0  0
 62  SEROPEDICA     3    0         0.00   4342  1  0
 62  SEROPEDICA     4    0         0.00   1214  1  0
 62  SEROPEDICA     5    0         0.00   1024  0  0
 62  SEROPEDICA     6    0         0.00    672  0  0
 62  SEROPEDICA     7    0         0.00    690  0  0
 62  SEROPEDICA     8    1       353.00    672  0  0
 63  IBIRITE        1    1       226.00    984  0  0
 64  CANOAS         1    1      248.573     72  0  0
 67  TERMONE        1    1        49.95    108  0  0
 67  TERMONE        2    1        50.97    106  1  0
 67  TERMONE        3    1        54.09    108  0  0
 68  TRES LAGOAS    1    0         0.00    231  0  0
 68  TRES LAGOAS    2    0         0.00  11231  0  0
 68  TRES LAGOAS    3    0         0.00  15936  0  0
 68  TRES LAGOAS    4    0         0.00    924  0  0
 68  TRES LAGOAS    5    0         0.00  13896  1  0
 68  TRES LAGOAS    6    0         0.00   5059  1  0
 68  TRES LAGOAS    7    0         0.00  13896  0  0
 68  TRES LAGOAS    8    0         0.00   6912  0  0
 68  TRES LAGOAS    9    0         0.00    839  0  0
 68  TRES LAGOAS   10    0         0.00   6774  0  0
 68  TRES LAGOAS   11    0         0.00   6864  0  0
 68  TRES LAGOAS   12    0         0.00  13872  0  0
 68  TRES LAGOAS   13    1       270.00    231  0  0
 68  TRES LAGOAS   14    0         0.00   6552  0  0
 68  TRES LAGOAS   15    0         0.00   5350  1  0
 69  TERMOPB        1    1        49.95    107  0  0
 69  TERMOPB        2    1        46.97    107  1  0
 69  TERMOPB        3    1        54.09    108  0  0
 70  GERAMAR II     1    1        43.60    108  1  0
 70  GERAMAR II     2    1        34.90    108  0  0
 70  GERAMAR II     3    1        43.60    108  1  0
 70  GERAMAR II     4    1        36.90    108  0  0
 73  GERAMAR I      1    1        43.60    108  0  0
 73  GERAMAR I      2    1        43.65    109  0  0
