& CONDICOES INICIAIS DAS UNIDADES                
& 
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0                         
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
140  MAUA 3         2    0         0.00   1776  0  0
140  MAUA 3         3    0         0.00    240  0  0
144  PETROLINA      1    0         0.00  15432  0  0
144  PETROLINA      2    0         0.00  15432  0  0
144  PETROLINA      3    0         0.00  15432  0  0
144  PETROLINA      4    0         0.00  15432  0  0
144  PETROLINA      5    0         0.00  15432  0  0
144  PETROLINA      6    0         0.00  15432  0  0
144  PETROLINA      7    0         0.00  15432  0  0
144  PETROLINA      8    0         0.00  15432  0  0
146  STA VITORIA    1    1        41.00   1656  0  0
147  PROSPERIDADE   1    1         9.34   1432  0  0
147  PROSPERIDADE   2    1         9.34   1432  0  0
147  PROSPERIDADE   3    1         9.32   1432  0  0
149  SAO SEPE       1    1         6.00     26  0  0
151  POTIGUAR       1    0         0.00      1  1  0
151  POTIGUAR       2    0         0.00      1  1  0
151  POTIGUAR       3    0         0.00      1  1  0
151  POTIGUAR       4    0         0.00      1  1  0
152  TERMOCABO      1    0         0.00     90  0  0
152  TERMOCABO      2    0         0.00    135  0  0
152  TERMOCABO      3    1        49.00     90  0  0
153  DAIA           1    0         0.00  15764  0  0
153  DAIA           2    0         0.00  15764  0  0
153  DAIA           3    0         0.00  15764  0  0
155  GOIANIA II     1    0         0.00  15764  0  0
155  GOIANIA II     2    0         0.00  15764  0  0
156  CANDIOTA 3     1    0         0.00     42  0  0
159  TERMOMANAUS    1    0         0.00  13078  0  0
159  TERMOMANAUS    2    0         0.00  13078  0  0
159  TERMOMANAUS    3    0         0.00  13078  0  0
159  TERMOMANAUS    4    0         0.00  13078  0  0
159  TERMOMANAUS    5    0         0.00  13078  0  0
159  TERMOMANAUS    6    0         0.00  13078  0  0
159  TERMOMANAUS    7    0         0.00  13078  0  0
159  TERMOMANAUS    8    0         0.00  13078  0  0
159  TERMOMANAUS    9    0         0.00  13078  0  0
159  TERMOMANAUS   10    0         0.00  13078  0  0
159  TERMOMANAUS   11    0         0.00  13078  0  0
159  TERMOMANAUS   12    0         0.00  13078  0  0
160  PAU FERRO I    1    0         0.00  13078  0  0
160  PAU FERRO I    2    0         0.00  13078  0  0
160  PAU FERRO I    3    0         0.00  13078  0  0
160  PAU FERRO I    4    0         0.00  13078  0  0
160  PAU FERRO I    5    0         0.00  13078  0  0
160  PAU FERRO I    6    0         0.00  13078  0  0
160  PAU FERRO I    7    0         0.00  13078  0  0
161  POTIGUAR III   1    0         0.00      1  1  0
161  POTIGUAR III   2    0         0.00      1  1  0
161  POTIGUAR III   3    0         0.00      1  1  0
161  POTIGUAR III   4    0         0.00      1  1  0
161  POTIGUAR III   5    0         0.00      2  0  0
161  POTIGUAR III   6    0         0.00      2  0  0
163  P. PECEM II    1    1       365.00   1152  0  0
164  MURICY         1    0         0.00  13196  0  0
164  MURICY         2    0         0.00  15432  0  0
164  MURICY         3    0         0.00      2  0  0
164  MURICY         4    0         0.00     26  1  0
164  MURICY         5    0         0.00  13196  0  0
164  MURICY         6    0         0.00  13196  0  0
164  MURICY         7    0         0.00  13196  0  0
164  MURICY         8    0         0.00  15432  0  0
166  CAMACARI PI    1    0         0.00  14985  0  0
166  CAMACARI PI    2    0         0.00  15432  0  0
166  CAMACARI PI    3    0         0.00      1  0  0
166  CAMACARI PI    4    0         0.00  14963  0  0
