& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
 90  TERMOMACAE     3    0        0.000   7663  1  0  0          0.
 90  TERMOMACAE     4    0        0.000    256  1  0  0          0.
 90  TERMOMACAE     5    0        0.000     82  1  0  0          0.
 90  TERMOMACAE     6    0        0.000   6311  0  0  0          0.
 90  TERMOMACAE     7    0        0.000  17280  0  0  0          0.
 90  TERMOMACAE     8    0        0.000  17280  0  0  0          0.
 90  TERMOMACAE     9    0        0.000   2304  1  0  0          0.
 90  TERMOMACAE    10    0        0.000  17280  0  0  0          0.
 90  TERMOMACAE    11    0        0.000   7535  0  0  0          0.
 90  TERMOMACAE    12    0        0.000   7541  1  0  0          0.
 90  TERMOMACAE    13    0        0.000     16  0  0  0          0.
 90  TERMOMACAE    14    0        0.000   7240  0  0  0          0.
 90  TERMOMACAE    15    0        0.000     48  1  0  0          0.
 90  TERMOMACAE    16    0        0.000     22  1  0  0          0.
 90  TERMOMACAE    17    0        0.000   1340  0  0  0          0.
 90  TERMOMACAE    18    0        0.000     38  1  0  0          0.
 90  TERMOMACAE    19    0        0.000      0  1  0  0          0.
 90  TERMOMACAE    20    0        0.000    792  0  0  0          0.
 96  TERMOPE        1    0        0.000  12539  0  0  0        533.
 96  TERMOPE        2    0        0.000   9421  0  0  0        533.
 96  TERMOPE        3    1      533.000   3247  1  0  1        533.
 97  CUBATAO        1    1      200.000     76  0  0  1        200.
 97  CUBATAO        2    0        0.000     76  0  0  0        200.
 97  CUBATAO        3    0        0.000   2362  0  0  0        200.
 98  PERNAMBU_III   1    0        0.000  13561  0  0  0          0.
 98  PERNAMBU_III   2    0        0.000  14926  0  0  0          0.
 98  PERNAMBU_III   3    0        0.000  13560  1  0  0          0.
 98  PERNAMBU_III   4    0        0.000   7031  1  0  0          0.
106  ERB CANDEIAS   1    0        0.000    686  0  0  0          0.
107  PAMPA SUL      1    0        0.000  13400  0  0  0          0.
108  XAVANTES       1    0        0.000    784  0  0  0          0.
108  XAVANTES       2    0        0.000    784  0  0  0          0.
109  ALTOS          1    0        0.000  17612  0  0  0          0.
110  N.PIRATININ    1    0        0.000   1512  0  0  0          0.
110  N.PIRATININ    2    0        0.000   1392  1  0  0          0.
110  N.PIRATININ    3    0        0.000   1800  0  0  0          0.
110  N.PIRATININ    4    0        0.000   1837  0  0  0          0.
110  N.PIRATININ    5    0        0.000    306  0  0  0          0.
110  N.PIRATININ    6    1      280.000    120  0  0  1          0.
110  N.PIRATININ    7    0        0.000  17010  0  0  0          0.
110  N.PIRATININ    8    0        0.000    480  0  0  0          0.
110  N.PIRATININ    9    0        0.000    742  1  0  0          0.
110  N.PIRATININ   10    0        0.000    574  1  0  0          0.
110  N.PIRATININ   11    0        0.000  19791  0  0  0          0.
110  N.PIRATININ   12    0        0.000    120  0  0  0          0.
110  N.PIRATININ   13    0        0.000    480  0  0  0          0.
110  N.PIRATININ   14    0        0.000  20328  0  0  0          0.
110  N.PIRATININ   15    0        0.000  20328  0  0  0          0.
111  ARACATI        1    0        0.000  17612  0  0  0          0.
112  BAHIA I        1    0        0.000     65  1  0  0          0.
112  BAHIA I        2    0        0.000     27  1  0  0          0.
112  BAHIA I        3    0        0.000     34  1  0  0          0.
113  BATURITE       1    0        0.000  17612  0  0  0          0.
116  PARNAIBA IV    1    1       56.000   1578  0  0  1          0.
117  CAMPO MAIOR    1    0        0.000  17612  0  0  0          0.
119  CAUCAIA        1    0        0.000  17612  0  0  0          0.
121  CRATO          1    0        0.000  17612  0  0  0          0.
125  ENGUIA PECEM   1    0        0.000  17612  0  0  0          0.
127  IGUATU         1    0        0.000  17612  0  0  0          0.
133  JUAZEIRO N     1    0        0.000  17612  0  0  0          0.
135  MARAMBAIA      1    0        0.000  17612  0  0  0          0.
138  NAZARIA        1    0        0.000  17612  0  0  0          0.
140  MAUA 3         1    0        0.000      1  0  0  0        264.
140  MAUA 3         2    0        0.000    708  0  0  0        264.
140  MAUA 3         3    0        0.000     94  1  0  0        264.
144  PETROLINA      1    0        0.000   1304  1  0  0          0.
144  PETROLINA      2    0        0.000  17280  0  0  0          0.
144  PETROLINA      3    0        0.000    767  0  0  0          0.
144  PETROLINA      4    0        0.000    783  0  0  0          0.
