&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    15 00 0  F                  65
DEFANT     4    6  H    15 00 0  F                 119
DEFANT     6    7  H    15 00 0  F                 595
DEFANT     7    8  H    15 00 0  F                 728
DEFANT     8    9  H    15 00 0  F                 816
DEFANT     9   10  H    15 00 0  F                 724
DEFANT    10   11  H    15 00 0  F                 742
DEFANT    11   12  H    15 00 0  F                 682
DEFANT    12   17  H    15 00 0  F                 988
DEFANT    14   15  H    15 00 0  F                  15
DEFANT    15   16  H    15 00 0  F                  21
DEFANT    16   17  H    13 00 0  F                  19
DEFANT    16   17  H    14 00 0  F                  20
DEFANT    16   17  H    15 00 0  F                  31
DEFANT    17   18  H    15 00 0  F                 832
DEFANT    18   34  H    15 00 0  F                1010
DEFANT    20   21  H    15 00 0  F                 120
DEFANT    21   24  H    15 00 0  F                  78
DEFANT    24   31  H    15 00 0  F                 323
DEFANT    25   26  H    15 00 0  F                 125
DEFANT    26   27  H    15 00 0  F                 131
DEFANT    27   28  H    15 00 0  F                 135
DEFANT    28   31  H    15 00 0  F                 136
DEFANT    29  203  H    15 00 0  F                  58
DEFANT    30   31  H    15 00 0  F                 202
DEFANT    31   32  H    15 00 0  F                 538
DEFANT    32   33  H    15 00 0  F                 636
DEFANT    33   34  H    15 00 0  F                 565
DEFANT    34   45  H    15 00 0  F                2264
DEFANT    37   38  H    15 00 0  F                  92
DEFANT    38   39  H    15 00 0  F                 102
DEFANT    39   40  H    15 00 0  F                 134
DEFANT    40   42  H    15 00 0  F                 160
DEFANT    42   43  H    15 00 0  F                 156
DEFANT    43   45  H    15 00 0  F                 176
DEFANT    45   46  H    15 00 0  F                2472
DEFANT    46   66  H    14 00 0  F                2915
DEFANT    46   66  H    15 00 0  F                2867
DEFANT    47   48  H    15 00 0  F                  92
DEFANT    48   49  H    15 00 0  F                  92
DEFANT    49  249  H    15 00 0  F                 100
DEFANT    50   51  H    15 00 0  F                 164
DEFANT    51   52  H    15 00 0  F                 131
DEFANT    52   61  H    15 00 0  F                 157
DEFANT    57   61  H    15 00 0  F                 254
DEFANT    61   62  H    15 00 0  F                 482
DEFANT    62   63  H    15 00 0  F                 524
DEFANT    63   66  H    14 00 0  F                 620
DEFANT    63   66  H    15 00 0  F                 630
DEFANT    71   72  H    15 00 0  F                  68
DEFANT    72   73  H    15 00 0  F                  68
DEFANT    73   77  H    15 00 0  F                  15
DEFANT    74   76  H    15 00 0  F                 913
DEFANT    76   77  H    15 00 0  F                1100
