&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    19 00 0  F                  59
DEFANT     4    6  H    19 00 0  F                 146
DEFANT     6    7  H    19 00 0  F                 432
DEFANT     7    8  H    19 00 0  F                 489
DEFANT     8    9  H    19 00 0  F                 462
DEFANT     9   10  H    19 00 0  F                 468
DEFANT    10   11  H    19 00 0  F                 568
DEFANT    11   12  H    19 00 0  F                 508
DEFANT    12   17  H    19 00 0  F                 551
DEFANT    14   15  H    19 00 0  F                  33
DEFANT    15   16  H    19 00 0  F                  52
DEFANT    16   17  H    17 00 0  F                  46
DEFANT    16   17  H    19 00 0  F                  42
DEFANT    17   18  H    19 00 0  F                1567
DEFANT    18   34  H    19 00 0  F                1803
DEFANT    20   21  H    19 00 0  F                  44
DEFANT    21   24  H    19 00 0  F                  86
DEFANT    24   31  H    19 00 0  F                  97
DEFANT    25   26  H    19 00 0  F                 100
DEFANT    26   27  H    19 00 0  F                 130
DEFANT    27   28  H    19 00 0  F                 137
DEFANT    28   31  H    19 00 0  F                 153
DEFANT    29  203  H    19 00 0  F                  88
DEFANT    30   31  H    19 00 0  F                 150
DEFANT    31   32  H    19 00 0  F                 904
DEFANT    32   33  H    19 00 0  F                 775
DEFANT    33   34  H    19 00 0  F                1207
DEFANT    34   45  H    19 00 0  F                3058
DEFANT    37   38  H    19 00 0  F                  76
DEFANT    38   39  H    19 00 0  F                  93
DEFANT    39   40  H    19 00 0  F                 146
DEFANT    40   42  H    19 00 0  F                 256
DEFANT    42   43  H    19 00 0  F                 264
DEFANT    43   45  H    19 00 0  F                 179
DEFANT    45   46  H    19 00 0  F                3303
DEFANT    46   66  H    18 00 0  F                3715
DEFANT    46   66  H    19 00 0  F                3625
DEFANT    47   48  H    19 00 0  F                  60
DEFANT    48   49  H    19 00 0  F                  58
DEFANT    49  249  H    19 00 0  F                 113
DEFANT    50   51  H    19 00 0  F                 161
DEFANT    51   52  H    19 00 0  F                 158
DEFANT    52   61  H    19 00 0  F                 180
DEFANT    57   61  H    19 00 0  F                 249
DEFANT    61   62  H    19 00 0  F                 375
DEFANT    62   63  H    19 00 0  F                 364
DEFANT    63   66  H    18 00 0  F                 420
DEFANT    63   66  H    19 00 0  F                 423
DEFANT    71   72  H    19 00 0  F                 139
DEFANT    72   73  H    19 00 0  F                 139
DEFANT    73   77  H    19 00 0  F                  44
DEFANT    74   76  H    19 00 0  F                 699
DEFANT    76   77  H    19 00 0  F                 930
DEFANT    77   78  H    19 00 0  F                1395
DEFANT    78   82  H    19 00 0  F                1439
DEFANT    82   83  H    19 00 0  F                2060
DEFANT    86   91  H    19 00 0  F                 288
DEFANT    89   90  H    19 00 0  F                 604
DEFANT    90   91  H    19 00 0  F                 791
DEFANT    91   92  H    19 00 0  F                1244
DEFANT    92  103  H    19 00 0  F                1267
DEFANT    93   94  H    19 00 0  F                   0
DEFANT    94  103  H    19 00 0  F                  77
DEFANT    97   98  H    19 00 0  F                 338
DEFANT    98   99  H    19 00 0  F                 549
DEFANT   101  102  H    19 00 0  F                 289
DEFANT   107   37  H    18 00 0  F                  64
DEFANT   110  111  H    19 00 0  F                 179
DEFANT   111  112  H    19 00 0  F                  51
DEFANT   112  113  H    19 00 0  F                  12
DEFANT   113  114  H    19 00 0  F                 109
DEFANT   120  123  H    17 00 0  F                   4
DEFANT   120  123  H    19 00 0  F                  13
DEFANT   121  122  H    19 00 0  F                  35
DEFANT   122  123  H    16 00 0  F                  33
DEFANT   122  123  H    17 00 0  F                  32
DEFANT   122  123  H    18 00 0  F                  33
DEFANT   122  123  H    19 00 0  F                  32
DEFANT   123  125  H    19 00 0  F                 160
