&
RP    1  20  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1  20  0 0  F            3060
LM    1  20  0 1  F            2985
LM    1  20  1 0  F            2923
LM    1  20  1 1  F            2870
LM    1  20  2 0  F            2827
LM    1  20  2 1  F            2801
LM    1  20  3 0  F            2786
LM    1  20  3 1  F            2776
LM    1  20  4 0  F            2789
LM    1  20  4 1  F            2801
LM    1  20  5 0  F            2850
LM    1  20  5 1  F            2903
LM    1  20  6 0  F            2988
LM    1  20  6 1  F            3027
LM    1  20  7 0  F            3093
LM    1  20  7 1  F            3172
LM    1  20  8 0  F            3248
LM    1  20  8 1  F            3277
LM    1  20  9 0  F            3280
LM    1  20  9 1  F            3295
LM    1  20 10 0  F            3314
LM    1  20 10 1  F            3326
LM    1  20 11 0  F            3324
LM    1  20 11 1  F            3285
LM    1  20 12 0  F            3215
LM    1  20 12 1  F            3186
LM    1  20 13 0  F            3250
LM    1  20 13 1  F            3318
LM    1  20 14 0  F            3365
LM    1  20 14 1  F            3420
LM    1  20 15 0  F            3465
LM    1  20 15 1  F            3528
LM    1  20 16 0  F            3579
LM    1  20 16 1  F            3622
LM    1  20 17 0  F            3655
LM    1  20 17 1  F            3784
LM    1  20 18 0  F            3897
LM    1  20 18 1  F            3928
LM    1  20 19 0  F            3868
LM    1  20 19 1  F            3793
LM    1  20 20 0  F            3719
LM    1  20 20 1  F            3678
LM    1  20 21 0  F            3656
LM    1  20 21 1  F            3595
LM    1  20 22 0  F            3490
LM    1  20 22 1  F            3386
LM    1  20 23 0  F            3271
LM    1  20 23 1  F            3199
9999
