&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    22 00 0  F                  82
DEFANT     4    6  H    22 00 0  F                 119
DEFANT     6    7  H    22 00 0  F                 593
DEFANT     7    8  H    22 00 0  F                1062
DEFANT     8    9  H    22 00 0  F                 929
DEFANT     9   10  H    22 00 0  F                 934
DEFANT    10   11  H    22 00 0  F                1004
DEFANT    11   12  H    22 00 0  F                 855
DEFANT    12   17  H    22 00 0  F                 989
DEFANT    14   15  H    22 00 0  F                  15
DEFANT    15   16  H    22 00 0  F                  21
DEFANT    16   17  H    20 00 0  F                  19
DEFANT    16   17  H    22 00 0  F                  31
DEFANT    17   18  H    22 00 0  F                 829
DEFANT    18   34  H    22 00 0  F                 974
DEFANT    20   21  H    22 00 0  F                  92
DEFANT    21   24  H    22 00 0  F                  78
DEFANT    24   31  H    22 00 0  F                 324
DEFANT    25   26  H    22 00 0  F                 114
DEFANT    26   27  H    22 00 0  F                 131
DEFANT    27   28  H    22 00 0  F                 127
DEFANT    28   31  H    22 00 0  F                 123
DEFANT    29  203  H    22 00 0  F                  63
DEFANT    30   31  H    22 00 0  F                 202
DEFANT    31   32  H    22 00 0  F                 523
DEFANT    32   33  H    22 00 0  F                 568
DEFANT    33   34  H    22 00 0  F                 569
DEFANT    34   45  H    22 00 0  F                2186
DEFANT    37   38  H    22 00 0  F                 144
DEFANT    38   39  H    22 00 0  F                 143
DEFANT    39   40  H    22 00 0  F                 175
DEFANT    40   42  H    22 00 0  F                 247
DEFANT    42   43  H    22 00 0  F                 239
DEFANT    43   45  H    22 00 0  F                 176
DEFANT    45   46  H    22 00 0  F                2300
DEFANT    46   66  H    21 00 0  F                2921
DEFANT    46   66  H    22 00 0  F                2903
DEFANT    47   48  H    22 00 0  F                  92
DEFANT    48   49  H    22 00 0  F                  89
DEFANT    49  249  H    22 00 0  F                 104
DEFANT    50   51  H    22 00 0  F                 169
DEFANT    51   52  H    22 00 0  F                 156
DEFANT    52   61  H    22 00 0  F                 158
DEFANT    57   61  H    22 00 0  F                 154
DEFANT    61   62  H    22 00 0  F                 473
DEFANT    62   63  H    22 00 0  F                 524
DEFANT    63   66  H    21 00 0  F                 621
DEFANT    63   66  H    22 00 0  F                 630
DEFANT    71   72  H    22 00 0  F                  73
DEFANT    72   73  H    22 00 0  F                  81
DEFANT    73   77  H    22 00 0  F                  15
DEFANT    74   76  H    22 00 0  F                 876
DEFANT    76   77  H    22 00 0  F                1015
DEFANT    77   78  H    22 00 0  F                1230
DEFANT    78   82  H    22 00 0  F                1412
DEFANT    82   83  H    22 00 0  F                1506
DEFANT    86   91  H    22 00 0  F                 471
DEFANT    89   90  H    22 00 0  F                  96
DEFANT    90   91  H    22 00 0  F                  90
DEFANT    91   92  H    22 00 0  F                 978
DEFANT    92  103  H    22 00 0  F                1083
DEFANT    93   94  H    22 00 0  F                  43
DEFANT    94  103  H    22 00 0  F                  79
DEFANT    97   98  H    22 00 0  F                  56
DEFANT    98   99  H    22 00 0  F                  85
DEFANT   101  102  H    22 00 0  F                 150
DEFANT   107   37  H    21 00 0  F                  62
DEFANT   110  111  H    22 00 0  F                  13
DEFANT   111  112  H    22 00 0  F                 166
DEFANT   112  113  H    22 00 0  F                 168
DEFANT   113  114  H    22 00 0  F                 249
DEFANT   120  123  H    20 00 0  F                  38
DEFANT   120  123  H    22 00 0  F                  12
DEFANT   121  122  H    22 00 0  F                 104
DEFANT   122  123  H    19 00 0  F                 120
DEFANT   122  123  H    21 00 0  F                 121
DEFANT   122  123  H    22 00 0  F                  71
DEFANT   123  125  H    22 00 0  F                 195
DEFANT   125  129  H    21 00 0  F                  74
DEFANT   125  129  H    22 00 0  F                 207
DEFANT   126  127  H    22 00 0  F                  11
DEFANT   127  129  H    22 00 0  F                  30
DEFANT   129  130  H    22 00 0  F                  57
DEFANT   134  135  H    22 00 0  F                  18
DEFANT   135  141  H    22 00 0  F                  38
DEFANT   139  141  H    21 00 0  F                  54
