&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    25 00 0  F                  58
DEFANT     4    6  H    25 00 0  F                 123
DEFANT     6    7  H    25 00 0  F                 410
DEFANT     7    8  H    25 00 0  F                 469
DEFANT     8    9  H    25 00 0  F                 404
DEFANT     9   10  H    25 00 0  F                 310
DEFANT    10   11  H    25 00 0  F                 346
DEFANT    11   12  H    25 00 0  F                 421
DEFANT    12   17  H    25 00 0  F                 518
DEFANT    14   15  H    25 00 0  F                  35
DEFANT    15   16  H    25 00 0  F                  42
DEFANT    16   17  H    23 00 0  F                  48
DEFANT    16   17  H    24 00 0  F                  46
DEFANT    17   18  H    25 00 0  F                1059
DEFANT    18   34  H    25 00 0  F                 880
DEFANT    20   21  H    25 00 0  F                 148
DEFANT    21   24  H    25 00 0  F                  77
DEFANT    24   31  H    25 00 0  F                 132
DEFANT    25   26  H    25 00 0  F                 139
DEFANT    26   27  H    25 00 0  F                 189
DEFANT    27   28  H    25 00 0  F                 150
DEFANT    28   31  H    25 00 0  F                 156
DEFANT    29  203  H    25 00 0  F                 177
DEFANT    30   31  H    25 00 0  F                 279
DEFANT    31   32  H    25 00 0  F                 307
DEFANT    32   33  H    25 00 0  F                 677
DEFANT    33   34  H    25 00 0  F                1986
DEFANT    34   45  H    25 00 0  F                3425
DEFANT    37   38  H    25 00 0  F                 266
DEFANT    38   39  H    25 00 0  F                 245
DEFANT    39   40  H    25 00 0  F                 391
DEFANT    40   42  H    25 00 0  F                 404
DEFANT    42   43  H    25 00 0  F                 366
DEFANT    43   45  H    25 00 0  F                 341
DEFANT    45   46  H    25 00 0  F                3700
DEFANT    46   66  H    24 00 0  F                4412
DEFANT    46   66  H    25 00 0  F                4495
DEFANT    47   48  H    25 00 0  F                  60
DEFANT    48   49  H    25 00 0  F                  50
DEFANT    49  249  H    25 00 0  F                 100
DEFANT    50   51  H    25 00 0  F                 150
DEFANT    51   52  H    25 00 0  F                 153
DEFANT    52   61  H    25 00 0  F                 158
DEFANT    57   61  H    25 00 0  F                 314
DEFANT    61   62  H    25 00 0  F                 307
DEFANT    62   63  H    25 00 0  F                 376
DEFANT    63   66  H    24 00 0  F                 443
DEFANT    63   66  H    25 00 0  F                 451
DEFANT    71   72  H    25 00 0  F                  93
DEFANT    72   73  H    25 00 0  F                  92
DEFANT    73   77  H    25 00 0  F                  15
DEFANT    74   76  H    25 00 0  F                 939
DEFANT    76   77  H    25 00 0  F                 914
DEFANT    77   78  H    25 00 0  F                1038
DEFANT    78   82  H    25 00 0  F                1135
DEFANT    82   83  H    25 00 0  F                1094
DEFANT    86   91  H    25 00 0  F                 285
DEFANT    89   90  H    25 00 0  F                  80
DEFANT    90   91  H    25 00 0  F                 141
DEFANT    91   92  H    25 00 0  F                 397
DEFANT    92  103  H    25 00 0  F                 512
DEFANT    93   94  H    25 00 0  F                   0
DEFANT    94  103  H    25 00 0  F                   4
DEFANT    97   98  H    25 00 0  F                  40
DEFANT    98   99  H    25 00 0  F                  51
DEFANT   101  102  H    25 00 0  F                  60
DEFANT   107   37  H    24 00 0  F                  82
DEFANT   110  111  H    25 00 0  F                  12
DEFANT   111  112  H    25 00 0  F                  77
DEFANT   112  113  H    25 00 0  F                  61
DEFANT   113  114  H    25 00 0  F                  77
DEFANT   120  123  H    23 00 0  F                   4
DEFANT   120  123  H    25 00 0  F                  36
DEFANT   121  122  H    25 00 0  F                 110
DEFANT   122  123  H    22 00 0  F                  34
DEFANT   122  123  H    23 00 0  F                  35
DEFANT   122  123  H    25 00 0  F                 224
DEFANT   123  125  H    25 00 0  F                 444
DEFANT   125  129  H    24 00 0  F                  72
DEFANT   125  129  H    25 00 0  F                 255
