&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    24 00 0  F                  62
DEFANT     4    6  H    24 00 0  F                 181
DEFANT     6    7  H    24 00 0  F                 462
DEFANT     7    8  H    24 00 0  F                 614
DEFANT     8    9  H    24 00 0  F                 543
DEFANT     9   10  H    24 00 0  F                 574
DEFANT    10   11  H    24 00 0  F                 592
DEFANT    11   12  H    24 00 0  F                 697
DEFANT    12   17  H    24 00 0  F                 903
DEFANT    14   15  H    24 00 0  F                  43
DEFANT    15   16  H    24 00 0  F                  64
DEFANT    16   17  H    22 00 0  F                  62
DEFANT    17   18  H    24 00 0  F                1081
DEFANT    18   34  H    24 00 0  F                2024
DEFANT    20   21  H    24 00 0  F                  69
DEFANT    21   24  H    24 00 0  F                  85
DEFANT    24   31  H    24 00 0  F                  88
DEFANT    25   26  H    24 00 0  F                 136
DEFANT    26   27  H    24 00 0  F                 200
DEFANT    27   28  H    24 00 0  F                 198
DEFANT    28   31  H    24 00 0  F                 220
DEFANT    29  203  H    24 00 0  F                 165
DEFANT    30   31  H    24 00 0  F                 371
DEFANT    31   32  H    24 00 0  F                 721
DEFANT    32   33  H    24 00 0  F                 609
DEFANT    33   34  H    24 00 0  F                2530
DEFANT    34   45  H    24 00 0  F                3944
DEFANT    37   38  H    24 00 0  F                 227
DEFANT    38   39  H    24 00 0  F                 284
DEFANT    39   40  H    24 00 0  F                 379
DEFANT    40   42  H    24 00 0  F                 564
DEFANT    42   43  H    24 00 0  F                 600
DEFANT    43   45  H    24 00 0  F                 182
DEFANT    45   46  H    24 00 0  F                4419
DEFANT    46   66  H    23 00 0  F                5122
DEFANT    46   66  H    24 00 0  F                4708
DEFANT    47   48  H    24 00 0  F                  63
DEFANT    48   49  H    24 00 0  F                  52
DEFANT    49  249  H    24 00 0  F                 109
DEFANT    50   51  H    24 00 0  F                 163
DEFANT    51   52  H    24 00 0  F                 140
DEFANT    52   61  H    24 00 0  F                 166
DEFANT    57   61  H    24 00 0  F                 110
DEFANT    61   62  H    24 00 0  F                 499
DEFANT    62   63  H    24 00 0  F                 494
DEFANT    63   66  H    23 00 0  F                 609
DEFANT    71   72  H    24 00 0  F                 107
DEFANT    72   73  H    24 00 0  F                 105
DEFANT    73   77  H    24 00 0  F                  10
DEFANT    74   76  H    24 00 0  F                   0
DEFANT    76   77  H    24 00 0  F                 509
DEFANT    77   78  H    24 00 0  F                  65
DEFANT    78   82  H    24 00 0  F                  60
DEFANT    82   83  H    24 00 0  F                 511
DEFANT    86   91  H    24 00 0  F                  85
DEFANT    89   90  H    24 00 0  F                 272
DEFANT    90   91  H    24 00 0  F                 306
DEFANT    91   92  H    24 00 0  F                 102
DEFANT    92  103  H    24 00 0  F                 678
DEFANT    93   94  H    24 00 0  F                   0
DEFANT    94  103  H    24 00 0  F                  18
DEFANT    97   98  H    24 00 0  F                  68
DEFANT    98   99  H    24 00 0  F                  80
DEFANT   101  102  H    24 00 0  F                  44
DEFANT   107   37  H    23 00 0  F                  98
DEFANT   110  111  H    24 00 0  F                  12
DEFANT   111  112  H    24 00 0  F                  81
DEFANT   112  113  H    24 00 0  F                  81
DEFANT   113  114  H    24 00 0  F                 143
DEFANT   120  123  H    22 00 0  F                   4
DEFANT   120  123  H    23 00 0  F                   5
DEFANT   120  123  H    24 00 0  F                  54
DEFANT   121  122  H    24 00 0  F                  19
DEFANT   122  123  H    21 00 0  F                  32
DEFANT   122  123  H    22 00 0  F                  33
DEFANT   122  123  H    24 00 0  F                  31
DEFANT   123  125  H    24 00 0  F                 157
DEFANT   125  129  H    23 00 0  F                  74
DEFANT   125  129  H    24 00 0  F                 216
DEFANT   126  127  H    24 00 0  F                  37
DEFANT   127  129  H    24 00 0  F                  85
DEFANT   129  130  H    24 00 0  F                 275
DEFANT   134  135  H    24 00 0  F                 101
DEFANT   135  141  H    24 00 0  F                  97
DEFANT   139  141  H    23 00 0  F                 158
DEFANT   139  141  H    24 00 0  F                 150
DEFANT   141  143  H    24 00 0  F                 533
DEFANT   143  144  H    24 00 0  F                 632
DEFANT   148  154  H    20 00 0  F                  54
DEFANT   148  154  H    21 00 0  F                  58
DEFANT   148  154  H    22 00 0  F                  49
DEFANT   148  154  H    23 00 0  F                  51
DEFANT   148  154  H    24 00 0  F                  62
DEFANT   153   46  H    24 00 0  F                 105
DEFANT   155  156  H    24 00 0  F                 123
DEFANT   156  169  H    10 00 0  F                 760
DEFANT   156  169  H    14 00 0  F                 750
DEFANT   156  169  H    15 00 0  F                 737
DEFANT   156  169  H    18 00 0  F                 708
DEFANT   156  169  H    19 00 0  F                 557
DEFANT   156  169  H    20 00 0  F                 664
DEFANT   156  169  H    21 00 0  F                 598
DEFANT   156  169  H    22 00 0  F                 597
DEFANT   156  169  H    23 00 0  F                 598
DEFANT   156  169  H    24 00 0  F                 578
DEFANT   162  169  H    10 00 0  F                  33
DEFANT   162  169  H    11 00 0  F                  27
DEFANT   162  169  H    13 00 0  F                  16
DEFANT   162  169  H    14 00 0  F                  14
DEFANT   162  169  H    17 00 0  F                  16
DEFANT   162  169  H    18 00 0  F                  14
DEFANT   162  169  H    21 00 0  F                  17
DEFANT   162  169  H    22 00 0  F                  16
DEFANT   162  169  H    23 00 0  F                  13
DEFANT   162  169  H    24 00 0  F                  11
DEFANT   169  172  H    22 00 0  F                2988
DEFANT   169  172  H    23 00 0  F                2997
DEFANT   169  172  H    24 00 0  F                2933
DEFANT   172  173  H    24 00 0  F                2165
DEFANT   175  178  H    24 00 0  F                1536
DEFANT   192  193  H    24 00 0  F                  56
DEFANT   193  141  H    23 00 0  F                  31
DEFANT   193  141  H    24 00 0  F                  47
DEFANT   203   30  H    24 00 0  F                 198
DEFANT   204  280  H    24 00 0  F                2631
DEFANT   228  229  H    20 00 0  F                1427
DEFANT   228  229  H    21 00 0  F                1695
DEFANT   228  229  H    22 00 0  F                1760
DEFANT   228  229  H    23 00 0  F                1847
DEFANT   228  229  H    24 00 0  F                1839
DEFANT   229  230  H    24 00 0  F                4468
DEFANT   241   34  H    24 00 0  F                 212
DEFANT   249   50  H    24 00 0  F                 118
DEFANT   251  252  H    24 00 0  F                 111
DEFANT   252  253  H    24 00 0  F                 265
DEFANT   253  257  H    24 00 0  F                 330
DEFANT   257  261  H    23 00 0  F                1675
DEFANT   257  261  H    24 00 0  F                1409
DEFANT   261  267  H    22 00 0  F                4312
DEFANT   261  267  H    23 00 0  F                3505
DEFANT   261  267  H    24 00 0  F                2578
DEFANT   262  241  H    24 00 0  F                 163
DEFANT   267  275  H    22 00 0  F                7554
DEFANT   267  275  H    23 00 0  F                7029
DEFANT   267  275  H    24 00 0  F                6068
DEFANT   280  284  H    24 00 0  F                2538
DEFANT   285  287  H    24 00 0  F               28750
DEFANT   290   34  H    24 00 0  F                  67
DEFANT   311  312  H    24 00 0  F                 282
DEFANT   312  315  H    24 00 0  F                 290
DEFANT   315   34  H    24 00 0  F                 317
DEFANT    66    1  S    24  0 0  F                7151
DEFANT    66    1  S    24  0 1  F                6432
DEFANT    66    1  S    24  1 0  F                6002
DEFANT    66    1  S    24  1 1  F                5998
DEFANT    66    1  S    24  2 0  F                5848
DEFANT    66    1  S    24  2 1  F                5922
DEFANT    66    1  S    24  3 0  F                5813
DEFANT    66    1  S    24  3 1  F                5848
DEFANT    66    1  S    24  4 0  F                6010
DEFANT    66    1  S    24  4 1  F                6047
DEFANT    66    1  S    24  5 0  F                6014
DEFANT    66    1  S    24  5 1  F                6486
DEFANT    66    1  S    24  6 0  F                7455
DEFANT    66    1  S    24  6 1  F                7499
DEFANT    66    1  S    24  7 0  F                8518
DEFANT    66    1  S    24  7 1  F                8523
DEFANT    66    1  S    24  8 0  F                8612
DEFANT    66    1  S    24  8 1  F                8758
DEFANT    66    1  S    24  9 0  F                9082
DEFANT    66    1  S    24  9 1  F                9257
DEFANT    66    1  S    24 10 0  F                9316
DEFANT    66    1  S    24 10 1  F                9610
DEFANT    66    1  S    24 11 0  F                9665
DEFANT    66    1  S    24 11 1  F                9554
DEFANT    66    1  S    24 12 0  F                8737
DEFANT    66    1  S    24 12 1  F                8412
DEFANT    66    1  S    24 13 0  F                8502
DEFANT    66    1  S    24 13 1  F                8833
DEFANT    66    1  S    24 14 0  F                9344
DEFANT    66    1  S    24 14 1  F                9350
DEFANT    66    1  S    24 15 0  F                9564
DEFANT    66    1  S    24 15 1  F                9690
DEFANT    66    1  S    24 16 0  F                9652
DEFANT    66    1  S    24 16 1  F                9428
DEFANT    66    1  S    24 17 0  F                8541
DEFANT    66    1  S    24 17 1  F                8705
DEFANT    66    1  S    24 18 0  F                8742
DEFANT    66    1  S    24 18 1  F                9202
DEFANT    66    1  S    24 19 0  F                9045
DEFANT    66    1  S    24 19 1  F                9046
DEFANT    66    1  S    24 20 0  F                9222
DEFANT    66    1  S    24 20 1  F                9319
DEFANT    66    1  S    24 21 0  F                9159
DEFANT    66    1  S    24 21 1  F                8888
DEFANT    66    1  S    24 22 0  F                8725
DEFANT    66    1  S    24 22 1  F                8153
DEFANT    66    1  S    24 23 0  F                7770
DEFANT    66    1  S    24 23 1  F                7766
DEFANT    83    1  S    24  0 0  F                 352
DEFANT    83    1  S    24  0 1  F                 352
DEFANT    83    1  S    24  1 0  F                 352
DEFANT    83    1  S    24  1 1  F                 352
DEFANT    83    1  S    24  2 0  F                 352
DEFANT    83    1  S    24  2 1  F                 352
DEFANT    83    1  S    24  3 0  F                 352
DEFANT    83    1  S    24  3 1  F                 352
DEFANT    83    1  S    24  4 0  F                 352
DEFANT    83    1  S    24  4 1  F                 353
DEFANT    83    1  S    24  5 0  F                 353
DEFANT    83    1  S    24  5 1  F                 353
DEFANT    83    1  S    24  6 0  F                 353
DEFANT    83    1  S    24  6 1  F                 353
DEFANT    83    1  S    24  7 0  F                 354
DEFANT    83    1  S    24  7 1  F                 354
DEFANT    83    1  S    24  8 0  F                 354
DEFANT    83    1  S    24  8 1  F                 354
DEFANT    83    1  S    24  9 0  F                 355
DEFANT    83    1  S    24  9 1  F                 355
DEFANT    83    1  S    24 10 0  F                 355
DEFANT    83    1  S    24 10 1  F                 354
DEFANT    83    1  S    24 11 0  F                 354
DEFANT    83    1  S    24 11 1  F                 354
DEFANT    83    1  S    24 12 0  F                 354
DEFANT    83    1  S    24 12 1  F                 354
DEFANT    83    1  S    24 13 0  F                 354
DEFANT    83    1  S    24 13 1  F                 354
DEFANT    83    1  S    24 14 0  F                 354
DEFANT    83    1  S    24 14 1  F                 354
DEFANT    83    1  S    24 15 0  F                 354
DEFANT    83    1  S    24 15 1  F                 354
DEFANT    83    1  S    24 16 0  F                 353
DEFANT    83    1  S    24 16 1  F                 353
DEFANT    83    1  S    24 17 0  F                 353
DEFANT    83    1  S    24 17 1  F                 353
DEFANT    83    1  S    24 18 0  F                 353
DEFANT    83    1  S    24 18 1  F                 353
DEFANT    83    1  S    24 19 0  F                 353
DEFANT    83    1  S    24 19 1  F                 353
DEFANT    83    1  S    24 20 0  F                 353
DEFANT    83    1  S    24 20 1  F                 353
DEFANT    83    1  S    24 21 0  F                 352
DEFANT    83    1  S    24 21 1  F                 352
DEFANT    83    1  S    24 22 0  F                 352
DEFANT    83    1  S    24 22 1  F                 352
DEFANT    83    1  S    24 23 0  F                 352
DEFANT    83    1  S    24 23 1  F                 352
