&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    17 00 0  F                  79
DEFANT     4    6  H    17 00 0  F                 233
DEFANT     6    7  H    17 00 0  F                 723
DEFANT     7    8  H    17 00 0  F                1076
DEFANT     8    9  H    17 00 0  F                1057
DEFANT     9   10  H    17 00 0  F                 998
DEFANT    10   11  H    17 00 0  F                1064
DEFANT    11   12  H    17 00 0  F                1134
DEFANT    12   17  H    17 00 0  F                1182
DEFANT    14   15  H    17 00 0  F                  77
DEFANT    15   16  H    17 00 0  F                 117
DEFANT    16   17  H    15 00 0  F                  97
DEFANT    16   17  H    16 00 0  F                  90
DEFANT    16   17  H    17 00 0  F                  98
DEFANT    17   18  H    17 00 0  F                1483
DEFANT    18   34  H    17 00 0  F                1629
DEFANT    20   21  H    17 00 0  F                 142
DEFANT    21   24  H    17 00 0  F                 217
DEFANT    24   31  H    17 00 0  F                 156
DEFANT    25   26  H    17 00 0  F                 137
DEFANT    26   27  H    17 00 0  F                 219
DEFANT    27   28  H    17 00 0  F                 211
DEFANT    28   31  H    17 00 0  F                 200
DEFANT    29  203  H    17 00 0  F                 167
DEFANT    30   31  H    17 00 0  F                 338
DEFANT    31   32  H    17 00 0  F                 907
DEFANT    32   33  H    17 00 0  F                 852
DEFANT    33   34  H    17 00 0  F                2547
DEFANT    34   45  H    17 00 0  F                4414
DEFANT    37   38  H    17 00 0  F                 210
DEFANT    38   39  H    17 00 0  F                 371
DEFANT    39   40  H    17 00 0  F                 464
DEFANT    40   42  H    17 00 0  F                 748
DEFANT    42   43  H    17 00 0  F                 803
DEFANT    43   45  H    17 00 0  F                 183
DEFANT    45   46  H    17 00 0  F                4642
DEFANT    46   66  H    16 00 0  F                5316
DEFANT    46   66  H    17 00 0  F                5188
DEFANT    47   48  H    17 00 0  F                  63
DEFANT    48   49  H    17 00 0  F                  56
DEFANT    49  249  H    17 00 0  F                 109
DEFANT    50   51  H    17 00 0  F                 234
DEFANT    51   52  H    17 00 0  F                 223
DEFANT    52   61  H    17 00 0  F                 276
DEFANT    57   61  H    17 00 0  F                 110
DEFANT    61   62  H    17 00 0  F                 499
