&
RP    1  18  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1  18  0 0  F            3720
LM    1  18  0 1  F            3637
LM    1  18  1 0  F            3560
LM    1  18  1 1  F            3487
LM    1  18  2 0  F            3427
LM    1  18  2 1  F            3384
LM    1  18  3 0  F            3353
LM    1  18  3 1  F            3336
LM    1  18  4 0  F            3331
LM    1  18  4 1  F            3345
LM    1  18  5 0  F            3387
LM    1  18  5 1  F            3421
LM    1  18  6 0  F            3474
LM    1  18  6 1  F            3486
LM    1  18  7 0  F            3586
LM    1  18  7 1  F            3693
LM    1  18  8 0  F            3819
LM    1  18  8 1  F            3891
LM    1  18  9 0  F            3937
LM    1  18  9 1  F            3976
LM    1  18 10 0  F            4011
LM    1  18 10 1  F            4046
LM    1  18 11 0  F            4053
LM    1  18 11 1  F            4024
LM    1  18 12 0  F            3975
LM    1  18 12 1  F            3973
LM    1  18 13 0  F            4066
LM    1  18 13 1  F            4167
LM    1  18 14 0  F            4218
LM    1  18 14 1  F            4241
LM    1  18 15 0  F            4251
LM    1  18 15 1  F            4252
LM    1  18 16 0  F            4228
LM    1  18 16 1  F            4177
LM    1  18 17 0  F            4065
LM    1  18 17 1  F            4013
LM    1  18 18 0  F            4010
LM    1  18 18 1  F            4134
LM    1  18 19 0  F            4210
LM    1  18 19 1  F            4190
LM    1  18 20 0  F            4153
LM    1  18 20 1  F            4138
LM    1  18 21 0  F            4146
LM    1  18 21 1  F            4112
LM    1  18 22 0  F            4053
LM    1  18 22 1  F            3981
LM    1  18 23 0  F            3887
LM    1  18 23 1  F            3840
9999
