&
RP    1  12  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1  12  0 0  F            3571
LM    1  12  0 1  F            3482
LM    1  12  1 0  F            3397
LM    1  12  1 1  F            3332
LM    1  12  2 0  F            3288
LM    1  12  2 1  F            3247
LM    1  12  3 0  F            3221
LM    1  12  3 1  F            3203
LM    1  12  4 0  F            3204
LM    1  12  4 1  F            3206
LM    1  12  5 0  F            3235
LM    1  12  5 1  F            3249
LM    1  12  6 0  F            3269
LM    1  12  6 1  F            3293
LM    1  12  7 0  F            3418
LM    1  12  7 1  F            3542
LM    1  12  8 0  F            3657
LM    1  12  8 1  F            3727
LM    1  12  9 0  F            3766
LM    1  12  9 1  F            3805
LM    1  12 10 0  F            3836
LM    1  12 10 1  F            3861
LM    1  12 11 0  F            3861
LM    1  12 11 1  F            3845
LM    1  12 12 0  F            3801
LM    1  12 12 1  F            3799
LM    1  12 13 0  F            3885
LM    1  12 13 1  F            3961
LM    1  12 14 0  F            4007
LM    1  12 14 1  F            4038
LM    1  12 15 0  F            4046
LM    1  12 15 1  F            4034
LM    1  12 16 0  F            4013
LM    1  12 16 1  F            3975
LM    1  12 17 0  F            3883
LM    1  12 17 1  F            3826
LM    1  12 18 0  F            3833
LM    1  12 18 1  F            3947
LM    1  12 19 0  F            4049
LM    1  12 19 1  F            4033
LM    1  12 20 0  F            3982
LM    1  12 20 1  F            3981
LM    1  12 21 0  F            3977
LM    1  12 21 1  F            3952
LM    1  12 22 0  F            3878
LM    1  12 22 1  F            3807
LM    1  12 23 0  F            3702
LM    1  12 23 1  F            3645
9999
