&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT    51   52  H    11 00 0  F                 207
DEFANT    52   61  H    11 00 0  F                 238
DEFANT    57   61  H    11 00 0  F                 235
DEFANT    61   62  H    11 00 0  F                 298
DEFANT    62   63  H    11 00 0  F                 382
DEFANT    63   66  H    10 00 0  F                 608
DEFANT    63   66  H    11 00 0  F                 600
DEFANT    71   72  H    11 00 0  F                 115
DEFANT    72   73  H    11 00 0  F                 116
DEFANT    73   77  H    11 00 0  F                  15
DEFANT    74   76  H    11 00 0  F                 497
DEFANT    76   77  H    11 00 0  F                 739
DEFANT    77   78  H    11 00 0  F                 628
DEFANT    78   82  H    11 00 0  F                 679
DEFANT    82   83  H    11 00 0  F                1113
DEFANT    86   91  H    11 00 0  F                  17
DEFANT    89   90  H    11 00 0  F                 161
DEFANT    90   91  H    11 00 0  F                 155
DEFANT    91   92  H    11 00 0  F                 286
DEFANT    92  103  H    11 00 0  F                 232
DEFANT    93   94  H    11 00 0  F                   0
DEFANT    94  103  H    11 00 0  F                   0
DEFANT    97   98  H    11 00 0  F                  18
DEFANT    98   99  H    11 00 0  F                  36
DEFANT   101  102  H    11 00 0  F                  67
DEFANT   107   37  H    10 00 0  F                 123
DEFANT   110  111  H    11 00 0  F                  13
DEFANT   111  112  H    11 00 0  F                 156
DEFANT   112  113  H    11 00 0  F                 140
DEFANT   113  114  H    11 00 0  F                 212
DEFANT   120  123  H    09 00 0  F                   4
DEFANT   120  123  H    11 00 0  F                  34
DEFANT   121  122  H    11 00 0  F                 110
DEFANT   122  123  H    08 00 0  F                  34
DEFANT   122  123  H    09 00 0  F                  33
DEFANT   122  123  H    11 00 0  F                 224
DEFANT   123  125  H    11 00 0  F                 475
DEFANT   125  129  H    10 00 0  F                 134
DEFANT   125  129  H    11 00 0  F                 241
DEFANT   126  127  H    11 00 0  F                  34
DEFANT   127  129  H    11 00 0  F                  75
DEFANT   129  130  H    11 00 0  F                 182
DEFANT   134  135  H    11 00 0  F                 187
DEFANT   135  141  H    11 00 0  F                 127
DEFANT   139  141  H    10 00 0  F                 242
DEFANT   139  141  H    11 00 0  F                 140
DEFANT   141  143  H    11 00 0  F                 529
DEFANT   143  144  H    11 00 0  F                 755
DEFANT   148  154  H    07 00 0  F                  50
DEFANT   148  154  H    08 00 0  F                  49
DEFANT   148  154  H    11 00 0  F                  47
DEFANT   153   46  H    11 00 0  F                  86
DEFANT   155  156  H    11 00 0  F                 265
DEFANT   156  169  H    25 00 0  F                 312
DEFANT   156  169  H    26 00 0  F                 298
DEFANT   156  169  H    27 00 0  F                 300
DEFANT   156  169  H    28 00 0  F                 299
DEFANT   156  169  H    01 00 0  F                 298
DEFANT   156  169  H    03 00 0  F                 297
DEFANT   156  169  H    06 00 0  F                 296
DEFANT   156  169  H    07 00 0  F                 297
DEFANT   156  169  H    08 00 0  F                 296
DEFANT   156  169  H    10 00 0  F                 295
DEFANT   156  169  H    11 00 0  F                 301
DEFANT   162  169  H    25 00 0  F                  12
DEFANT   169  172  H    09 00 0  F                 827
DEFANT   169  172  H    10 00 0  F                 824
DEFANT   169  172  H    11 00 0  F                 833
DEFANT   172  173  H    11 00 0  F                 910
DEFANT   175  178  H    11 00 0  F                 850
DEFANT   192  193  H    11 00 0  F                 101
DEFANT   193  141  H    10 00 0  F                  76
DEFANT   193  141  H    11 00 0  F                 102
DEFANT   203   30  H    11 00 0  F                  25
DEFANT   204  280  H    11 00 0  F                2282
DEFANT   228  229  H    07 00 0  F                1453
DEFANT   228  229  H    08 00 0  F                1768
DEFANT   228  229  H    09 00 0  F                1756
DEFANT   228  229  H    10 00 0  F                1665
DEFANT   228  229  H    11 00 0  F                1671
DEFANT   229  230  H    11 00 0  F                4986
DEFANT   241   34  H    11 00 0  F                 168
DEFANT   249   50  H    11 00 0  F                 110
DEFANT   251  252  H    11 00 0  F                 106
DEFANT   252  253  H    11 00 0  F                 235
DEFANT   253  257  H    11 00 0  F                 373
DEFANT   257  261  H    10 00 0  F                 946
DEFANT   257  261  H    11 00 0  F                 740
DEFANT   261  267  H    09 00 0  F                2572
DEFANT   261  267  H    10 00 0  F                2792
DEFANT   261  267  H    11 00 0  F                5997
DEFANT   262  241  H    11 00 0  F                 211
DEFANT   267  275  H    09 00 0  F                6363
DEFANT   267  275  H    10 00 0  F                5954
DEFANT   267  275  H    11 00 0  F                2367
DEFANT   280  284  H    11 00 0  F                2255
DEFANT   285  287  H    11 00 0  F               35587
DEFANT   290   34  H    11 00 0  F                  67
DEFANT   311  312  H    11 00 0  F                 176
DEFANT   312  315  H    11 00 0  F                 465
DEFANT   315   34  H    11 00 0  F                 453
DEFANT    66    1  S    11  0 0  F                7692
DEFANT    66    1  S    11  0 1  F                7689
DEFANT    66    1  S    11  1 0  F                7556
DEFANT    66    1  S    11  1 1  F                7554
DEFANT    66    1  S    11  2 0  F                7459
DEFANT    66    1  S    11  2 1  F                7457
DEFANT    66    1  S    11  3 0  F                6933
DEFANT    66    1  S    11  3 1  F                6770
DEFANT    66    1  S    11  4 0  F                6936
DEFANT    66    1  S    11  4 1  F                6894
DEFANT    66    1  S    11  5 0  F                7358
DEFANT    66    1  S    11  5 1  F                7358
DEFANT    66    1  S    11  6 0  F                7366
DEFANT    66    1  S    11  6 1  F                7364
DEFANT    66    1  S    11  7 0  F                7798
DEFANT    66    1  S    11  7 1  F                8068
DEFANT    66    1  S    11  8 0  F                8208
DEFANT    66    1  S    11  8 1  F                8529
DEFANT    66    1  S    11  9 0  F                8677
DEFANT    66    1  S    11  9 1  F                8804
DEFANT    66    1  S    11 10 0  F                9067
DEFANT    66    1  S    11 10 1  F                9071
DEFANT    66    1  S    11 11 0  F                9119
DEFANT    66    1  S    11 11 1  F                8784
DEFANT    66    1  S    11 12 0  F                8518
DEFANT    66    1  S    11 12 1  F                8517
DEFANT    66    1  S    11 13 0  F                8586
DEFANT    66    1  S    11 13 1  F                8631
DEFANT    66    1  S    11 14 0  F                8832
DEFANT    66    1  S    11 14 1  F                9268
DEFANT    66    1  S    11 15 0  F                9241
DEFANT    66    1  S    11 15 1  F                9385
DEFANT    66    1  S    11 16 0  F                9237
DEFANT    66    1  S    11 16 1  F                9438
DEFANT    66    1  S    11 17 0  F                9429
DEFANT    66    1  S    11 17 1  F                9433
DEFANT    66    1  S    11 18 0  F                9528
DEFANT    66    1  S    11 18 1  F                9648
DEFANT    66    1  S    11 19 0  F                9854
DEFANT    66    1  S    11 19 1  F                9802
DEFANT    66    1  S    11 20 0  F                9845
DEFANT    66    1  S    11 20 1  F                9800
DEFANT    66    1  S    11 21 0  F                9741
DEFANT    66    1  S    11 21 1  F                9949
DEFANT    66    1  S    11 22 0  F                9741
DEFANT    66    1  S    11 22 1  F                9743
DEFANT    66    1  S    11 23 0  F                8525
DEFANT    66    1  S    11 23 1  F                8259
DEFANT    83    1  S    11  0 0  F                 926
DEFANT    83    1  S    11  0 1  F                 924
DEFANT    83    1  S    11  1 0  F                 922
DEFANT    83    1  S    11  1 1  F                 922
DEFANT    83    1  S    11  2 0  F                 923
DEFANT    83    1  S    11  2 1  F                 925
DEFANT    83    1  S    11  3 0  F                 927
DEFANT    83    1  S    11  3 1  F                 929
DEFANT    83    1  S    11  4 0  F                 931
DEFANT    83    1  S    11  4 1  F                 934
DEFANT    83    1  S    11  5 0  F                 936
DEFANT    83    1  S    11  5 1  F                 938
DEFANT    83    1  S    11  6 0  F                 941
DEFANT    83    1  S    11  6 1  F                 943
DEFANT    83    1  S    11  7 0  F                 945
DEFANT    83    1  S    11  7 1  F                 948
DEFANT    83    1  S    11  8 0  F                 950
DEFANT    83    1  S    11  8 1  F                 953
DEFANT    83    1  S    11  9 0  F                 955
DEFANT    83    1  S    11  9 1  F                 958
DEFANT    83    1  S    11 10 0  F                 960
DEFANT    83    1  S    11 10 1  F                 962
DEFANT    83    1  S    11 11 0  F                 962
DEFANT    83    1  S    11 11 1  F                 963
DEFANT    83    1  S    11 12 0  F                 963
DEFANT    83    1  S    11 12 1  F                1589
DEFANT    83    1  S    11 13 0  F                1592
DEFANT    83    1  S    11 13 1  F                1595
DEFANT    83    1  S    11 14 0  F                1598
DEFANT    83    1  S    11 14 1  F                1603
DEFANT    83    1  S    11 15 0  F                1607
DEFANT    83    1  S    11 15 1  F                1608
DEFANT    83    1  S    11 16 0  F                1607
DEFANT    83    1  S    11 16 1  F                1603
DEFANT    83    1  S    11 17 0  F                1595
DEFANT    83    1  S    11 17 1  F                1588
DEFANT    83    1  S    11 18 0  F                1581
DEFANT    83    1  S    11 18 1  F                1576
DEFANT    83    1  S    11 19 0  F                1574
DEFANT    83    1  S    11 19 1  F                1572
DEFANT    83    1  S    11 20 0  F                1570
DEFANT    83    1  S    11 20 1  F                1566
DEFANT    83    1  S    11 21 0  F                1558
DEFANT    83    1  S    11 21 1  F                1551
DEFANT    83    1  S    11 22 0  F                1544
DEFANT    83    1  S    11 22 1  F                1537
DEFANT    83    1  S    11 23 0  F                1529
DEFANT    83    1  S    11 23 1  F                1525
