&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    18 00 0  F                  84
DEFANT     4    6  H    18 00 0  F                 189
DEFANT     6    7  H    18 00 0  F                 382
DEFANT     7    8  H    18 00 0  F                 466
DEFANT     8    9  H    18 00 0  F                 446
DEFANT     9   10  H    18 00 0  F                 388
DEFANT    10   11  H    18 00 0  F                 395
DEFANT    11   12  H    18 00 0  F                 528
DEFANT    12   17  H    18 00 0  F                 788
DEFANT    14   15  H    18 00 0  F                  35
DEFANT    15   16  H    18 00 0  F                  47
DEFANT    16   17  H    16 00 0  F                  53
DEFANT    16   17  H    17 00 0  F                  64
DEFANT    16   17  H    18 00 0  F                  46
DEFANT    17   18  H    18 00 0  F                 877
DEFANT    18   34  H    18 00 0  F                 879
DEFANT    20   21  H    18 00 0  F                 148
DEFANT    21   24  H    18 00 0  F                  78
DEFANT    24   31  H    18 00 0  F                 133
DEFANT    25   26  H    18 00 0  F                 110
DEFANT    26   27  H    18 00 0  F                 171
DEFANT    27   28  H    18 00 0  F                 168
DEFANT    28   31  H    18 00 0  F                 169
DEFANT    29  203  H    18 00 0  F                 148
DEFANT    30   31  H    18 00 0  F                 859
DEFANT    31   32  H    18 00 0  F                 336
DEFANT    32   33  H    18 00 0  F                 599
DEFANT    33   34  H    18 00 0  F                1693
DEFANT    34   45  H    18 00 0  F                3086
DEFANT    37   38  H    18 00 0  F                 328
DEFANT    38   39  H    18 00 0  F                 306
DEFANT    39   40  H    18 00 0  F                 477
DEFANT    40   42  H    18 00 0  F                 467
DEFANT    42   43  H    18 00 0  F                 440
DEFANT    43   45  H    18 00 0  F                 236
DEFANT    45   46  H    18 00 0  F                3700
DEFANT    46   66  H    17 00 0  F                4741
DEFANT    46   66  H    18 00 0  F                4616
DEFANT    47   48  H    18 00 0  F                  60
DEFANT    48   49  H    18 00 0  F                  55
DEFANT    49  249  H    18 00 0  F                 100
DEFANT    50   51  H    18 00 0  F                 181
DEFANT    51   52  H    18 00 0  F                 163
DEFANT    52   61  H    18 00 0  F                 157
DEFANT    57   61  H    18 00 0  F                 262
DEFANT    61   62  H    18 00 0  F                 308
DEFANT    62   63  H    18 00 0  F                 376
DEFANT    63   66  H    17 00 0  F                 447
DEFANT    63   66  H    18 00 0  F                 455
DEFANT    71   72  H    18 00 0  F                 100
DEFANT    72   73  H    18 00 0  F                  99
DEFANT    73   77  H    18 00 0  F                  15
DEFANT    74   76  H    18 00 0  F                 612
DEFANT    76   77  H    18 00 0  F                 762
DEFANT    77   78  H    18 00 0  F                 980
DEFANT    78   82  H    18 00 0  F                1148
DEFANT    82   83  H    18 00 0  F                1116
DEFANT    86   91  H    18 00 0  F                 272
DEFANT    89   90  H    18 00 0  F                  79
DEFANT    90   91  H    18 00 0  F                 166
DEFANT    91   92  H    18 00 0  F                 284
DEFANT    92  103  H    18 00 0  F                 453
DEFANT    93   94  H    18 00 0  F                   0
DEFANT    94  103  H    18 00 0  F                   5
DEFANT    97   98  H    18 00 0  F                  71
DEFANT    98   99  H    18 00 0  F                 106
DEFANT   101  102  H    18 00 0  F                  77
DEFANT   107   37  H    17 00 0  F                  94
DEFANT   110  111  H    18 00 0  F                  12
DEFANT   111  112  H    18 00 0  F                 135
DEFANT   112  113  H    18 00 0  F                 130
DEFANT   113  114  H    18 00 0  F                 138
DEFANT   120  123  H    16 00 0  F                   7
DEFANT   120  123  H    18 00 0  F                  26
DEFANT   121  122  H    18 00 0  F                 110
DEFANT   122  123  H    15 00 0  F                  34
DEFANT   122  123  H    17 00 0  F                  31
DEFANT   122  123  H    18 00 0  F                 224
DEFANT   123  125  H    18 00 0  F                 338
DEFANT   125  129  H    17 00 0  F                 145
DEFANT   125  129  H    18 00 0  F                 306
DEFANT   126  127  H    18 00 0  F                  33
DEFANT   127  129  H    18 00 0  F                  79
DEFANT   129  130  H    18 00 0  F                 288
DEFANT   134  135  H    18 00 0  F                  92
DEFANT   135  141  H    18 00 0  F                  70
DEFANT   139  141  H    17 00 0  F                 133
DEFANT   139  141  H    18 00 0  F                 157
DEFANT   141  143  H    18 00 0  F                 424
