&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    25 00 0  F                 115
DEFANT     4    6  H    25 00 0  F                 283
DEFANT     6    7  H    25 00 0  F                 403
DEFANT     7    8  H    25 00 0  F                 495
DEFANT     8    9  H    25 00 0  F                 374
DEFANT     9   10  H    25 00 0  F                 432
DEFANT    10   11  H    25 00 0  F                 450
DEFANT    11   12  H    25 00 0  F                 463
DEFANT    12   17  H    25 00 0  F                 676
DEFANT    14   15  H    25 00 0  F                  32
DEFANT    15   16  H    25 00 0  F                  41
DEFANT    16   17  H    23 00 0  F                  36
DEFANT    16   17  H    24 00 0  F                  42
DEFANT    16   17  H    25 00 0  F                  46
DEFANT    17   18  H    25 00 0  F                1283
DEFANT    18   34  H    25 00 0  F                1246
DEFANT    20   21  H    25 00 0  F                  59
DEFANT    21   24  H    25 00 0  F                  80
DEFANT    24   31  H    25 00 0  F                 134
DEFANT    25   26  H    25 00 0  F                 142
DEFANT    26   27  H    25 00 0  F                 188
DEFANT    27   28  H    25 00 0  F                 174
DEFANT    28   31  H    25 00 0  F                 175
DEFANT    29  203  H    25 00 0  F                 161
DEFANT    30   31  H    25 00 0  F                 569
DEFANT    31   32  H    25 00 0  F                 336
DEFANT    32   33  H    25 00 0  F                 747
DEFANT    33   34  H    25 00 0  F                1198
DEFANT    34   45  H    25 00 0  F                3183
DEFANT    37   38  H    25 00 0  F                 259
DEFANT    38   39  H    25 00 0  F                 403
DEFANT    39   40  H    25 00 0  F                 545
DEFANT    40   42  H    25 00 0  F                 514
DEFANT    42   43  H    25 00 0  F                 430
DEFANT    43   45  H    25 00 0  F                 712
DEFANT    45   46  H    25 00 0  F                4000
DEFANT    46   66  H    24 00 0  F                4814
DEFANT    46   66  H    25 00 0  F                4844
DEFANT    47   48  H    25 00 0  F                  60
DEFANT    48   49  H    25 00 0  F                  64
DEFANT    49  249  H    25 00 0  F                 100
DEFANT    50   51  H    25 00 0  F                 172
DEFANT    51   52  H    25 00 0  F                 176
DEFANT    52   61  H    25 00 0  F                 183
DEFANT    57   61  H    25 00 0  F                 226
DEFANT    61   62  H    25 00 0  F                 315
DEFANT    62   63  H    25 00 0  F                 368
DEFANT    63   66  H    24 00 0  F                 470
DEFANT    63   66  H    25 00 0  F                 469
DEFANT    71   72  H    25 00 0  F                 144
DEFANT    72   73  H    25 00 0  F                 144
DEFANT    73   77  H    25 00 0  F                  15
DEFANT    74   76  H    25 00 0  F                 418
DEFANT    76   77  H    25 00 0  F                 702
DEFANT    77   78  H    25 00 0  F                 682
DEFANT    78   82  H    25 00 0  F                 744
DEFANT    82   83  H    25 00 0  F                 810
DEFANT    86   91  H    25 00 0  F                  16
DEFANT    89   90  H    25 00 0  F                  79
DEFANT    90   91  H    25 00 0  F                 125
DEFANT    91   92  H    25 00 0  F                 284
DEFANT    92  103  H    25 00 0  F                 348
DEFANT    93   94  H    25 00 0  F                   0
DEFANT    94  103  H    25 00 0  F                   9
DEFANT    97   98  H    25 00 0  F                  29
DEFANT    98   99  H    25 00 0  F                  42
DEFANT   101  102  H    25 00 0  F                  62
DEFANT   107   37  H    24 00 0  F                 191
DEFANT   110  111  H    25 00 0  F                   1
DEFANT   111  112  H    25 00 0  F                  81
DEFANT   112  113  H    25 00 0  F                  64
DEFANT   113  114  H    25 00 0  F                 118
DEFANT   120  123  H    23 00 0  F                   4
DEFANT   120  123  H    25 00 0  F                  46
DEFANT   121  122  H    25 00 0  F                 110
DEFANT   122  123  H    22 00 0  F                  33
DEFANT   122  123  H    25 00 0  F                 224
DEFANT   123  125  H    25 00 0  F                 324
DEFANT   125  129  H    24 00 0  F                 147
DEFANT   125  129  H    25 00 0  F                 280
DEFANT   126  127  H    25 00 0  F                  52
DEFANT   127  129  H    25 00 0  F                 115
DEFANT   129  130  H    25 00 0  F                 266
DEFANT   134  135  H    25 00 0  F                  36
DEFANT   135  141  H    25 00 0  F                 112
DEFANT   139  141  H    24 00 0  F                 252
DEFANT   139  141  H    25 00 0  F                 165
DEFANT   141  143  H    25 00 0  F                 829
DEFANT   143  144  H    25 00 0  F                 914
DEFANT   148  154  H    21 00 0  F                  50
DEFANT   148  154  H    22 00 0  F                  84
DEFANT   148  154  H    23 00 0  F                  85
DEFANT   148  154  H    25 00 0  F                  79
DEFANT   153   46  H    25 00 0  F                  81
DEFANT   155  156  H    25 00 0  F                 287
DEFANT   156  169  H    11 00 0  F                 258
DEFANT   156  169  H    14 00 0  F                 257
DEFANT   156  169  H    15 00 0  F                 256
DEFANT   156  169  H    16 00 0  F                 255
DEFANT   156  169  H    18 00 0  F                 254
DEFANT   156  169  H    20 00 0  F                 253
DEFANT   156  169  H    21 00 0  F                 252
DEFANT   156  169  H    23 00 0  F                 251
DEFANT   156  169  H    24 00 0  F                 292
DEFANT   156  169  H    25 00 0  F                 306
DEFANT   162  169  H    11 00 0  F                  13
DEFANT   162  169  H    18 00 0  F                  12
DEFANT   162  169  H    25 00 0  F                  13
DEFANT   169  172  H    23 00 0  F                 832
DEFANT   169  172  H    24 00 0  F                 856
DEFANT   169  172  H    25 00 0  F                 805
DEFANT   172  173  H    25 00 0  F                 944
DEFANT   175  178  H    25 00 0  F                 866
DEFANT   192  193  H    25 00 0  F                  78
DEFANT   193  141  H    24 00 0  F                 177
DEFANT   193  141  H    25 00 0  F                  84
DEFANT   203   30  H    25 00 0  F                 254
DEFANT   204  280  H    25 00 0  F                1616
DEFANT   228  229  H    21 00 0  F                1717
DEFANT   228  229  H    22 00 0  F                1722
DEFANT   228  229  H    23 00 0  F                1721
DEFANT   228  229  H    24 00 0  F                1726
DEFANT   228  229  H    25 00 0  F                1304
DEFANT   229  230  H    25 00 0  F                3828
DEFANT   241   34  H    25 00 0  F                 157
DEFANT   249   50  H    25 00 0  F                 110
DEFANT   251  252  H    25 00 0  F                 307
DEFANT   252  253  H    25 00 0  F                 584
DEFANT   253  257  H    25 00 0  F                 951
DEFANT   257  261  H    24 00 0  F                2027
DEFANT   257  261  H    25 00 0  F                1949
DEFANT   261  267  H    23 00 0  F                3565
DEFANT   261  267  H    24 00 0  F                3851
DEFANT   261  267  H    25 00 0  F                3286
DEFANT   262  241  H    25 00 0  F                 135
DEFANT   267  275  H    23 00 0  F                6842
DEFANT   267  275  H    24 00 0  F                6658
DEFANT   267  275  H    25 00 0  F                5688
DEFANT   280  284  H    25 00 0  F                1532
DEFANT   285  287  H    25 00 0  F               39768
DEFANT   290   34  H    25 00 0  F                  67
DEFANT   311  312  H    25 00 0  F                 112
DEFANT   312  315  H    25 00 0  F                 117
DEFANT   315   34  H    25 00 0  F                 142
DEFANT    66    1  S    25  0 0  F                9109
DEFANT    66    1  S    25  0 1  F                8914
DEFANT    66    1  S    25  1 0  F                8329
DEFANT    66    1  S    25  1 1  F                7579
