&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    02 00 0  F                  54
DEFANT     4    6  H    02 00 0  F                 112
DEFANT     6    7  H    02 00 0  F                 744
DEFANT     7    8  H    02 00 0  F                 826
DEFANT     8    9  H    02 00 0  F                 777
DEFANT     9   10  H    02 00 0  F                 791
DEFANT    10   11  H    02 00 0  F                 839
DEFANT    11   12  H    02 00 0  F                1119
DEFANT    12   17  H    02 00 0  F                1251
DEFANT    14   15  H    02 00 0  F                  32
DEFANT    15   16  H    02 00 0  F                  49
DEFANT    16   17  H    31 00 0  F                  40
DEFANT    16   17  H    01 00 0  F                  48
DEFANT    16   17  H    02 00 0  F                  39
DEFANT    17   18  H    02 00 0  F                1491
DEFANT    18   34  H    02 00 0  F                1803
DEFANT    20   21  H    02 00 0  F                  44
DEFANT    21   24  H    02 00 0  F                  86
DEFANT    24   31  H    02 00 0  F                  96
DEFANT    25   26  H    02 00 0  F                 111
DEFANT    26   27  H    02 00 0  F                 128
DEFANT    27   28  H    02 00 0  F                 143
DEFANT    28   31  H    02 00 0  F                 148
DEFANT    29  203  H    02 00 0  F                  85
DEFANT    30   31  H    02 00 0  F                 228
DEFANT    31   32  H    02 00 0  F                1111
DEFANT    32   33  H    02 00 0  F                1126
DEFANT    33   34  H    02 00 0  F                1419
DEFANT    34   45  H    02 00 0  F                2784
DEFANT    37   38  H    02 00 0  F                  80
DEFANT    38   39  H    02 00 0  F                 134
DEFANT    39   40  H    02 00 0  F                 177
DEFANT    40   42  H    02 00 0  F                 210
DEFANT    42   43  H    02 00 0  F                 188
DEFANT    43   45  H    02 00 0  F                 178
DEFANT    45   46  H    02 00 0  F                3099
DEFANT    46   66  H    01 00 0  F                3476
DEFANT    46   66  H    02 00 0  F                3628
DEFANT    47   48  H    02 00 0  F                  60
DEFANT    48   49  H    02 00 0  F                  74
DEFANT    49  249  H    02 00 0  F                 113
DEFANT    50   51  H    02 00 0  F                 265
DEFANT    51   52  H    02 00 0  F                 216
DEFANT    52   61  H    02 00 0  F                 290
DEFANT    57   61  H    02 00 0  F                 339
DEFANT    61   62  H    02 00 0  F                 358
DEFANT    62   63  H    02 00 0  F                 375
DEFANT    63   66  H    01 00 0  F                 542
DEFANT    63   66  H    02 00 0  F                 548
DEFANT    71   72  H    02 00 0  F                 151
DEFANT    72   73  H    02 00 0  F                 168
DEFANT    73   77  H    02 00 0  F                 131
DEFANT    74   76  H    02 00 0  F                1411
DEFANT    76   77  H    02 00 0  F                2200
DEFANT    77   78  H    02 00 0  F                3120
DEFANT    78   82  H    02 00 0  F                3388
DEFANT    82   83  H    02 00 0  F                4420
DEFANT    86   91  H    02 00 0  F                1164
DEFANT    89   90  H    02 00 0  F                 741
DEFANT    90   91  H    02 00 0  F                 980
DEFANT    91   92  H    02 00 0  F                2552
DEFANT    92  103  H    02 00 0  F                3253
DEFANT    93   94  H    02 00 0  F                  90
DEFANT    94  103  H    02 00 0  F                 166
DEFANT    97   98  H    02 00 0  F                 433
DEFANT    98   99  H    02 00 0  F                 868
DEFANT   101  102  H    02 00 0  F                 936
DEFANT   107   37  H    01 00 0  F                  96
DEFANT   110  111  H    02 00 0  F                 134
DEFANT   111  112  H    02 00 0  F                 385
DEFANT   112  113  H    02 00 0  F                 381
DEFANT   113  114  H    02 00 0  F                 592
DEFANT   120  123  H    31 00 0  F                   4
DEFANT   120  123  H    02 00 0  F                  12
DEFANT   121  122  H    02 00 0  F                  31
DEFANT   122  123  H    30 00 0  F                  32
DEFANT   123  125  H    02 00 0  F                 167
DEFANT   125  129  H    01 00 0  F                  75
DEFANT   125  129  H    02 00 0  F                 188
DEFANT   126  127  H    02 00 0  F                  22
DEFANT   127  129  H    02 00 0  F                  51
DEFANT   129  130  H    02 00 0  F                 160
DEFANT   134  135  H    02 00 0  F                  61
DEFANT   135  141  H    02 00 0  F                  74
DEFANT   139  141  H    01 00 0  F                  98
DEFANT   139  141  H    02 00 0  F                  68
DEFANT   141  143  H    02 00 0  F                 314
DEFANT   143  144  H    02 00 0  F                 384
DEFANT   148  154  H    29 00 0  F                  50
DEFANT   148  154  H    30 00 0  F                  47
DEFANT   148  154  H    01 00 0  F                  46
DEFANT   148  154  H    02 00 0  F                  47
DEFANT   153   46  H    02 00 0  F                 105
DEFANT   155  156  H    02 00 0  F                  91
DEFANT   156  169  H    19 00 0  F                 713
DEFANT   156  169  H    20 00 0  F                 714
DEFANT   156  169  H    21 00 0  F                 715
DEFANT   156  169  H    23 00 0  F                 716
DEFANT   156  169  H    24 00 0  F                 677
DEFANT   156  169  H    25 00 0  F                 646
DEFANT   156  169  H    27 00 0  F                 593
DEFANT   156  169  H    28 00 0  F                 539
DEFANT   156  169  H    01 00 0  F                 570
DEFANT   156  169  H    02 00 0  F                 594
DEFANT   162  169  H    19 00 0  F                  21
DEFANT   162  169  H    22 00 0  F                  22
DEFANT   162  169  H    23 00 0  F                  21
DEFANT   162  169  H    28 00 0  F                  20
DEFANT   162  169  H    30 00 0  F                  21
DEFANT   162  169  H    01 00 0  F                  20
DEFANT   162  169  H    02 00 0  F                  21
DEFANT   169  172  H    31 00 0  F                1150
DEFANT   169  172  H    01 00 0  F                1165
DEFANT   169  172  H    02 00 0  F                1138
DEFANT   172  173  H    02 00 0  F                1489
DEFANT   175  178  H    02 00 0  F                1522
DEFANT   192  193  H    02 00 0  F                  38
DEFANT   193  141  H    01 00 0  F                  43
DEFANT   193  141  H    02 00 0  F                  38
DEFANT   203   30  H    02 00 0  F                 117
DEFANT   204  280  H    02 00 0  F                2102
DEFANT   228  229  H    29 00 0  F                 834
DEFANT   228  229  H    30 00 0  F                 832
DEFANT   228  229  H    31 00 0  F                 806
DEFANT   228  229  H    01 00 0  F                 835
DEFANT   228  229  H    02 00 0  F                 830
DEFANT   229  230  H    02 00 0  F                1548
DEFANT   241   34  H    02 00 0  F                 120
DEFANT   249   50  H    02 00 0  F                 126
DEFANT   251  252  H    02 00 0  F                 532
DEFANT   252  253  H    02 00 0  F                 522
DEFANT   253  257  H    02 00 0  F                 530
DEFANT   257  261  H    01 00 0  F                 646
DEFANT   257  261  H    02 00 0  F                1457
DEFANT   261  267  H    31 00 0  F                 752
DEFANT   261  267  H    01 00 0  F                 833
DEFANT   261  267  H    02 00 0  F                1880
DEFANT   262  241  H    02 00 0  F                 113
DEFANT   267  275  H    31 00 0  F                1821
DEFANT   267  275  H    01 00 0  F                1286
DEFANT   267  275  H    02 00 0  F                2416
DEFANT   280  284  H    02 00 0  F                2375
DEFANT   285  287  H    02 00 0  F               12570
DEFANT   290   34  H    02 00 0  F                  69
DEFANT   311  312  H    02 00 0  F                  93
DEFANT   312  315  H    02 00 0  F                  97
DEFANT   315   34  H    02 00 0  F                  95
DEFANT    66    1  S    02  0 0  F                6987
DEFANT    66    1  S    02  0 1  F                6169
DEFANT    66    1  S    02  1 0  F                5838
DEFANT    66    1  S    02  1 1  F                5678
DEFANT    66    1  S    02  2 0  F                5542
DEFANT    66    1  S    02  2 1  F                5538
DEFANT    66    1  S    02  3 0  F                5510
DEFANT    66    1  S    02  3 1  F                5507
DEFANT    66    1  S    02  4 0  F                5506
DEFANT    66    1  S    02  4 1  F                5658
DEFANT    66    1  S    02  5 0  F                6151
DEFANT    66    1  S    02  5 1  F                6562
DEFANT    66    1  S    02  6 0  F                6986
DEFANT    66    1  S    02  6 1  F                7080
DEFANT    66    1  S    02  7 0  F                7160
DEFANT    66    1  S    02  7 1  F                7548
DEFANT    66    1  S    02  8 0  F                7742
DEFANT    66    1  S    02  8 1  F                8397
DEFANT    66    1  S    02  9 0  F                8645
DEFANT    66    1  S    02  9 1  F                8649
DEFANT    66    1  S    02 10 0  F                8669
DEFANT    66    1  S    02 10 1  F                8720
DEFANT    66    1  S    02 11 0  F                8768
DEFANT    66    1  S    02 11 1  F                8771
DEFANT    66    1  S    02 12 0  F                8055
DEFANT    66    1  S    02 12 1  F                8055
DEFANT    66    1  S    02 13 0  F                8486
DEFANT    66    1  S    02 13 1  F                8534
DEFANT    66    1  S    02 14 0  F                8507
DEFANT    66    1  S    02 14 1  F                8863
DEFANT    66    1  S    02 15 0  F                8863
DEFANT    66    1  S    02 15 1  F                8868
DEFANT    66    1  S    02 16 0  F                8852
DEFANT    66    1  S    02 16 1  F                9149
DEFANT    66    1  S    02 17 0  F                8871
DEFANT    66    1  S    02 17 1  F                9474
DEFANT    66    1  S    02 18 0  F                9804
DEFANT    66    1  S    02 18 1  F                9749
DEFANT    66    1  S    02 19 0  F                9830
DEFANT    66    1  S    02 19 1  F                9009
DEFANT    66    1  S    02 20 0  F                8778
DEFANT    66    1  S    02 20 1  F                8928
DEFANT    66    1  S    02 21 0  F                8807
DEFANT    66    1  S    02 21 1  F                8099
DEFANT    66    1  S    02 22 0  F                7977
DEFANT    66    1  S    02 22 1  F                7474
DEFANT    66    1  S    02 23 0  F                6874
DEFANT    66    1  S    02 23 1  F                6868
DEFANT    83    1  S    02  0 0  F                2330
DEFANT    83    1  S    02  0 1  F                2330
DEFANT    83    1  S    02  1 0  F                3018
DEFANT    83    1  S    02  1 1  F                2329
DEFANT    83    1  S    02  2 0  F                2773
DEFANT    83    1  S    02  2 1  F                2773
DEFANT    83    1  S    02  3 0  F                2773
DEFANT    83    1  S    02  3 1  F                2773
DEFANT    83    1  S    02  4 0  F                2967
DEFANT    83    1  S    02  4 1  F                2990
DEFANT    83    1  S    02  5 0  F                3015
DEFANT    83    1  S    02  5 1  F                3015
DEFANT    83    1  S    02  6 0  F                3015
DEFANT    83    1  S    02  6 1  F                3016
DEFANT    83    1  S    02  7 0  F                3016
DEFANT    83    1  S    02  7 1  F                3016
DEFANT    83    1  S    02  8 0  F                3664
DEFANT    83    1  S    02  8 1  F                4035
DEFANT    83    1  S    02  9 0  F                4035
DEFANT    83    1  S    02  9 1  F                4035
DEFANT    83    1  S    02 10 0  F                4035
DEFANT    83    1  S    02 10 1  F                4035
DEFANT    83    1  S    02 11 0  F                4035
DEFANT    83    1  S    02 11 1  F                4035
DEFANT    83    1  S    02 12 0  F                4035
DEFANT    83    1  S    02 12 1  F                4035
DEFANT    83    1  S    02 13 0  F                4035
DEFANT    83    1  S    02 13 1  F                4035
DEFANT    83    1  S    02 14 0  F                4035
DEFANT    83    1  S    02 14 1  F                4035
DEFANT    83    1  S    02 15 0  F                4035
DEFANT    83    1  S    02 15 1  F                4035
DEFANT    83    1  S    02 16 0  F                4035
