& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    0        0.000    120  0  0  0          0.
  4  ST.CRUZ 34     3    0        0.000  23660  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  23660  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  23660  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  23660  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   7008  0  0  0        351.
 12  CUIABA G CC    2    0        0.000   7512  0  0  0        351.
 12  CUIABA G CC    3    1      351.000     48  1  0  2        351.
 13  ANGRA 2        1    1     1350.000   2513  1  0  1       1350.
 15  LINHARES       1    0        0.000   2218  1  0  0          0.
 15  LINHARES       2    0        0.000   2218  1  0  0          0.
 15  LINHARES       3    0        0.000   2218  1  0  0          0.
 15  LINHARES       4    0        0.000   3666  0  0  0          0.
 21  MARANHAO V     1    0        0.000   5687  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   2445  0  0  0          0.
 25  J.LACERDA B    5    0        0.000    383  0  0  0          0.
 25  J.LACERDA B    6    0        0.000    407  0  0  0          0.
 26  J.LACERDA A1   1    0        0.000   5663  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   5749  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000   2660  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000   2998  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  23660  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  23660  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  23660  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  23660  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  23660  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   5687  1  0  0          0.
 42  FORTALEZA      1    0        0.000  22153  0  0  0          0.
 42  FORTALEZA      2    0        0.000  22153  0  0  0          0.
 42  FORTALEZA      3    0        0.000   8784  0  0  0          0.
 43  TERMOBAHIA     1    1      158.000    624  0  0  2        158.
 46  N.VENECIA 2    1    0        0.000   5687  1  0  0          0.
 47  TERMORIO       1    0        0.000   2400  0  0  0          0.
 47  TERMORIO       2    0        0.000   3086  1  0  0          0.
 47  TERMORIO       3    0        0.000   8424  0  0  0          0.
 47  TERMORIO       4    0        0.000   7546  0  0  0          0.
 47  TERMORIO       5    0        0.000  21382  0  0  0          0.
 47  TERMORIO       6    0        0.000   1718  0  0  0          0.
 47  TERMORIO       7    0        0.000   6774  1  0  0          0.
 47  TERMORIO       8    0        0.000   5952  0  0  0          0.
 47  TERMORIO       9    0        0.000   6672  0  0  0          0.
 47  TERMORIO      10    0        0.000  21382  0  0  0          0.
 47  TERMORIO      11    0        0.000   6048  1  0  0          0.
 47  TERMORIO      12    0        0.000   3590  0  0  0          0.
 47  TERMORIO      13    0        0.000   6672  0  0  0          0.
 47  TERMORIO      14    0        0.000   6408  0  0  0          0.
 47  TERMORIO      15    0        0.000   3673  0  0  0          0.
 47  TERMORIO      16    0        0.000   5688  0  0  0          0.
 47  TERMORIO      17    0        0.000   1126  1  0  0          0.
 47  TERMORIO      18    0        0.000   1800  0  0  0          0.
 47  TERMORIO      19    0        0.000   1848  0  0  0          0.
 47  TERMORIO      20    0        0.000   1990  1  0  0          0.
 47  TERMORIO      21    0        0.000   8520  0  0  0          0.
 47  TERMORIO      22    0        0.000  11489  1  0  0          0.
 47  TERMORIO      23    0        0.000  18384  1  0  0          0.
 47  TERMORIO      24    0        0.000  21382  0  0  0          0.
 47  TERMORIO      25    0        0.000  21382  0  0  0          0.
 47  TERMORIO      26    0        0.000  21382  0  0  0          0.
 47  TERMORIO      27    0        0.000   6168  0  0  0          0.
 47  TERMORIO      28    0        0.000  21382  0  0  0          0.
 47  TERMORIO      29    0        0.000  21382  0  0  0          0.
 47  TERMORIO      30    0        0.000  21382  0  0  0          0.
 47  TERMORIO      31    0        0.000  10663  0  0  0          0.
 48  ARAUCARIA      1    0        0.000  19078  1  0  0          0.
 48  ARAUCARIA      2    0        0.000   6352  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   7250  1  0  0          0.
 49  VIANA          3    0        0.000   4800  1  0  0          0.
 49  VIANA          4    0        0.000   4799  0  0  0          0.
