& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                 
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   8544  0  0  2        640.
  4  ST.CRUZ 34     3    0        0.000  23156  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  23156  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  23156  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  23156  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   6504  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   7008  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   7032  0  0  0          0.
 13  ANGRA 2        1    1     1350.000   2009  1  0  2       1350.
 15  LINHARES       1    0        0.000   1714  1  0  0          0.
 15  LINHARES       2    0        0.000   1714  1  0  0          0.
 15  LINHARES       3    0        0.000   1714  1  0  0          0.
 15  LINHARES       4    0        0.000   3162  0  0  0          0.
 21  MARANHAO V     1    0        0.000   5183  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   1941  0  0  0          0.
 25  J.LACERDA B    5    1       80.000     95  0  0  2        190.
 25  J.LACERDA B    6    1       80.000    119  0  0  2        190.
 26  J.LACERDA A1   1    0        0.000   5159  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   5245  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000   2156  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000   2494  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  23156  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  23156  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  23156  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  23156  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  23156  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   5183  1  0  0          0.
 42  FORTALEZA      1    0        0.000  21649  0  0  0          0.
 42  FORTALEZA      2    0        0.000  21649  0  0  0          0.
 42  FORTALEZA      3    0        0.000   8280  0  0  0          0.
 43  TERMOBAHIA     1    1      110.000    120  0  0  2        110.
 46  N.VENECIA 2    1    0        0.000   5183  1  0  0          0.
 47  TERMORIO       1    0        0.000   1896  0  0  0          0.
 47  TERMORIO       2    0        0.000   2582  1  0  0          0.
 47  TERMORIO       3    0        0.000   7920  0  0  0          0.
 47  TERMORIO       4    0        0.000   7042  0  0  0          0.
 47  TERMORIO       5    0        0.000  20878  0  0  0          0.
 47  TERMORIO       6    0        0.000   1214  0  0  0          0.
 47  TERMORIO       7    0        0.000   6270  1  0  0          0.
 47  TERMORIO       8    0        0.000   5448  0  0  0          0.
 47  TERMORIO       9    0        0.000   6168  0  0  0          0.
 47  TERMORIO      10    0        0.000  20878  0  0  0          0.
 47  TERMORIO      11    0        0.000   5544  1  0  0          0.
 47  TERMORIO      12    0        0.000   3086  0  0  0          0.
 47  TERMORIO      13    0        0.000   6168  0  0  0          0.
 47  TERMORIO      14    0        0.000   5904  0  0  0          0.
 47  TERMORIO      15    0        0.000   3169  0  0  0          0.
 47  TERMORIO      16    0        0.000   5184  0  0  0          0.
 47  TERMORIO      17    0        0.000    622  1  0  0          0.
 47  TERMORIO      18    0        0.000   1296  0  0  0          0.
 47  TERMORIO      19    0        0.000   1344  0  0  0          0.
 47  TERMORIO      20    0        0.000   1486  1  0  0          0.
 47  TERMORIO      21    0        0.000   8016  0  0  0          0.
 47  TERMORIO      22    0        0.000  10985  1  0  0          0.
 47  TERMORIO      23    0        0.000  17880  1  0  0          0.
 47  TERMORIO      24    0        0.000  20878  0  0  0          0.
 47  TERMORIO      25    0        0.000  20878  0  0  0          0.
 47  TERMORIO      26    0        0.000  20878  0  0  0          0.
 47  TERMORIO      27    0        0.000   5664  0  0  0          0.
 47  TERMORIO      28    0        0.000  20878  0  0  0          0.
 47  TERMORIO      29    0        0.000  20878  0  0  0          0.
 47  TERMORIO      30    0        0.000  20878  0  0  0          0.
 47  TERMORIO      31    0        0.000  10159  0  0  0          0.
 48  ARAUCARIA      1    0        0.000  18574  1  0  0          0.
 48  ARAUCARIA      2    0        0.000   5848  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   6746  1  0  0          0.
 49  VIANA          3    0        0.000   4296  1  0  0          0.
 49  VIANA          4    0        0.000   4295  0  0  0          0.
 49  VIANA          1    0        0.000   5801  0  0  0          0.
 49  VIANA          2    0        0.000   4282  1  0  0          0.
 50  PIRAT.12 G     1    0        0.000  23156  0  0  0          0.
 50  PIRAT.12 G     2    0        0.000  23156  0  0  0          0.
 52  CAMPINA GDE    1    0        0.000   5856  0  0  0          0.
 52  CAMPINA GDE    2    0        0.000   5856  0  0  0          0.
 52  CAMPINA GDE    3    0        0.000   5856  0  0  0          0.
 52  CAMPINA GDE    4    0        0.000   5855  1  0  0          0.
 53  GLOBAL I       1    0        0.000   7195  0  0  0          0.
 53  GLOBAL I       2    0        0.000   7230  0  0  0          0.
 53  GLOBAL I       3    0        0.000   6339  0  0  0          0.
 53  GLOBAL I       4    0        0.000  19248  0  0  0          0.
 53  GLOBAL I       5    0        0.000   6300  1  0  0          0.
 53  GLOBAL I       6    0        0.000   7224  1  0  0          0.
 53  GLOBAL I       7    0        0.000   5931  1  0  0          0.
 53  GLOBAL I       8    0        0.000   5904  0  0  0          0.
 53  GLOBAL I       9    0        0.000   6312  1  0  0          0.
 53  GLOBAL I      10    0        0.000   5954  0  0  0          0.
 53  GLOBAL I      11    0        0.000   5854  1  0  0          0.
 54  JUIZ DE FORA   1    0        0.000   5184  0  0  0          0.
 54  JUIZ DE FORA   2    0        0.000   5183  1  0  0          0.
 55  GLOBAL II      1    0        0.000   6016  0  0  0          0.
 55  GLOBAL II      2    0        0.000   5919  0  0  0          0.
 55  GLOBAL II      3    0        0.000   6021  0  0  0          0.
 55  GLOBAL II      4    0        0.000   6338  0  0  0          0.
 55  GLOBAL II      5    0        0.000  19248  0  0  0          0.
 55  GLOBAL II      6    0        0.000  19248  0  0  0          0.
 55  GLOBAL II      7    0        0.000   5936  1  0  0          0.
 55  GLOBAL II      8    0        0.000   6007  1  0  0          0.
 55  GLOBAL II      9    0        0.000   6074  1  0  0          0.
 55  GLOBAL II     10    0        0.000   5912  0  0  0          0.
 55  GLOBAL II     11    0        0.000   5854  1  0  0          0.
 57  MARACANAU I    1    0        0.000   5855  1  0  0          0.
 57  MARACANAU I    2    0        0.000   7149  1  0  0          0.
 57  MARACANAU I    3    0        0.000   5855  1  0  0          0.
 57  MARACANAU I    4    0        0.000   5855  1  0  0          0.
 57  MARACANAU I    5    0        0.000   9503  1  0  0          0.
 57  MARACANAU I    6    0        0.000   6038  0  0  0          0.
 57  MARACANAU I    7    0        0.000   6148  0  0  0          0.
 57  MARACANAU I    8    0        0.000   5895  0  0  0          0.
 58  TERMOCEARA     1    0        0.000  11634  0  0  0          0.
 58  TERMOCEARA     2    0        0.000  11591  0  0  0          0.
 58  TERMOCEARA     3    0        0.000  11598  1  0  0          0.
 58  TERMOCEARA     4    0        0.000  20160  1  0  0          0.
 58  TERMOCEARA     5    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA     6    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA     7    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA     8    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA     9    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA    10    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA    11    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA    12    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA    13    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA    14    0        0.000   3936  0  0  0          0.
 58  TERMOCEARA    15    0        0.000   3936  0  0  0          0.
 60  NORTEFLU       1    0        0.000  26415  0  0  0          0.
 60  NORTEFLU       2    0        0.000  26415  0  0  0          0.
 60  NORTEFLU       3    0        0.000  26415  0  0  0          0.
 60  NORTEFLU       4    0        0.000   3065  0  0  0          0.
 60  NORTEFLU       5    0        0.000   3233  0  0  0          0.
 60  NORTEFLU       6    0        0.000   4128  0  0  0          0.
 60  NORTEFLU       7    0        0.000   3838  0  0  0          0.
 62  SEROPEDICA     1    0        0.000   4707  0  0  0          0.
 62  SEROPEDICA     2    0        0.000   3168  0  0  0          0.
 62  SEROPEDICA     3    0        0.000   2623  0  0  0          0.
 62  SEROPEDICA     4    0        0.000   2629  1  0  0          0.
 62  SEROPEDICA     5    0        0.000   3161  1  0  0          0.
 62  SEROPEDICA     6    0        0.000   5136  1  0  0          0.
 62  SEROPEDICA     7    0        0.000   1278  1  0  0          0.
 62  SEROPEDICA     8    0        0.000   1290  0  0  0          0.
 63  IBIRITE        1    0        0.000   6144  0  0  0          0.
 64  CANOAS         1    0        0.000   5518  1  0  0          0.
 67  TERMONE        1    0        0.000   3157  1  0  0          0.
 67  TERMONE        2    0        0.000    127  1  0  0          0.
 67  TERMONE        3    0        0.000    110  1  0  0          0.
 68  TRES LAGOAS    1    0        0.000   5967  0  0  0          0.
 68  TRES LAGOAS    2    0        0.000  18119  0  0  0          0.
 68  TRES LAGOAS    3    0        0.000  22824  0  0  0          0.
 68  TRES LAGOAS    4    0        0.000   7812  0  0  0          0.
 68  TRES LAGOAS    5    0        0.000  20784  1  0  0          0.
 68  TRES LAGOAS    6    0        0.000  11947  1  0  0          0.
 68  TRES LAGOAS    7    0        0.000   5200  1  0  0          0.
 68  TRES LAGOAS    8    0        0.000  13800  0  0  0          0.
 68  TRES LAGOAS    9    0        0.000   5115  1  0  0          0.
 68  TRES LAGOAS   10    0        0.000  13662  0  0  0          0.
 68  TRES LAGOAS   11    0        0.000  13752  0  0  0          0.
 68  TRES LAGOAS   12    0        0.000  20760  0  0  0          0.
 68  TRES LAGOAS   13    0        0.000   5520  0  0  0          0.
 68  TRES LAGOAS   14    0        0.000  13440  0  0  0          0.
 68  TRES LAGOAS   15    0        0.000  12238  1  0  0          0.
 69  TERMOPB        1    0        0.000   4987  1  0  0          0.
 69  TERMOPB        2    0        0.000   3331  0  0  0          0.
 69  TERMOPB        3    0        0.000   3880  0  0  0          0.
 70  GERAMAR II     1    0        0.000   2700  0  0  0          0.
 70  GERAMAR II     2    0        0.000   2700  0  0  0          0.
 70  GERAMAR II     3    0        0.000   5855  0  0  0          0.
 70  GERAMAR II     4    0        0.000   5855  0  0  0          0.
 73  GERAMAR I      1    0        0.000   5855  0  0  0          0.
 73  GERAMAR I      2    0        0.000   5855  0  0  0          0.
 73  GERAMAR I      3    0        0.000   2724  0  0  0          0.
 73  GERAMAR I      4    0        0.000   2728  1  0  0          0.
 83  VALE DO ACU    1    0        0.000    311  0  0  0          0.
 83  VALE DO ACU    2    0        0.000  16637  0  0  0          0.
 86  ST.CRUZ NOVA  11    0        0.000   1715  1  0  0          0.
 86  ST.CRUZ NOVA  21    0        0.000   3162  0  0  0          0.
 90  TERMOMACAE     1    0        0.000   5520  0  0  0          0.
 90  TERMOMACAE     2    0        0.000   5539  1  0  0          0.
 90  TERMOMACAE     3    0        0.000  13207  1  0  0          0.
 90  TERMOMACAE     4    0        0.000   5800  1  0  0          0.
 90  TERMOMACAE     5    0        0.000   5626  1  0  0          0.
 90  TERMOMACAE     6    0        0.000  11855  0  0  0          0.
 90  TERMOMACAE     7    0        0.000  22824  0  0  0          0.
 90  TERMOMACAE     8    0        0.000  22824  0  0  0          0.
 90  TERMOMACAE     9    0        0.000   7848  1  0  0          0.
 90  TERMOMACAE    10    0        0.000  22824  0  0  0          0.
 90  TERMOMACAE    11    0        0.000  13079  0  0  0          0.
 90  TERMOMACAE    12    0        0.000  13085  1  0  0          0.
 90  TERMOMACAE    13    0        0.000   5560  0  0  0          0.
 90  TERMOMACAE    14    0        0.000  12784  0  0  0          0.
 90  TERMOMACAE    15    0        0.000   5592  1  0  0          0.
 90  TERMOMACAE    16    0        0.000   5566  1  0  0          0.
 90  TERMOMACAE    17    0        0.000   6884  0  0  0          0.
 90  TERMOMACAE    18    0        0.000   5532  1  0  0          0.
 90  TERMOMACAE    19    0        0.000   5521  0  0  0          0.
 90  TERMOMACAE    20    0        0.000   6336  0  0  0          0.
 96  TERMOPE        1    0        0.000   3348  0  0  0          0.
 96  TERMOPE        2    0        0.000   4848  0  0  0          0.
 96  TERMOPE        3    0        0.000   4150  1  0  0          0.
 97  CUBATAO        1    0        0.000   2496  0  0  0          0.
 97  CUBATAO        2    0        0.000   5620  0  0  0          0.
 97  CUBATAO        3    0        0.000   1260  0  0  0          0.
 98  PERNAMBU_III   1    0        0.000  19105  0  0  0          0.
 98  PERNAMBU_III   2    0        0.000  20470  0  0  0          0.
 98  PERNAMBU_III   3    0        0.000  19104  1  0  0          0.
 98  PERNAMBU_III   4    0        0.000  12575  1  0  0          0.
106  ERB CANDEIAS   1    1        4.000   1692  0  0  2          4.
107  PAMPA SUL      1    0        0.000  18944  0  0  0          0.
108  XAVANTES       1    0        0.000   6328  0  0  0          0.
108  XAVANTES       2    0        0.000   6328  0  0  0          0.
109  ALTOS          1    0        0.000  23156  0  0  0          0.
110  N.PIRATININ    1    0        0.000   5248  0  0  0          0.
110  N.PIRATININ    2    0        0.000   6936  1  0  0          0.
110  N.PIRATININ    3    0        0.000   7344  0  0  0          0.
