& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   7704  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  22316  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  22316  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  22316  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  22316  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   5664  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   6168  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   6192  0  0  0          0.
 13  ANGRA 2        1    1     1350.000   1169  1  0  1       1350.
 15  LINHARES       1    0        0.000    874  1  0  0          0.
 15  LINHARES       2    0        0.000    874  1  0  0          0.
 15  LINHARES       3    0        0.000    874  1  0  0          0.
 15  LINHARES       4    0        0.000   2322  0  0  0          0.
 21  MARANHAO V     1    0        0.000   4343  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   1101  0  0  0          0.
 25  J.LACERDA B    5    0        0.000   1315  1  0  0          0.
 25  J.LACERDA B    6    0        0.000   1313  1  0  0          0.
 26  J.LACERDA A1   1    0        0.000   4319  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   4405  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000   1316  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000   1654  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  22316  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  22316  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  22316  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  22316  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  22316  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   4343  1  0  0          0.
 42  FORTALEZA      1    0        0.000  20809  0  0  0          0.
 42  FORTALEZA      2    0        0.000  20809  0  0  0          0.
 42  FORTALEZA      3    0        0.000   7440  0  0  0          0.
 43  TERMOBAHIA     1    1      110.000   1034  0  0  2        110.
 46  N.VENECIA 2    1    0        0.000   4343  1  0  0          0.
 47  TERMORIO       1    0        0.000   1056  0  0  0          0.
 47  TERMORIO       2    0        0.000   1742  1  0  0          0.
 47  TERMORIO       3    0        0.000   7080  0  0  0          0.
 47  TERMORIO       4    0        0.000   6202  0  0  0          0.
 47  TERMORIO       5    0        0.000  20038  0  0  0          0.
 47  TERMORIO       6    0        0.000    374  0  0  0          0.
 47  TERMORIO       7    0        0.000   5430  1  0  0          0.
 47  TERMORIO       8    0        0.000   4608  0  0  0          0.
 47  TERMORIO       9    0        0.000   5328  0  0  0          0.
 47  TERMORIO      10    0        0.000  20038  0  0  0          0.
 47  TERMORIO      11    0        0.000   4704  1  0  0          0.
 47  TERMORIO      12    0        0.000   2246  0  0  0          0.
 47  TERMORIO      13    0        0.000   5328  0  0  0          0.
 47  TERMORIO      14    0        0.000   5064  0  0  0          0.
 47  TERMORIO      15    0        0.000   2329  0  0  0          0.
 47  TERMORIO      16    0        0.000   4344  0  0  0          0.
 47  TERMORIO      17    0        0.000   2086  1  0  0          0.
 47  TERMORIO      18    0        0.000    456  0  0  0          0.
 47  TERMORIO      19    0        0.000    504  0  0  0          0.
 47  TERMORIO      20    0        0.000    646  1  0  0          0.
 47  TERMORIO      21    0        0.000   7176  0  0  0          0.
 47  TERMORIO      22    0        0.000  10145  1  0  0          0.
 47  TERMORIO      23    0        0.000  17040  1  0  0          0.
 47  TERMORIO      24    0        0.000  20038  0  0  0          0.
 47  TERMORIO      25    0        0.000  20038  0  0  0          0.
 47  TERMORIO      26    0        0.000  20038  0  0  0          0.
 47  TERMORIO      27    0        0.000   4824  0  0  0          0.
 47  TERMORIO      28    0        0.000  20038  0  0  0          0.
 47  TERMORIO      29    0        0.000  20038  0  0  0          0.
 47  TERMORIO      30    0        0.000  20038  0  0  0          0.
 47  TERMORIO      31    0        0.000   9319  0  0  0          0.
 48  ARAUCARIA      1    0        0.000  17734  1  0  0          0.
 48  ARAUCARIA      2    0        0.000   5008  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   5906  1  0  0          0.
 49  VIANA          3    0        0.000   3456  1  0  0          0.
 49  VIANA          4    0        0.000   3455  0  0  0          0.
 49  VIANA          1    0        0.000   4961  0  0  0          0.
 49  VIANA          2    0        0.000   3442  1  0  0          0.
 50  PIRAT.12 G     1    0        0.000  22316  0  0  0          0.
 50  PIRAT.12 G     2    0        0.000  22316  0  0  0          0.
 52  CAMPINA GDE    1    0        0.000   5016  0  0  0          0.
 52  CAMPINA GDE    2    0        0.000   5016  0  0  0          0.
 52  CAMPINA GDE    3    0        0.000   5016  0  0  0          0.
 52  CAMPINA GDE    4    0        0.000   5015  1  0  0          0.
 53  GLOBAL I       1    0        0.000   6355  0  0  0          0.
 53  GLOBAL I       2    0        0.000   6390  0  0  0          0.
 53  GLOBAL I       3    0        0.000   5499  0  0  0          0.
 53  GLOBAL I       4    0        0.000  18408  0  0  0          0.
 53  GLOBAL I       5    0        0.000   5460  1  0  0          0.
 53  GLOBAL I       6    0        0.000   6384  1  0  0          0.
 53  GLOBAL I       7    0        0.000   5091  1  0  0          0.
 53  GLOBAL I       8    0        0.000   5064  0  0  0          0.
 53  GLOBAL I       9    0        0.000   5472  1  0  0          0.
 53  GLOBAL I      10    0        0.000   5114  0  0  0          0.
 53  GLOBAL I      11    0        0.000   5014  1  0  0          0.
 54  JUIZ DE FORA   1    0        0.000   4344  0  0  0          0.
 54  JUIZ DE FORA   2    0        0.000   4343  1  0  0          0.
 55  GLOBAL II      1    0        0.000   5176  0  0  0          0.
 55  GLOBAL II      2    0        0.000   5079  0  0  0          0.
 55  GLOBAL II      3    0        0.000   5181  0  0  0          0.
 55  GLOBAL II      4    0        0.000   5498  0  0  0          0.
 55  GLOBAL II      5    0        0.000  18408  0  0  0          0.
 55  GLOBAL II      6    0        0.000  18408  0  0  0          0.
 55  GLOBAL II      7    0        0.000   5096  1  0  0          0.
 55  GLOBAL II      8    0        0.000   5167  1  0  0          0.
 55  GLOBAL II      9    0        0.000   5234  1  0  0          0.
 55  GLOBAL II     10    0        0.000   5072  0  0  0          0.
 55  GLOBAL II     11    0        0.000   5014  1  0  0          0.
 57  MARACANAU I    1    0        0.000   5015  1  0  0          0.
 57  MARACANAU I    2    0        0.000   6309  1  0  0          0.
 57  MARACANAU I    3    0        0.000   5015  1  0  0          0.
 57  MARACANAU I    4    0        0.000   5015  1  0  0          0.
 57  MARACANAU I    5    0        0.000   8663  1  0  0          0.
 57  MARACANAU I    6    0        0.000   5198  0  0  0          0.
 57  MARACANAU I    7    0        0.000   5308  0  0  0          0.
 57  MARACANAU I    8    0        0.000   5055  0  0  0          0.
 58  TERMOCEARA     1    0        0.000  10794  0  0  0          0.
 58  TERMOCEARA     2    0        0.000  10751  0  0  0          0.
 58  TERMOCEARA     3    0        0.000  10758  1  0  0          0.
 58  TERMOCEARA     4    0        0.000  19320  1  0  0          0.
 58  TERMOCEARA     5    0        0.000   3096  0  0  0          0.
