&
RP    1  31  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1  31  0 0  F            3397
LM    1  31  0 1  F            3314
LM    1  31  1 0  F            3231
LM    1  31  1 1  F            3158
LM    1  31  2 0  F            3095
LM    1  31  2 1  F            3045
LM    1  31  3 0  F            3003
LM    1  31  3 1  F            2977
LM    1  31  4 0  F            2954
LM    1  31  4 1  F            2935
LM    1  31  5 0  F            2884
LM    1  31  5 1  F            2799
LM    1  31  6 0  F            2799
LM    1  31  6 1  F            2827
LM    1  31  7 0  F            2874
LM    1  31  7 1  F            2916
LM    1  31  8 0  F            2969
LM    1  31  8 1  F            3005
LM    1  31  9 0  F            3032
LM    1  31  9 1  F            3054
LM    1  31 10 0  F            3062
LM    1  31 10 1  F            3057
LM    1  31 11 0  F            3062
LM    1  31 11 1  F            3053
LM    1  31 12 0  F            3034
LM    1  31 12 1  F            3017
LM    1  31 13 0  F            3023
LM    1  31 13 1  F            3036
LM    1  31 14 0  F            3046
LM    1  31 14 1  F            3070
LM    1  31 15 0  F            3097
LM    1  31 15 1  F            3133
LM    1  31 16 0  F            3166
LM    1  31 16 1  F            3200
LM    1  31 17 0  F            3230
LM    1  31 17 1  F            3284
LM    1  31 18 0  F            3349
LM    1  31 18 1  F            3478
LM    1  31 19 0  F            3640
LM    1  31 19 1  F            3714
LM    1  31 20 0  F            3667
LM    1  31 20 1  F            3578
LM    1  31 21 0  F            3485
LM    1  31 21 1  F            3386
LM    1  31 22 0  F            3286
LM    1  31 22 1  F            3205
LM    1  31 23 0  F            3135
LM    1  31 23 1  F            3073
9999
