& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   5352  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  19964  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  19964  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  19964  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  19964  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   3312  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   3816  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   3840  0  0  0          0.
 13  ANGRA 2        1    1     1350.000   1349  0  0  1       1350.
 15  LINHARES       1    0        0.000    138  0  0  0          0.
 15  LINHARES       2    0        0.000    138  0  0  0          0.
 15  LINHARES       3    0        0.000    816  0  0  0          0.
 15  LINHARES       4    0        0.000    816  0  0  0          0.
 21  MARANHAO V     1    0        0.000   1991  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   1966  1  0  0          0.
&Ajustado conforme operação em tempo real e Nota Tecnica de Natal e Ano Novo
 25  J.LACERDA B    5    1       80.010     51  0  0  3          0.
 25  J.LACERDA B    6    0        0.000     51  0  0  0          0.
 26  J.LACERDA A1   1    0        0.000   1967  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   2053  1  0  0          0.
 27  J.LACERDA A2   3    1       35.010    582  0  0  3          0.
 27  J.LACERDA A2   4    0        0.000    163  0  0  0          0.
 28  FIGUEIRA       1    0        0.000  19964  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  19964  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  19964  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  19964  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  19964  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   1991  1  0  0          0.
 42  FORTALEZA      1    0        0.000  18457  0  0  0          0.
 42  FORTALEZA      2    0        0.000  18457  0  0  0          0.
 42  FORTALEZA      3    0        0.000   5088  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000   2663  0  0  0          0.
 46  N.VENECIA 2    1    0        0.000   1991  1  0  0          0.
 47  TERMORIO       1    0        0.000    648  0  0  0        155.
 47  TERMORIO       2    0        0.000   2581  0  0  0        155.
 47  TERMORIO       3    0        0.000   4728  0  0  0        155.
 47  TERMORIO       4    0        0.000   3850  0  0  0        155.
 47  TERMORIO       5    0        0.000  17686  0  0  0        155.
 47  TERMORIO       6    0        0.000   1910  0  0  0        155.
 47  TERMORIO       7    0        0.000   3078  1  0  0        155.
 47  TERMORIO       8    0        0.000   2256  0  0  0        155.
 47  TERMORIO       9    0        0.000   2976  0  0  0        155.
 47  TERMORIO      10    0        0.000  17686  0  0  0        155.
 47  TERMORIO      11    0        0.000   2352  1  0  0        155.
 47  TERMORIO      12    0        0.000   2045  0  0  0        155.
 47  TERMORIO      13    0        0.000   2976  0  0  0        155.
 47  TERMORIO      14    0        0.000   2712  0  0  0        155.
 47  TERMORIO      15    1      735.000    150  0  0  2        155.
 47  TERMORIO      16    0        0.000   1992  0  0  0        155.
 47  TERMORIO      17    0        0.000   1726  1  0  0        155.
 47  TERMORIO      18    0        0.000    150  0  0  0        155.
 47  TERMORIO      19    0        0.000    286  0  0  0        155.
 47  TERMORIO      20    0        0.000    384  0  0  0        155.
 47  TERMORIO      21    0        0.000   4824  0  0  0        155.
 47  TERMORIO      22    0        0.000   7793  1  0  0        155.
 47  TERMORIO      23    0        0.000  14688  1  0  0        155.
 47  TERMORIO      24    0        0.000  17686  0  0  0        155.
 47  TERMORIO      25    0        0.000  17686  0  0  0        155.
 47  TERMORIO      26    0        0.000  17686  0  0  0        155.
 47  TERMORIO      27    0        0.000   2472  0  0  0        155.
 47  TERMORIO      28    0        0.000  17686  0  0  0        155.
 47  TERMORIO      29    0        0.000  17686  0  0  0        155.
 47  TERMORIO      30    0        0.000  17686  0  0  0        155.
 47  TERMORIO      31    0        0.000   6967  0  0  0        155.
 48  ARAUCARIA      1    0        0.000  15382  1  0  0          0.
 48  ARAUCARIA      2    0        0.000   2656  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   3554  1  0  0          0.
 49  VIANA          3    0        0.000   1104  1  0  0          0.
 49  VIANA          4    0        0.000   1103  0  0  0          0.
 49  VIANA          1    0        0.000   2609  0  0  0          0.
