& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000    264  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  23996  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  23996  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  23996  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  23996  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   7344  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   7848  0  0  0          0.
 12  CUIABA G CC    3    0        0.000    312  0  0  0          0.
 13  ANGRA 2        1    0        0.000    121  0  0  0          0.
 15  LINHARES       1    0        0.000   2554  1  0  0          0.
 15  LINHARES       2    0        0.000   2554  1  0  0          0.
 15  LINHARES       3    0        0.000   2554  1  0  0          0.
 15  LINHARES       4    0        0.000   4002  0  0  0          0.
 21  MARANHAO V     1    0        0.000   6023  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   2781  0  0  0          0.
 25  J.LACERDA B    5    0        0.000    719  0  0  0          0.
 25  J.LACERDA B    6    0        0.000    743  0  0  0          0.
 26  J.LACERDA A1   1    0        0.000   5999  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   6085  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000   2996  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000   3334  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  23996  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  23996  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  23996  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  23996  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  23996  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   6023  1  0  0          0.
 42  FORTALEZA      1    0        0.000  22489  0  0  0          0.
 42  FORTALEZA      2    0        0.000  22489  0  0  0          0.
 42  FORTALEZA      3    0        0.000   9120  0  0  0          0.
 43  TERMOBAHIA     1    1      158.000    960  0  0  2        158.
 46  N.VENECIA 2    1    0        0.000   6023  1  0  0          0.
 47  TERMORIO       1    0        0.000   2736  0  0  0          0.
 47  TERMORIO       2    0        0.000   3422  1  0  0          0.
 47  TERMORIO       3    0        0.000   8760  0  0  0          0.
 47  TERMORIO       4    0        0.000   7882  0  0  0          0.
 47  TERMORIO       5    0        0.000  21718  0  0  0          0.
 47  TERMORIO       6    0        0.000   2054  0  0  0          0.
 47  TERMORIO       7    0        0.000   7110  1  0  0          0.
 47  TERMORIO       8    0        0.000   6288  0  0  0          0.
 47  TERMORIO       9    0        0.000   7008  0  0  0          0.
 47  TERMORIO      10    0        0.000  21718  0  0  0          0.
 47  TERMORIO      11    0        0.000   6384  1  0  0          0.
 47  TERMORIO      12    0        0.000   3926  0  0  0          0.
 47  TERMORIO      13    0        0.000   7008  0  0  0          0.
 47  TERMORIO      14    0        0.000   6744  0  0  0          0.
 47  TERMORIO      15    0        0.000   4009  0  0  0          0.
 47  TERMORIO      16    0        0.000   6024  0  0  0          0.
 47  TERMORIO      17    0        0.000   1462  1  0  0          0.
 47  TERMORIO      18    0        0.000   2136  0  0  0          0.
 47  TERMORIO      19    0        0.000    216  1  0  0          0.
 47  TERMORIO      20    0        0.000   2326  1  0  0          0.
 47  TERMORIO      21    0        0.000   8856  0  0  0          0.
 47  TERMORIO      22    0        0.000  11825  1  0  0          0.
 47  TERMORIO      23    0        0.000  18720  1  0  0          0.
 47  TERMORIO      24    0        0.000  21718  0  0  0          0.
 47  TERMORIO      25    0        0.000  21718  0  0  0          0.
 47  TERMORIO      26    0        0.000  21718  0  0  0          0.
 47  TERMORIO      27    0        0.000   6504  0  0  0          0.
 47  TERMORIO      28    0        0.000  21718  0  0  0          0.
 47  TERMORIO      29    0        0.000  21718  0  0  0          0.
 47  TERMORIO      30    0        0.000  21718  0  0  0          0.
 47  TERMORIO      31    0        0.000  10999  0  0  0          0.
 48  ARAUCARIA      1    0        0.000  19414  1  0  0          0.
 48  ARAUCARIA      2    0        0.000   6688  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   7586  1  0  0          0.
 49  VIANA          3    0        0.000   5136  1  0  0          0.
 49  VIANA          4    0        0.000   5135  0  0  0          0.
 49  VIANA          1    0        0.000   6641  0  0  0          0.
 49  VIANA          2    0        0.000   5122  1  0  0          0.
 50  PIRAT.12 G     1    0        0.000  23996  0  0  0          0.
 50  PIRAT.12 G     2    0        0.000  23996  0  0  0          0.
 52  CAMPINA GDE    1    0        0.000   6696  0  0  0          0.
 52  CAMPINA GDE    2    0        0.000   6696  0  0  0          0.
 52  CAMPINA GDE    3    0        0.000   6696  0  0  0          0.
 52  CAMPINA GDE    4    0        0.000   6695  1  0  0          0.
 53  GLOBAL I       1    0        0.000   8035  0  0  0          0.
 53  GLOBAL I       2    0        0.000   8070  0  0  0          0.
