&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT   156  169  H    21 00 0  F                 522
DEFANT   162  169  H    07 00 0  F                  22
DEFANT   162  169  H    15 00 0  F                  23
DEFANT   162  169  H    16 00 0  F                  22
DEFANT   162  169  H    19 00 0  F                  23
DEFANT   162  169  H    20 00 0  F                  21
DEFANT   162  169  H    21 00 0  F                  33
DEFANT   169  172  H    19 00 0  F                1594
DEFANT   169  172  H    20 00 0  F                1602
DEFANT   169  172  H    21 00 0  F                1327
DEFANT   172  173  H    21 00 0  F                 881
DEFANT   175  178  H    21 00 0  F                 797
DEFANT   192  193  H    21 00 0  F                  92
DEFANT   193  141  H    20 00 0  F                 190
DEFANT   193  141  H    21 00 0  F                 107
DEFANT   203   30  H    21 00 0  F                  82
DEFANT   204  280  H    21 00 0  F                 520
DEFANT   228  229  H    17 00 0  F                 488
DEFANT   228  229  H    19 00 0  F                 487
DEFANT   228  229  H    21 00 0  F                 531
DEFANT   229  230  H    21 00 0  F                 681
DEFANT   241   34  H    21 00 0  F                 163
DEFANT   249   50  H    21 00 0  F                 105
DEFANT   251  252  H    21 00 0  F                 569
DEFANT   252  253  H    21 00 0  F                 535
DEFANT   253  257  H    21 00 0  F                 626
DEFANT   257  261  H    20 00 0  F                 891
DEFANT   257  261  H    21 00 0  F                1035
DEFANT   261  267  H    19 00 0  F                 781
DEFANT   261  267  H    20 00 0  F                 694
DEFANT   261  267  H    21 00 0  F                 794
DEFANT   262  241  H    21 00 0  F                 185
DEFANT   267  275  H    19 00 0  F                1828
DEFANT   267  275  H    20 00 0  F                1990
DEFANT   267  275  H    21 00 0  F                1972
DEFANT   280  284  H    21 00 0  F                 493
DEFANT   285  287  H    21 00 0  F                3777
DEFANT   290   34  H    21 00 0  F                  68
DEFANT   311  312  H    21 00 0  F                  85
DEFANT   312  315  H    21 00 0  F                  89
DEFANT   315   34  H    21 00 0  F                 125
DEFANT    66    1  S    21  0 0  F                8634
DEFANT    66    1  S    21  0 1  F                7790
DEFANT    66    1  S    21  1 0  F                7392
DEFANT    66    1  S    21  1 1  F                7384
DEFANT    66    1  S    21  2 0  F                7024
DEFANT    66    1  S    21  2 1  F                7017
DEFANT    66    1  S    21  3 0  F                6995
DEFANT    66    1  S    21  3 1  F                6990
DEFANT    66    1  S    21  4 0  F                7023
DEFANT    66    1  S    21  4 1  F                7019
DEFANT    66    1  S    21  5 0  F                7844
DEFANT    66    1  S    21  5 1  F                7843
DEFANT    66    1  S    21  6 0  F                8404
DEFANT    66    1  S    21  6 1  F                8108
DEFANT    66    1  S    21  7 0  F                8756
DEFANT    66    1  S    21  7 1  F                8985
DEFANT    66    1  S    21  8 0  F               10216
DEFANT    66    1  S    21  8 1  F               10304
DEFANT    66    1  S    21  9 0  F               10325
DEFANT    66    1  S    21  9 1  F               10484
DEFANT    66    1  S    21 10 0  F               10174
DEFANT    66    1  S    21 10 1  F               10510
DEFANT    66    1  S    21 11 0  F               10616
DEFANT    66    1  S    21 11 1  F               10569
DEFANT    66    1  S    21 12 0  F               10265
DEFANT    66    1  S    21 12 1  F                9679
DEFANT    66    1  S    21 13 0  F               10078
DEFANT    66    1  S    21 13 1  F               10649
DEFANT    66    1  S    21 14 0  F               10560
DEFANT    66    1  S    21 14 1  F               10670
DEFANT    66    1  S    21 15 0  F               10565
DEFANT    66    1  S    21 15 1  F               10571
DEFANT    66    1  S    21 16 0  F               10729
DEFANT    66    1  S    21 16 1  F               10850
DEFANT    66    1  S    21 17 0  F               10643
DEFANT    66    1  S    21 17 1  F               10115
DEFANT    66    1  S    21 18 0  F               10110
DEFANT    66    1  S    21 18 1  F               10245
DEFANT    66    1  S    21 19 0  F               10638
DEFANT    66    1  S    21 19 1  F               10316
DEFANT    66    1  S    21 20 0  F               10244
DEFANT    66    1  S    21 20 1  F               10425
DEFANT    66    1  S    21 21 0  F               10411
DEFANT    66    1  S    21 21 1  F               10617
DEFANT    66    1  S    21 22 0  F               10541
DEFANT    66    1  S    21 22 1  F               10285
DEFANT    66    1  S    21 23 0  F                9427
DEFANT    66    1  S    21 23 1  F                9036
DEFANT    83    1  S    21  0 0  F                 953
DEFANT    83    1  S    21  0 1  F                 950
DEFANT    83    1  S    21  1 0  F                 949
DEFANT    83    1  S    21  1 1  F                 551
DEFANT    83    1  S    21  2 0  F                 550
DEFANT    83    1  S    21  2 1  F                 550
DEFANT    83    1  S    21  3 0  F                 550
DEFANT    83    1  S    21  3 1  F                 551
DEFANT    83    1  S    21  4 0  F                 551
DEFANT    83    1  S    21  4 1  F                 552
DEFANT    83    1  S    21  5 0  F                 553
DEFANT    83    1  S    21  5 1  F                 554
DEFANT    83    1  S    21  6 0  F                 555
DEFANT    83    1  S    21  6 1  F                 555
DEFANT    83    1  S    21  7 0  F                 959
DEFANT    83    1  S    21  7 1  F                 962
DEFANT    83    1  S    21  8 0  F                 965
DEFANT    83    1  S    21  8 1  F                 968
DEFANT    83    1  S    21  9 0  F                 971
DEFANT    83    1  S    21  9 1  F                 972
DEFANT    83    1  S    21 10 0  F                 972
DEFANT    83    1  S    21 10 1  F                1516
DEFANT    83    1  S    21 11 0  F                1516
DEFANT    83    1  S    21 11 1  F                1512
DEFANT    83    1  S    21 12 0  F                1507
DEFANT    83    1  S    21 12 1  F                1501
DEFANT    83    1  S    21 13 0  F                2286
DEFANT    83    1  S    21 13 1  F                2287
DEFANT    83    1  S    21 14 0  F                2288
DEFANT    83    1  S    21 14 1  F                2293
DEFANT    83    1  S    21 15 0  F                2297
DEFANT    83    1  S    21 15 1  F                2297
DEFANT    83    1  S    21 16 0  F                2298
DEFANT    83    1  S    21 16 1  F                2298
DEFANT    83    1  S    21 17 0  F                2299
DEFANT    83    1  S    21 17 1  F                2299
DEFANT    83    1  S    21 18 0  F                2300
DEFANT    83    1  S    21 18 1  F                2300
DEFANT    83    1  S    21 19 0  F                2304
DEFANT    83    1  S    21 19 1  F                2311
DEFANT    83    1  S    21 20 0  F                2317
DEFANT    83    1  S    21 20 1  F                2320
DEFANT    83    1  S    21 21 0  F                2321
DEFANT    83    1  S    21 21 1  F                1517
DEFANT    83    1  S    21 22 0  F                1512
DEFANT    83    1  S    21 22 1  F                1506
DEFANT    83    1  S    21 23 0  F                1501
DEFANT    83    1  S    21 23 1  F                1497
