&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT    77   78  H    02 00 0  F                 519
DEFANT    78   82  H    02 00 0  F                 563
DEFANT    82   83  H    02 00 0  F                1049
DEFANT    86   91  H    02 00 0  F                 238
DEFANT    89   90  H    02 00 0  F                 242
DEFANT    90   91  H    02 00 0  F                  27
DEFANT    91   92  H    02 00 0  F                 292
DEFANT    92  103  H    02 00 0  F                 288
DEFANT    93   94  H    02 00 0  F                  75
DEFANT    94  103  H    02 00 0  F                  97
DEFANT    97   98  H    02 00 0  F                  46
DEFANT    98   99  H    02 00 0  F                  84
DEFANT   101  102  H    02 00 0  F                 187
DEFANT   107   37  H    01 00 0  F                  72
DEFANT   110  111  H    02 00 0  F                  13
DEFANT   111  112  H    02 00 0  F                 168
DEFANT   112  113  H    02 00 0  F                 189
DEFANT   113  114  H    02 00 0  F                 206
DEFANT   120  123  H    31 00 0  F                  38
DEFANT   120  123  H    02 00 0  F                  10
DEFANT   121  122  H    02 00 0  F                 104
DEFANT   122  123  H    30 00 0  F                 103
DEFANT   122  123  H    31 00 0  F                 104
DEFANT   122  123  H    01 00 0  F                 103
DEFANT   122  123  H    02 00 0  F                  74
DEFANT   123  125  H    02 00 0  F                 179
DEFANT   125  129  H    01 00 0  F                  74
DEFANT   125  129  H    02 00 0  F                 189
DEFANT   126  127  H    02 00 0  F                  10
DEFANT   127  129  H    02 00 0  F                  27
DEFANT   129  130  H    02 00 0  F                  55
DEFANT   134  135  H    02 00 0  F                  19
DEFANT   135  141  H    02 00 0  F                  46
DEFANT   139  141  H    01 00 0  F                  40
DEFANT   139  141  H    02 00 0  F                  18
DEFANT   141  143  H    02 00 0  F                 172
DEFANT   143  144  H    02 00 0  F                 187
DEFANT   148  154  H    29 00 0  F                  52
DEFANT   148  154  H    30 00 0  F                 200
DEFANT   148  154  H    31 00 0  F                 225
DEFANT   148  154  H    01 00 0  F                 253
DEFANT   148  154  H    02 00 0  F                 251
DEFANT   153   46  H    02 00 0  F                  97
DEFANT   155  156  H    02 00 0  F                  28
DEFANT   156  169  H    19 00 0  F                 400
DEFANT   156  169  H    20 00 0  F                 401
DEFANT   156  169  H    24 00 0  F                 403
DEFANT   156  169  H    25 00 0  F                 402
DEFANT   156  169  H    26 00 0  F                 400
DEFANT   156  169  H    29 00 0  F                 401
DEFANT   156  169  H    02 00 0  F                 700
DEFANT   162  169  H    19 00 0  F                  31
DEFANT   162  169  H    20 00 0  F                  32
DEFANT   162  169  H    21 00 0  F                  22
DEFANT   162  169  H    22 00 0  F                  16
DEFANT   162  169  H    23 00 0  F                  34
DEFANT   162  169  H    24 00 0  F                  31
DEFANT   162  169  H    25 00 0  F                  33
DEFANT   162  169  H    28 00 0  F                  24
DEFANT   162  169  H    29 00 0  F                  23
DEFANT   162  169  H    30 00 0  F                  31
DEFANT   162  169  H    31 00 0  F                  33
DEFANT   162  169  H    02 00 0  F                  48
DEFANT   169  172  H    31 00 0  F                1329
DEFANT   169  172  H    01 00 0  F                1328
DEFANT   169  172  H    02 00 0  F                1324
DEFANT   172  173  H    02 00 0  F                1499
DEFANT   175  178  H    02 00 0  F                1505
DEFANT   192  193  H    02 00 0  F                  20
DEFANT   193  141  H    01 00 0  F                  17
DEFANT   193  141  H    02 00 0  F                  20
DEFANT   203   30  H    02 00 0  F                 104
DEFANT   204  280  H    02 00 0  F                 788
DEFANT   228  229  H    29 00 0  F                 290
DEFANT   228  229  H    30 00 0  F                 301
DEFANT   228  229  H    31 00 0  F                 293
DEFANT   228  229  H    01 00 0  F                 319
DEFANT   228  229  H    02 00 0  F                 411
DEFANT   229  230  H    02 00 0  F                 383
DEFANT   241   34  H    02 00 0  F                 107
DEFANT   249   50  H    02 00 0  F                 107
DEFANT   251  252  H    02 00 0  F                 922
DEFANT   252  253  H    02 00 0  F                 885
DEFANT   253  257  H    02 00 0  F                 882
DEFANT   257  261  H    01 00 0  F                1019
DEFANT   257  261  H    02 00 0  F                 998
DEFANT   261  267  H    31 00 0  F                1030
DEFANT   261  267  H    01 00 0  F                1424
DEFANT   261  267  H    02 00 0  F                1064
DEFANT   262  241  H    02 00 0  F                  85
DEFANT   267  275  H    31 00 0  F                1363
DEFANT   267  275  H    01 00 0  F                1297
DEFANT   267  275  H    02 00 0  F                1722
DEFANT   280  284  H    02 00 0  F                 854
DEFANT   285  287  H    02 00 0  F                3131
DEFANT   290   34  H    02 00 0  F                  47
DEFANT   311  312  H    02 00 0  F                  54
DEFANT   312  315  H    02 00 0  F                  56
DEFANT   315   34  H    02 00 0  F                  62
DEFANT    66    1  S    02  0 0  F                8849
DEFANT    66    1  S    02  0 1  F                7767
DEFANT    66    1  S    02  1 0  F                7365
DEFANT    66    1  S    02  1 1  F                6907
DEFANT    66    1  S    02  2 0  F                6626
DEFANT    66    1  S    02  2 1  F                6266
DEFANT    66    1  S    02  3 0  F                6184
DEFANT    66    1  S    02  3 1  F                6180
DEFANT    66    1  S    02  4 0  F                6085
DEFANT    66    1  S    02  4 1  F                6314
DEFANT    66    1  S    02  5 0  F                7224
DEFANT    66    1  S    02  5 1  F                7953
DEFANT    66    1  S    02  6 0  F                8601
DEFANT    66    1  S    02  6 1  F                7952
DEFANT    66    1  S    02  7 0  F                8784
DEFANT    66    1  S    02  7 1  F                9007
DEFANT    66    1  S    02  8 0  F                9216
DEFANT    66    1  S    02  8 1  F                9030
DEFANT    66    1  S    02  9 0  F                8716
DEFANT    66    1  S    02  9 1  F                9161
DEFANT    66    1  S    02 10 0  F                9596
DEFANT    66    1  S    02 10 1  F                9599
DEFANT    66    1  S    02 11 0  F                9826
DEFANT    66    1  S    02 11 1  F                9880
DEFANT    66    1  S    02 12 0  F                9979
DEFANT    66    1  S    02 12 1  F               10089
DEFANT    66    1  S    02 13 0  F               10031
DEFANT    66    1  S    02 13 1  F                9598
DEFANT    66    1  S    02 14 0  F                9371
DEFANT    66    1  S    02 14 1  F                9415
DEFANT    66    1  S    02 15 0  F                9480
DEFANT    66    1  S    02 15 1  F                9439
DEFANT    66    1  S    02 16 0  F                9428
DEFANT    66    1  S    02 16 1  F                9431
DEFANT    66    1  S    02 17 0  F                9556
DEFANT    66    1  S    02 17 1  F                9560
DEFANT    66    1  S    02 18 0  F                9757
DEFANT    66    1  S    02 18 1  F               10109
DEFANT    66    1  S    02 19 0  F               10274
DEFANT    66    1  S    02 19 1  F               10281
DEFANT    66    1  S    02 20 0  F               10052
DEFANT    66    1  S    02 20 1  F               10105
DEFANT    66    1  S    02 21 0  F               10213
DEFANT    66    1  S    02 21 1  F               10216
DEFANT    66    1  S    02 22 0  F                9840
DEFANT    66    1  S    02 22 1  F                9637
DEFANT    66    1  S    02 23 0  F                9167
DEFANT    66    1  S    02 23 1  F                8870
DEFANT    83    1  S    02  0 0  F                 891
DEFANT    83    1  S    02  0 1  F                 893
DEFANT    83    1  S    02  1 0  F                 895
DEFANT    83    1  S    02  1 1  F                 897
DEFANT    83    1  S    02  2 0  F                 899
DEFANT    83    1  S    02  2 1  F                 900
DEFANT    83    1  S    02  3 0  F                 902
DEFANT    83    1  S    02  3 1  F                 904
DEFANT    83    1  S    02  4 0  F                 907
DEFANT    83    1  S    02  4 1  F                 910
DEFANT    83    1  S    02  5 0  F                 913
DEFANT    83    1  S    02  5 1  F                 916
DEFANT    83    1  S    02  6 0  F                 919
DEFANT    83    1  S    02  6 1  F                 922
DEFANT    83    1  S    02  7 0  F                 925
DEFANT    83    1  S    02  7 1  F                 928
DEFANT    83    1  S    02  8 0  F                 931
DEFANT    83    1  S    02  8 1  F                 933
DEFANT    83    1  S    02  9 0  F                 934
DEFANT    83    1  S    02  9 1  F                 933
DEFANT    83    1  S    02 10 0  F                 932
DEFANT    83    1  S    02 10 1  F                 930
DEFANT    83    1  S    02 11 0  F                 927
DEFANT    83    1  S    02 11 1  F                 923
DEFANT    83    1  S    02 12 0  F                 920
DEFANT    83    1  S    02 12 1  F                 917
DEFANT    83    1  S    02 13 0  F                 914
DEFANT    83    1  S    02 13 1  F                 912
DEFANT    83    1  S    02 14 0  F                 913
DEFANT    83    1  S    02 14 1  F                1254
DEFANT    83    1  S    02 15 0  F                1254
DEFANT    83    1  S    02 15 1  F                1252
DEFANT    83    1  S    02 16 0  F                1249
DEFANT    83    1  S    02 16 1  F                1247
DEFANT    83    1  S    02 17 0  F                1244
DEFANT    83    1  S    02 17 1  F                1242
DEFANT    83    1  S    02 18 0  F                1240
DEFANT    83    1  S    02 18 1  F                1240
DEFANT    83    1  S    02 19 0  F                1241
DEFANT    83    1  S    02 19 1  F                1244
DEFANT    83    1  S    02 20 0  F                1246
DEFANT    83    1  S    02 20 1  F                1246
DEFANT    83    1  S    02 21 0  F                 905
DEFANT    83    1  S    02 21 1  F                 903
DEFANT    83    1  S    02 22 0  F                 903
DEFANT    83    1  S    02 22 1  F                 902
DEFANT    83    1  S    02 23 0  F                 901
DEFANT    83    1  S    02 23 1  F                 900
