&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    22 00 0  F                  58
DEFANT     4    6  H    22 00 0  F                 128
DEFANT     6    7  H    22 00 0  F                 401
DEFANT     7    8  H    22 00 0  F                 375
DEFANT     8    9  H    22 00 0  F                 506
DEFANT     9   10  H    22 00 0  F                 441
DEFANT    10   11  H    22 00 0  F                 472
DEFANT    11   12  H    22 00 0  F                 498
DEFANT    12   17  H    22 00 0  F                 467
DEFANT    14   15  H    22 00 0  F                  38
DEFANT    15   16  H    22 00 0  F                  46
DEFANT    16   17  H    20 00 0  F                  48
DEFANT    16   17  H    21 00 0  F                  50
DEFANT    16   17  H    22 00 0  F                  51
DEFANT    17   18  H    22 00 0  F                 785
DEFANT    18   34  H    22 00 0  F                 791
DEFANT    20   21  H    22 00 0  F                 102
DEFANT    21   24  H    22 00 0  F                  76
DEFANT    24   31  H    22 00 0  F                 134
DEFANT    25   26  H    22 00 0  F                 102
DEFANT    26   27  H    22 00 0  F                 138
DEFANT    27   28  H    22 00 0  F                 124
DEFANT    28   31  H    22 00 0  F                 135
DEFANT    29  203  H    22 00 0  F                 190
DEFANT    30   31  H    22 00 0  F                 287
DEFANT    31   32  H    22 00 0  F                1211
DEFANT    32   33  H    22 00 0  F                1251
DEFANT    33   34  H    22 00 0  F                2176
DEFANT    34   45  H    22 00 0  F                3140
DEFANT    37   38  H    22 00 0  F                 114
DEFANT    38   39  H    22 00 0  F                 148
DEFANT    39   40  H    22 00 0  F                 187
DEFANT    40   42  H    22 00 0  F                 178
DEFANT    42   43  H    22 00 0  F                 157
DEFANT    43   45  H    22 00 0  F                 254
DEFANT    45   46  H    22 00 0  F                3774
DEFANT    46   66  H    21 00 0  F                4349
DEFANT    46   66  H    22 00 0  F                4421
DEFANT    47   48  H    22 00 0  F                  60
DEFANT    48   49  H    22 00 0  F                  58
DEFANT    49  249  H    22 00 0  F                 100
DEFANT    50   51  H    22 00 0  F                 159
DEFANT    51   52  H    22 00 0  F                 154
DEFANT    52   61  H    22 00 0  F                 184
DEFANT    57   61  H    22 00 0  F                  79
DEFANT    61   62  H    22 00 0  F                 391
DEFANT    62   63  H    22 00 0  F                 430
DEFANT    63   66  H    21 00 0  F                 441
DEFANT    63   66  H    22 00 0  F                 537
DEFANT    71   72  H    22 00 0  F                   7
DEFANT    72   73  H    22 00 0  F                   7
DEFANT    73   77  H    22 00 0  F                  15
DEFANT    74   76  H    22 00 0  F                 305
DEFANT    76   77  H    22 00 0  F                 315
DEFANT    77   78  H    22 00 0  F                 204
DEFANT    78   82  H    22 00 0  F                 221
DEFANT    82   83  H    22 00 0  F                 386
DEFANT    86   91  H    22 00 0  F                 116
DEFANT    89   90  H    22 00 0  F                  80
DEFANT    90   91  H    22 00 0  F                 136
DEFANT    91   92  H    22 00 0  F                 292
DEFANT    92  103  H    22 00 0  F                 268
DEFANT    93   94  H    22 00 0  F                   0
DEFANT    94  103  H    22 00 0  F                   5
DEFANT    97   98  H    22 00 0  F                  10
DEFANT    98   99  H    22 00 0  F                  19
DEFANT   101  102  H    22 00 0  F                  67
DEFANT   107   37  H    21 00 0  F                  83
DEFANT   110  111  H    22 00 0  F                  12
DEFANT   111  112  H    22 00 0  F                 158
DEFANT   112  113  H    22 00 0  F                 204
DEFANT   113  114  H    22 00 0  F                 215
DEFANT   120  123  H    20 00 0  F                   4
DEFANT   120  123  H    22 00 0  F                  17
DEFANT   121  122  H    22 00 0  F                 120
DEFANT   122  123  H    19 00 0  F                  34
DEFANT   122  123  H    22 00 0  F                 218
DEFANT   123  125  H    22 00 0  F                 332
DEFANT   125  129  H    21 00 0  F                  72
DEFANT   125  129  H    22 00 0  F                 218
DEFANT   126  127  H    22 00 0  F                  20
DEFANT   127  129  H    22 00 0  F                  48
DEFANT   129  130  H    22 00 0  F                 111
DEFANT   134  135  H    22 00 0  F                  51
DEFANT   135  141  H    22 00 0  F                  38
DEFANT   139  141  H    21 00 0  F                 105
DEFANT   139  141  H    22 00 0  F                  88
DEFANT   141  143  H    22 00 0  F                 270
DEFANT   143  144  H    22 00 0  F                 336
DEFANT   148  154  H    18 00 0  F                  50
DEFANT   148  154  H    19 00 0  F                  51
DEFANT   148  154  H    22 00 0  F                  47
DEFANT   153   46  H    22 00 0  F                 100
DEFANT   155  156  H    22 00 0  F                  82
DEFANT   156  169  H    08 00 0  F                 351
DEFANT   156  169  H    09 00 0  F                 349
DEFANT   156  169  H    10 00 0  F                 351
DEFANT   156  169  H    12 00 0  F                 355
DEFANT   156  169  H    13 00 0  F                 352
DEFANT   156  169  H    16 00 0  F                 353
DEFANT   156  169  H    19 00 0  F                 352
DEFANT   156  169  H    20 00 0  F                 353
DEFANT   156  169  H    22 00 0  F                 360
DEFANT   162  169  H    08 00 0  F                  36
DEFANT   162  169  H    11 00 0  F                  22
DEFANT   162  169  H    12 00 0  F                  36
DEFANT   162  169  H    19 00 0  F                  44
DEFANT   162  169  H    21 00 0  F                  36
DEFANT   162  169  H    22 00 0  F                  38
DEFANT   169  172  H    20 00 0  F                1312
DEFANT   169  172  H    22 00 0  F                1339
DEFANT   172  173  H    22 00 0  F                1378
DEFANT   175  178  H    22 00 0  F                1124
DEFANT   192  193  H    22 00 0  F                  29
DEFANT   193  141  H    21 00 0  F                  36
DEFANT   193  141  H    22 00 0  F                  29
DEFANT   203   30  H    22 00 0  F                 182
DEFANT   204  280  H    22 00 0  F                2731
DEFANT   228  229  H    18 00 0  F                1011
DEFANT   228  229  H    19 00 0  F                1007
DEFANT   228  229  H    20 00 0  F                1214
DEFANT   228  229  H    21 00 0  F                 787
DEFANT   228  229  H    22 00 0  F                 634
DEFANT   229  230  H    22 00 0  F                2916
DEFANT   241   34  H    22 00 0  F                 124
DEFANT   249   50  H    22 00 0  F                 102
DEFANT   251  252  H    22 00 0  F                 100
DEFANT   252  253  H    22 00 0  F                 102
DEFANT   253  257  H    22 00 0  F                 243
DEFANT   257  261  H    21 00 0  F                 565
DEFANT   257  261  H    22 00 0  F                 567
DEFANT   261  267  H    20 00 0  F                1512
DEFANT   261  267  H    21 00 0  F                1123
DEFANT   261  267  H    22 00 0  F                1338
DEFANT   262  241  H    22 00 0  F                 116
DEFANT   267  275  H    20 00 0  F                3923
DEFANT   267  275  H    21 00 0  F                3166
DEFANT   267  275  H    22 00 0  F                3706
DEFANT   280  284  H    22 00 0  F                2743
DEFANT   285  287  H    22 00 0  F               33474
DEFANT   290   34  H    22 00 0  F                  69
DEFANT   311  312  H    22 00 0  F                 112
DEFANT   312  315  H    22 00 0  F                 117
