&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    27 00 0  F                  55
DEFANT     4    6  H    27 00 0  F                 119
DEFANT     6    7  H    27 00 0  F                 416
DEFANT     7    8  H    27 00 0  F                 372
DEFANT     8    9  H    27 00 0  F                 428
DEFANT     9   10  H    27 00 0  F                 450
DEFANT    10   11  H    27 00 0  F                 445
DEFANT    11   12  H    27 00 0  F                 399
DEFANT    12   17  H    27 00 0  F                 467
DEFANT    14   15  H    27 00 0  F                  24
DEFANT    15   16  H    27 00 0  F                  28
DEFANT    16   17  H    25 00 0  F                  26
DEFANT    16   17  H    27 00 0  F                  30
DEFANT    17   18  H    27 00 0  F                 645
DEFANT    18   34  H    27 00 0  F                 448
DEFANT    20   21  H    27 00 0  F                 108
DEFANT    21   24  H    27 00 0  F                  75
DEFANT    24   31  H    27 00 0  F                 134
DEFANT    25   26  H    27 00 0  F                 115
DEFANT    26   27  H    27 00 0  F                 140
DEFANT    27   28  H    27 00 0  F                 143
DEFANT    28   31  H    27 00 0  F                 136
DEFANT    29  203  H    27 00 0  F                  62
DEFANT    30   31  H    27 00 0  F                 187
DEFANT    31   32  H    27 00 0  F                1682
DEFANT    32   33  H    27 00 0  F                1684
DEFANT    33   34  H    27 00 0  F                2006
DEFANT    34   45  H    27 00 0  F                2957
DEFANT    37   38  H    27 00 0  F                 156
DEFANT    38   39  H    27 00 0  F                 173
DEFANT    39   40  H    27 00 0  F                 204
DEFANT    40   42  H    27 00 0  F                 207
DEFANT    42   43  H    27 00 0  F                 192
DEFANT    43   45  H    27 00 0  F                 175
DEFANT    45   46  H    27 00 0  F                3541
DEFANT    46   66  H    26 00 0  F                3910
DEFANT    46   66  H    27 00 0  F                4070
DEFANT    47   48  H    27 00 0  F                 101
DEFANT    48   49  H    27 00 0  F                 100
DEFANT    49  249  H    27 00 0  F                 100
DEFANT    50   51  H    27 00 0  F                 168
DEFANT    51   52  H    27 00 0  F                 151
DEFANT    52   61  H    27 00 0  F                 159
DEFANT    57   61  H    27 00 0  F                  80
DEFANT    61   62  H    27 00 0  F                 385
DEFANT    62   63  H    27 00 0  F                 464
DEFANT    63   66  H    26 00 0  F                 532
DEFANT    63   66  H    27 00 0  F                 553
DEFANT    71   72  H    27 00 0  F                   7
DEFANT    72   73  H    27 00 0  F                   7
DEFANT    73   77  H    27 00 0  F                  15
DEFANT    74   76  H    27 00 0  F                 177
DEFANT    76   77  H    27 00 0  F                 265
DEFANT    77   78  H    27 00 0  F                 237
DEFANT    78   82  H    27 00 0  F                 270
DEFANT    82   83  H    27 00 0  F                 200
DEFANT    86   91  H    27 00 0  F                  25
DEFANT    89   90  H    27 00 0  F                  13
DEFANT    90   91  H    27 00 0  F                  64
DEFANT    91   92  H    27 00 0  F                 120
DEFANT    92  103  H    27 00 0  F                 222
DEFANT    93   94  H    27 00 0  F                   0
DEFANT    94  103  H    27 00 0  F                  44
DEFANT    97   98  H    27 00 0  F                  63
DEFANT    98   99  H    27 00 0  F                  88
DEFANT   101  102  H    27 00 0  F                 216
DEFANT   107   37  H    26 00 0  F                  72
DEFANT   110  111  H    27 00 0  F                  12
DEFANT   111  112  H    27 00 0  F                  69
DEFANT   112  113  H    27 00 0  F                  63
DEFANT   113  114  H    27 00 0  F                  92
DEFANT   120  123  H    25 00 0  F                  47
DEFANT   120  123  H    26 00 0  F                  46
DEFANT   121  122  H    27 00 0  F                 115
DEFANT   122  123  H    24 00 0  F                  70
DEFANT   122  123  H    25 00 0  F                  42
DEFANT   122  123  H    26 00 0  F                  72
DEFANT   122  123  H    27 00 0  F                 110
DEFANT   123  125  H    27 00 0  F                 185
DEFANT   125  129  H    26 00 0  F                  74
DEFANT   125  129  H    27 00 0  F                 210
DEFANT   126  127  H    27 00 0  F                  16
DEFANT   127  129  H    27 00 0  F                  42
DEFANT   129  130  H    27 00 0  F                  96
DEFANT   134  135  H    27 00 0  F                  26
DEFANT   135  141  H    27 00 0  F                  38
DEFANT   139  141  H    26 00 0  F                  60
DEFANT   141  143  H    27 00 0  F                 218
DEFANT   143  144  H    27 00 0  F                 265
DEFANT   148  154  H    23 00 0  F                  49
DEFANT   148  154  H    24 00 0  F                  50
DEFANT   148  154  H    27 00 0  F                  47
DEFANT   153   46  H    27 00 0  F                 127
DEFANT   155  156  H    27 00 0  F                  72
DEFANT   156  169  H    13 00 0  F                 400
DEFANT   156  169  H    14 00 0  F                 399
DEFANT   156  169  H    15 00 0  F                 400
DEFANT   156  169  H    16 00 0  F                 401
DEFANT   156  169  H    18 00 0  F                 402
DEFANT   156  169  H    19 00 0  F                 401
DEFANT   156  169  H    20 00 0  F                 404
DEFANT   156  169  H    21 00 0  F                 405
DEFANT   156  169  H    22 00 0  F                 403
DEFANT   156  169  H    23 00 0  F                 401
DEFANT   156  169  H    24 00 0  F                 405
DEFANT   156  169  H    27 00 0  F                 412
DEFANT   162  169  H    13 00 0  F                  35
DEFANT   162  169  H    15 00 0  F                  36
DEFANT   162  169  H    16 00 0  F                  22
DEFANT   162  169  H    17 00 0  F                  35
DEFANT   162  169  H    19 00 0  F                  34
DEFANT   162  169  H    20 00 0  F                  35
DEFANT   162  169  H    22 00 0  F                  36
DEFANT   162  169  H    23 00 0  F                  22
DEFANT   162  169  H    24 00 0  F                  35
DEFANT   162  169  H    27 00 0  F                  37
DEFANT   169  172  H    25 00 0  F                1326
DEFANT   169  172  H    27 00 0  F                1350
DEFANT   172  173  H    27 00 0  F                1259
DEFANT   175  178  H    27 00 0  F                1062
DEFANT   192  193  H    27 00 0  F                  23
DEFANT   193  141  H    26 00 0  F                  29
DEFANT   193  141  H    27 00 0  F                  23
DEFANT   203   30  H    27 00 0  F                  48
DEFANT   204  280  H    27 00 0  F                2336
DEFANT   228  229  H    23 00 0  F                 837
DEFANT   228  229  H    24 00 0  F                 812
DEFANT   228  229  H    25 00 0  F                 713
DEFANT   228  229  H    26 00 0  F                 705
DEFANT   228  229  H    27 00 0  F                 532
DEFANT   229  230  H    27 00 0  F                1802
DEFANT   241   34  H    27 00 0  F                 231
DEFANT   249   50  H    27 00 0  F                 107
DEFANT   251  252  H    27 00 0  F                 230
DEFANT   252  253  H    27 00 0  F                 269
DEFANT   253  257  H    27 00 0  F                 198
DEFANT   257  261  H    26 00 0  F                 393
DEFANT   257  261  H    27 00 0  F                 399
DEFANT   261  267  H    25 00 0  F                 575
DEFANT   261  267  H    26 00 0  F                 578
DEFANT   261  267  H    27 00 0  F                 574
DEFANT   262  241  H    27 00 0  F                 222
DEFANT   267  275  H    25 00 0  F                1122
DEFANT   267  275  H    26 00 0  F                1791
DEFANT   267  275  H    27 00 0  F                2137
DEFANT   280  284  H    27 00 0  F                2233
DEFANT   285  287  H    27 00 0  F               21836
DEFANT   290   34  H    27 00 0  F                  69
DEFANT   311  312  H    27 00 0  F                 115
DEFANT   312  315  H    27 00 0  F                 120
DEFANT   315   34  H    27 00 0  F                 169
DEFANT    66    1  S    27  0 0  F                7350
DEFANT    66    1  S    27  0 1  F                7346
DEFANT    66    1  S    27  1 0  F                7187
DEFANT    66    1  S    27  1 1  F                7183
DEFANT    66    1  S    27  2 0  F                7126
DEFANT    66    1  S    27  2 1  F                6727
DEFANT    66    1  S    27  3 0  F                6691
DEFANT    66    1  S    27  3 1  F                6648
DEFANT    66    1  S    27  4 0  F                6609
DEFANT    66    1  S    27  4 1  F                6684
DEFANT    66    1  S    27  5 0  F                6967
DEFANT    66    1  S    27  5 1  F                7124
DEFANT    66    1  S    27  6 0  F                7241
DEFANT    66    1  S    27  6 1  F                7239
DEFANT    66    1  S    27  7 0  F                7711
DEFANT    66    1  S    27  7 1  F                8184
DEFANT    66    1  S    27  8 0  F                8251
DEFANT    66    1  S    27  8 1  F                8251
DEFANT    66    1  S    27  9 0  F                8335
DEFANT    66    1  S    27  9 1  F                8335
DEFANT    66    1  S    27 10 0  F                8420
DEFANT    66    1  S    27 10 1  F                8420
DEFANT    66    1  S    27 11 0  F                8502
DEFANT    66    1  S    27 11 1  F                8139
DEFANT    66    1  S    27 12 0  F                8170
DEFANT    66    1  S    27 12 1  F                8170
DEFANT    66    1  S    27 13 0  F                8358
DEFANT    66    1  S    27 13 1  F                8485
DEFANT    66    1  S    27 14 0  F                8449
DEFANT    66    1  S    27 14 1  F                8626
DEFANT    66    1  S    27 15 0  F                9032
