& CONDICOES INICIAIS DAS UNIDADES                
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 60  NORTEFLU       6    0         0.00   2457  1  0
 60  NORTEFLU       7    1       700.00    360  0  0
 62  SEROPEDICA     1    0         0.00   1566  1  0
 62  SEROPEDICA     2    0         0.00   3198  0  0
 62  SEROPEDICA     3    0         0.00   2830  1  0
 62  SEROPEDICA     4    0         0.00   1560  1  0
 62  SEROPEDICA     5    0         0.00   1422  0  0
 62  SEROPEDICA     6    0         0.00   1416  1  0
 62  SEROPEDICA     7    0         0.00   3918  1  0
 62  SEROPEDICA     8    0         0.00   4010  1  0
 63  IBIRITE        1    0         0.00   2880  0  0
 64  CANOAS         1    0         0.00   4174  1  0
 67  TERMONE        1    0         0.00     86  1  0
 67  TERMONE        2    0         0.00    108  0  0
 67  TERMONE        3    0         0.00    108  0  0
 68  TRES LAGOAS    1    0         0.00   1763  0  0
 68  TRES LAGOAS    2    0         0.00   9719  0  0
 68  TRES LAGOAS    3    0         0.00  14424  0  0
 68  TRES LAGOAS    4    1        90.00     24  0  0
 68  TRES LAGOAS    5    0         0.00  12384  1  0
 68  TRES LAGOAS    6    0         0.00   3547  1  0
 68  TRES LAGOAS    7    0         0.00  12384  0  0
 68  TRES LAGOAS    8    0         0.00   5400  0  0
 68  TRES LAGOAS    9    0         0.00    145  0  0
 68  TRES LAGOAS   10    0         0.00   5262  0  0
 68  TRES LAGOAS   11    0         0.00   5352  0  0
 68  TRES LAGOAS   12    0         0.00  12360  0  0
 68  TRES LAGOAS   13    0         0.00   3026  0  0
 68  TRES LAGOAS   14    0         0.00   5040  0  0
 68  TRES LAGOAS   15    0         0.00   3838  1  0
 69  TERMOPB        1    0         0.00     87  0  0
 69  TERMOPB        2    0         0.00    792  1  0
 69  TERMOPB        3    0         0.00    108  0  0
 70  GERAMAR II     1    0         0.00   1044  0  0
 70  GERAMAR II     2    0         0.00   4175  1  0
 70  GERAMAR II     3    0         0.00   4175  0  0
 70  GERAMAR II     4    0         0.00   4175  0  0
 73  GERAMAR I      1    0         0.00   4175  0  0
 73  GERAMAR I      2    0         0.00   4175  0  0
 73  GERAMAR I      3    0         0.00   1068  0  0
 73  GERAMAR I      4    0         0.00   1073  0  0
 83  VALE DO ACU    1    0         0.00   3335  0  0
 83  VALE DO ACU    2    0         0.00   8237  0  0
 86  ST.CRUZ NOVA  11    0         0.00   1656  1  0
 86  ST.CRUZ NOVA  21    0         0.00   1656  1  0
 90  TERMOMACAE     1    0         0.00    359  1  0
 90  TERMOMACAE     2    0         0.00  14424  0  0
 90  TERMOMACAE     3    0         0.00   4807  1  0
 90  TERMOMACAE     4    0         0.00   4429  0  0
 90  TERMOMACAE     5    0         0.00  14424  0  0
 90  TERMOMACAE     6    0         0.00   3455  0  0
 90  TERMOMACAE     7    0         0.00  14424  0  0
 90  TERMOMACAE     8    0         0.00  14424  0  0
 90  TERMOMACAE     9    0         0.00  14424  0  0
 90  TERMOMACAE    10    0         0.00  14424  0  0
 90  TERMOMACAE    11    0         0.00   4679  0  0
 90  TERMOMACAE    12    0         0.00   4685  1  0
 90  TERMOMACAE    13    0         0.00   4311  1  0
 90  TERMOMACAE    14    0         0.00   4384  0  0
 90  TERMOMACAE    15    0         0.00   4619  0  0
 90  TERMOMACAE    16    0         0.00  14424  0  0
 90  TERMOMACAE    17    0         0.00   4353  1  0
 90  TERMOMACAE    18    0         0.00   3480  0  0
 90  TERMOMACAE    19    0         0.00   3497  0  0
 90  TERMOMACAE    20    0         0.00   4176  0  0
 96  TERMOPE        1    0         0.00   9683  0  0
 96  TERMOPE        2    0         0.00   6565  0  0
 96  TERMOPE        3    1       533.00    391  1  0
 97  CUBATAO        1    0         0.00   3185  1  0
 97  CUBATAO        2    0         0.00   3101  1  0
 97  CUBATAO        3    0         0.00   3369  0  0
 98  PERNAMBU_III   1    0         0.00  10705  0  0
 98  PERNAMBU_III   2    0         0.00  12070  0  0
 98  PERNAMBU_III   3    0         0.00  10704  1  0
 98  PERNAMBU_III   4    0         0.00   4175  1  0
106  ERB CANDEIAS   1    1        11.00    633  0  0
107  PAMPA SUL      1    0         0.00  10544  0  0
108  XAVANTES       1    0         0.00  14426  0  0
108  XAVANTES       2    0         0.00  14426  0  0
109  ALTOS          1    0         0.00  14756  0  0
110  N.PIRATININ    1    0         0.00   8017  1  0
110  N.PIRATININ    2    0         0.00  17472  0  0
110  N.PIRATININ    3    0         0.00   4600  0  0
110  N.PIRATININ    4    0         0.00   4600  0  0
110  N.PIRATININ    5    0         0.00  16935  0  0
110  N.PIRATININ    6    0         0.00  13931  0  0
110  N.PIRATININ    7    0         0.00  14154  0  0
110  N.PIRATININ    8    0         0.00  17472  0  0
110  N.PIRATININ    9    0         0.00  17472  0  0
110  N.PIRATININ   10    0         0.00  17472  0  0
110  N.PIRATININ   11    0         0.00  16935  0  0
110  N.PIRATININ   12    0         0.00  16935  0  0
110  N.PIRATININ   13    0         0.00  17472  0  0
110  N.PIRATININ   14    0         0.00  17472  0  0
110  N.PIRATININ   15    0         0.00  17136  0  0
111  ARACATI        1    0         0.00  14756  0  0
112  BAHIA I        1    0         0.00   4465  0  0
112  BAHIA I        2    0         0.00  10848  0  0
112  BAHIA I        3    0         0.00  10848  0  0
113  BATURITE       1    0         0.00  14756  0  0
116  PARNAIBA IV    1    0         0.00   3552  0  0
117  CAMPO MAIOR    1    0         0.00  14756  0  0
119  CAUCAIA        1    0         0.00  14756  0  0
121  CRATO          1    0         0.00  14756  0  0
125  ENGUIA PECEM   1    0         0.00  14756  0  0
127  IGUATU         1    0         0.00  14756  0  0
133  JUAZEIRO N     1    0         0.00  14756  0  0
135  MARAMBAIA      1    0         0.00  14756  0  0
138  NAZARIA        1    0         0.00  14756  0  0
140  MAUA 3         1    0         0.00    314  0  0
140  MAUA 3         2    0         0.00    768  0  0
140  MAUA 3         3    0         0.00    209  0  0
144  PETROLINA      1    0         0.00  14424  0  0
144  PETROLINA      2    0         0.00  14424  0  0
144  PETROLINA      3    0         0.00  14424  0  0
144  PETROLINA      4    0         0.00  14424  0  0
144  PETROLINA      5    0         0.00  14424  0  0
144  PETROLINA      6    0         0.00  14424  0  0
144  PETROLINA      7    0         0.00  14424  0  0
144  PETROLINA      8    0         0.00  14424  0  0
146  STA VITORIA    1    1        41.00    648  0  0
147  PROSPERIDADE   1    1         9.34    424  0  0
147  PROSPERIDADE   2    1         9.34    424  0  0
147  PROSPERIDADE   3    1         9.32    424  0  0
149  SAO SEPE       1    1         5.00    197  0  0
151  POTIGUAR       1    0         0.00  12070  0  0
151  POTIGUAR       2    0         0.00  12070  0  0
151  POTIGUAR       3    0         0.00  12070  0  0
151  POTIGUAR       4    0         0.00  12070  0  0
152  TERMOCABO      1    0         0.00   4175  1  0
152  TERMOCABO      2    0         0.00   4175  1  0
152  TERMOCABO      3    0         0.00   4175  1  0
153  DAIA           1    0         0.00  14756  0  0
153  DAIA           2    0         0.00  14756  0  0
153  DAIA           3    0         0.00  14756  0  0
155  GOIANIA II     1    0         0.00  14756  0  0
155  GOIANIA II     2    0         0.00  14756  0  0
156  CANDIOTA 3     1    1       325.00   1656  0  0
159  TERMOMANAUS    1    0         0.00  12070  0  0
159  TERMOMANAUS    2    0         0.00  12070  0  0
159  TERMOMANAUS    3    0         0.00  12070  0  0
159  TERMOMANAUS    4    0         0.00  12070  0  0
159  TERMOMANAUS    5    0         0.00  12070  0  0
159  TERMOMANAUS    6    0         0.00  12070  0  0
159  TERMOMANAUS    7    0         0.00  12070  0  0
159  TERMOMANAUS    8    0         0.00  12070  0  0
159  TERMOMANAUS    9    0         0.00  12070  0  0
159  TERMOMANAUS   10    0         0.00  12070  0  0
159  TERMOMANAUS   11    0         0.00  12070  0  0
159  TERMOMANAUS   12    0         0.00  12070  0  0
160  PAU FERRO I    1    0         0.00  12070  0  0
160  PAU FERRO I    2    0         0.00  12070  0  0
160  PAU FERRO I    3    0         0.00  12070  0  0
160  PAU FERRO I    4    0         0.00  12070  0  0
160  PAU FERRO I    5    0         0.00  12070  0  0
160  PAU FERRO I    6    0         0.00  12070  0  0
160  PAU FERRO I    7    0         0.00  12070  0  0
161  POTIGUAR III   1    0         0.00  12070  0  0
161  POTIGUAR III   2    0         0.00  12070  0  0
161  POTIGUAR III   3    0         0.00  12070  0  0
161  POTIGUAR III   4    0         0.00  12070  0  0
161  POTIGUAR III   5    0         0.00  12070  0  0
161  POTIGUAR III   6    0         0.00  12070  0  0
163  P. PECEM II    1    1       365.00    144  0  0
164  MURICY         1    0         0.00  12188  0  0
164  MURICY         2    0         0.00  14424  0  0
164  MURICY         3    0         0.00  12188  0  0
164  MURICY         4    0         0.00  14424  0  0
164  MURICY         5    0         0.00  12188  0  0
164  MURICY         6    0         0.00  12188  0  0
164  MURICY         7    0         0.00  12188  0  0
164  MURICY         8    0         0.00  14424  0  0
166  CAMACARI PI    1    0         0.00  13977  0  0
166  CAMACARI PI    2    0         0.00  14424  0  0
166  CAMACARI PI    3    0         0.00  13954  0  0
166  CAMACARI PI    4    0         0.00  13955  0  0
167  P. PECEM I     1    0         0.00   3048  0  0
167  P. PECEM I     2    1       360.00    260  0  0
169  CISFRAMA       1    1         2.00   1824  0  0
170  SUAPE II       1    0         0.00  14756  0  0
170  SUAPE II       2    0         0.00   1369  1  0
170  SUAPE II       3    0         0.00   3249  0  0
170  SUAPE II       4    0         0.00  14756  0  0
170  SUAPE II       5    0         0.00   4338  0  0
170  SUAPE II       6    0         0.00   4289  0  0
170  SUAPE II       7    0         0.00   3240  1  0
170  SUAPE II       8    0         0.00   3240  1  0
170  SUAPE II       9    0         0.00  14756  0  0
170  SUAPE II      10    0         0.00  14756  0  0
170  SUAPE II      11    0         0.00   3191  1  0
170  SUAPE II      12    0         0.00  14756  0  0
170  SUAPE II      13    0         0.00   4324  1  0
170  SUAPE II      14    0         0.00   4266  0  0
170  SUAPE II      15    0         0.00   4183  0  0
170  SUAPE II      16    0         0.00   4174  0  0
170  SUAPE II      17    0         0.00  14756  0  0
176  PORTO ITAQUI   1    1       360.00    259  1  0
182  PALMEIRAS GO   1    0         0.00   4350  1  0
182  PALMEIRAS GO   2    0         0.00   4398  0  0
194  T.NORTE 2      1    0         0.00  14424  0  0
194  T.NORTE 2      2    0         0.00  14424  0  0
194  T.NORTE 2      3    0         0.00   4830  1  0
194  T.NORTE 2      4    0         0.00   4830  0  0
201  APARECIDA      1    1        43.00    126  0  0
201  APARECIDA      2    1        25.00     20  1  0
201  APARECIDA      3    1        36.00     13  0  0
201  APARECIDA      4    0         0.00    131  0  0
203  C. ROCHA       1    1        17.08   2770  0  0
203  C. ROCHA       2    1        17.08    267  0  0
203  C. ROCHA       3    0         0.00     48  0  0
203  C. ROCHA       4    1        17.08     46  1  0
203  C. ROCHA       5    1        14.77   2403  1  0
204  JARAQUI        6    1        36.08   6324  0  0
204  JARAQUI        7    1        26.92   6324  1  0
205  MANAUARA       1    1        14.90   1084  1  0
205  MANAUARA       2    1        16.70   1255  0  0
205  MANAUARA       3    1        16.70   1032  1  0
205  MANAUARA       4    1        16.70   1044  1  0
207  PONTA NEGRA    1    1        16.00  14362  0  0
207  PONTA NEGRA    2    1        16.00  14362  0  0
207  PONTA NEGRA    3    1        16.00  14362  0  0
207  PONTA NEGRA    4    1        16.00  14362  0  0
209  TAMBAQUI       5    0         0.00    436  0  0
209  TAMBAQUI       6    1        38.00    443  0  0
209  TAMBAQUI       7    1        25.00    443  0  0
211  BAIXADA FLU    1    0         0.00    164  1  0
211  BAIXADA FLU    2    0         0.00   5448  0  0
211  BAIXADA FLU    3    1       530.00    164  1  0
212  MARANHAO III   1    1       518.80    431  0  0
221  SYKUE I        1    0         0.00   3982  1  0
224  P. SERGIPE I   1    0         0.00   8688  0  0
224  P. SERGIPE I   2    0         0.00   8919  0  0
224  P. SERGIPE I   3    0         0.00  10392  0  0
224  P. SERGIPE I   4    0         0.00   8942  1  0
224  P. SERGIPE I   5    0         0.00  10392  0  0
224  P. SERGIPE I   6    0         0.00   9168  1  0
224  P. SERGIPE I   7    0         0.00   9132  0  0
229  ONCA PINTADA   1    1        50.00    345  1  0
383  ATLANTICO      1    0         0.00   8111  0  0
383  ATLANTICO      2    0         0.00   8184  0  0
383  ATLANTICO      3    0         0.00   1488  0  0
383  ATLANTICO      4    1       170.00   1008  0  0
383  ATLANTICO      5    0         0.00   1488  0  0
383  ATLANTICO      6    0         0.00   6504  1  0
383  ATLANTICO      7    0         0.00   1008  0  0
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1 22  0 0 F                                31.17
 13 ANGRA 2       1 22  0 0 F                                20.12
211 BAIXADA FL    1 22  0 0 F                               201.85
211 BAIXADA FL    2 22  0 0 F                               201.85
211 BAIXADA FL    3 22  0 0 F                               201.85
 97 CUBATAO       1 22  0 0 F                               342.50
 97 CUBATAO       2 22  0 0 F                               342.50
 97 CUBATAO       3 22  0 0 F                               342.50
 12 CUIABA CC     1 22  0 0 F                               675.63
 12 CUIABA CC     2 22  0 0 F                               675.63
 12 CUIABA CC     3 22  0 0 F                               675.63
153 DAIA          1 22  0 0 F                              1018.25
153 DAIA          2 22  0 0 F                              1018.25
153 DAIA          3 22  0 0 F                              1018.25
155 GOIANIA 2     1 22  0 0 F                              1064.95
155 GOIANIA 2     2 22  0 0 F                              1064.95
 63 IBIRITE       1 22  0 0 F                               482.95
 54 JUIZ DE FO    1 22  0 0 F                               283.74
 54 JUIZ DE FO    2 22  0 0 F                               283.74
 15 LUIZORMELO    1 22  0 0 F                               312.25
 15 LUIZORMELO    2 22  0 0 F                               312.25
 15 LUIZORMELO    3 22  0 0 F                               312.25
 15 LUIZORMELO    4 22  0 0 F                               312.25
110 NPIRATINGA    1 22  0 0 F                               548.04
110 NPIRATINGA    2 22  0 0 F                               548.04
110 NPIRATINGA    3 22  0 0 F                               548.04
110 NPIRATINGA    4 22  0 0 F                               548.04
110 NPIRATINGA    5 22  0 0 F                               548.04
110 NPIRATINGA    6 22  0 0 F                               548.04
110 NPIRATINGA    7 22  0 0 F                               548.04
110 NPIRATINGA    8 22  0 0 F                               548.04
110 NPIRATINGA    9 22  0 0 F                               548.04
110 NPIRATINGA   10 22  0 0 F                               548.04
110 NPIRATINGA   11 22  0 0 F                               548.04
110 NPIRATINGA   12 22  0 0 F                               548.04
110 NPIRATINGA   13 22  0 0 F                               548.04
110 NPIRATINGA   14 22  0 0 F                               548.04
110 NPIRATINGA   15 22  0 0 F                               548.04
229 O.PINTADA     1 22  0 0 F                               112.47
182 PALMEIR_GO    1 22  0 0 F                               762.05
182 PALMEIR_GO    2 22  0 0 F                               762.05
 50 PIRAT.12 O    1 22  0 0 F                               470.34
 50 PIRAT.12 O    2 22  0 0 F                               470.34
  9 CAMPOS        1 22  0 0 F                               978.10
  9 CAMPOS        2 22  0 0 F                               978.10
 62 SEROPEDICA    1 22  0 0 F                               409.63
 62 SEROPEDICA    2 22  0 0 F                               409.63
 62 SEROPEDICA    3 22  0 0 F                               409.63
 62 SEROPEDICA    4 22  0 0 F                               409.63
 62 SEROPEDICA    5 22  0 0 F                               409.63
 62 SEROPEDICA    6 22  0 0 F                               409.63
 62 SEROPEDICA    7 22  0 0 F                               409.63
 62 SEROPEDICA    8 22  0 0 F                               409.63
  4 ST.CRUZ 34    3 22  0 0 F                               310.41
  4 ST.CRUZ 34    4 22  0 0 F                               310.41
 86 SANTA CRUZ   11 22  0 0 F                               204.96
 86 SANTA CRUZ   21 22  0 0 F                               204.96
146 UTE STA VI    1 22  0 0 F                               121.49
194 TNORTE 2      1 22  0 0 F                               910.86
194 TNORTE 2      2 22  0 0 F                               910.86
194 TNORTE 2      3 22  0 0 F                               910.86
194 TNORTE 2      4 22  0 0 F                               910.86
 90 T.MACAE       1 22  0 0 F                               737.01
 90 T.MACAE       2 22  0 0 F                               737.01
 90 T.MACAE       3 22  0 0 F                               737.01
 90 T.MACAE       4 22  0 0 F                               737.01
 90 T.MACAE       5 22  0 0 F                               737.01
 90 T.MACAE       6 22  0 0 F                               737.01
 90 T.MACAE       7 22  0 0 F                               737.01
 90 T.MACAE       8 22  0 0 F                               737.01
 90 T.MACAE       9 22  0 0 F                               737.01
 90 T.MACAE      10 22  0 0 F                               737.01
 90 T.MACAE      11 22  0 0 F                               737.01
 90 T.MACAE      12 22  0 0 F                               737.01
 90 T.MACAE      13 22  0 0 F                               737.01
 90 T.MACAE      14 22  0 0 F                               737.01
 90 T.MACAE      15 22  0 0 F                               737.01
 90 T.MACAE      16 22  0 0 F                               737.01
 90 T.MACAE      17 22  0 0 F                               737.01
 90 T.MACAE      18 22  0 0 F                               737.01
 90 T.MACAE      19 22  0 0 F                               737.01
 90 T.MACAE      20 22  0 0 F                               737.01
 47 TERMORIO      1 22  0 0 F                               328.43
 47 TERMORIO      2 22  0 0 F                               328.43
 47 TERMORIO      3 22  0 0 F                               328.43
 47 TERMORIO      4 22  0 0 F                               328.43
 47 TERMORIO      5 22  0 0 F                               328.43
 47 TERMORIO      6 22  0 0 F                               328.43
 47 TERMORIO      7 22  0 0 F                               328.43
 47 TERMORIO      8 22  0 0 F                               328.43
 47 TERMORIO      9 22  0 0 F                               328.43
 47 TERMORIO     10 22  0 0 F                               328.43
 47 TERMORIO     11 22  0 0 F                               328.43
 47 TERMORIO     12 22  0 0 F                               328.43
 47 TERMORIO     13 22  0 0 F                               328.43
 47 TERMORIO     14 22  0 0 F                               328.43
 47 TERMORIO     15 22  0 0 F                               328.43
 47 TERMORIO     16 22  0 0 F                               328.43
 47 TERMORIO     17 22  0 0 F                               328.43
 47 TERMORIO     18 22  0 0 F                               328.43
 47 TERMORIO     19 22  0 0 F                               328.43
 47 TERMORIO     20 22  0 0 F                               328.43
 47 TERMORIO     21 22  0 0 F                               328.43
 47 TERMORIO     22 22  0 0 F                               328.43
 47 TERMORIO     23 22  0 0 F                               328.43
 47 TERMORIO     24 22  0 0 F                               328.43
 47 TERMORIO     25 22  0 0 F                               328.43
 47 TERMORIO     26 22  0 0 F                               328.43
 47 TERMORIO     27 22  0 0 F                               328.43
 47 TERMORIO     28 22  0 0 F                               328.43
 47 TERMORIO     29 22  0 0 F                               328.43
 47 TERMORIO     30 22  0 0 F                               328.43
 47 TERMORIO     31 22  0 0 F                               328.43
 68 T.LAGOAS      1 22  0 0 F                               261.87
 68 T.LAGOAS      2 22  0 0 F                               261.87
 68 T.LAGOAS      3 22  0 0 F                               261.87
 68 T.LAGOAS      4 22  0 0 F                               261.87
 68 T.LAGOAS      5 22  0 0 F                               261.87
 68 T.LAGOAS      6 22  0 0 F                               261.87
 68 T.LAGOAS      7 22  0 0 F                               261.87
 68 T.LAGOAS      8 22  0 0 F                               261.87
 68 T.LAGOAS      9 22  0 0 F                               261.87
 68 T.LAGOAS     10 22  0 0 F                               261.87
 68 T.LAGOAS     11 22  0 0 F                               261.87
 68 T.LAGOAS     12 22  0 0 F                               261.87
 68 T.LAGOAS     13 22  0 0 F                               261.87
 68 T.LAGOAS     14 22  0 0 F                               261.87
 68 T.LAGOAS     15 22  0 0 F                               261.87
 49 VIANA         1 22  0 0 F                               946.60
 49 VIANA         2 22  0 0 F                               946.60
 49 VIANA         3 22  0 0 F                               946.60
 49 VIANA         4 22  0 0 F                               946.60
108 XAVANTES      1 22  0 0 F                              1463.35
108 XAVANTES      2 22  0 0 F                              1463.35
 48 ARAUCARIA     1 22  0 0 F                               936.86
 48 ARAUCARIA     2 22  0 0 F                               936.86
 48 ARAUCARIA     3 22  0 0 F                               936.86
156 CANDIOTA_3    1 22  0 0 F                                88.75
 64 CANOAS        1 22  0 0 F                               698.14
169 MADEIRA       1 22  0 0 F                               318.99
 28 FIGUEIRA      1 22  0 0 F                               475.68
 28 FIGUEIRA      3 22  0 0 F                               475.68
 26 J.LAC. A1     1 22  0 0 F                               270.48
 26 J.LAC. A1     2 22  0 0 F                               270.48
 27 J.LAC. A2     3 22  0 0 F                               245.21
 27 J.LAC. A2     4 22  0 0 F                               245.21
 25 J.LACER. B    5 22  0 0 F                               244.14
 25 J.LACER. B    6 22  0 0 F                               244.14
 24 J.LACER. C    7 22  0 0 F                               206.84
