&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    09 00 0  F                  60
DEFANT     4    6  H    09 00 0  F                 121
DEFANT     6    7  H    09 00 0  F                 884
DEFANT     7    8  H    09 00 0  F                1004
DEFANT     8    9  H    09 00 0  F                 962
DEFANT     9   10  H    09 00 0  F                 972
DEFANT    10   11  H    09 00 0  F                1015
DEFANT    11   12  H    09 00 0  F                1186
DEFANT    12   17  H    09 00 0  F                1125
DEFANT    14   15  H    09 00 0  F                  32
DEFANT    15   16  H    09 00 0  F                  47
DEFANT    16   17  H    07 00 0  F                  43
DEFANT    16   17  H    09 00 0  F                  44
DEFANT    17   18  H    09 00 0  F                1493
DEFANT    18   34  H    09 00 0  F                1440
DEFANT    20   21  H    09 00 0  F                  55
DEFANT    21   24  H    09 00 0  F                  86
DEFANT    24   31  H    09 00 0  F                  96
DEFANT    25   26  H    09 00 0  F                 111
DEFANT    26   27  H    09 00 0  F                 128
DEFANT    27   28  H    09 00 0  F                 144
DEFANT    28   31  H    09 00 0  F                 151
DEFANT    29  203  H    09 00 0  F                  88
DEFANT    30   31  H    09 00 0  F                 227
DEFANT    31   32  H    09 00 0  F                1270
DEFANT    32   33  H    09 00 0  F                1283
DEFANT    33   34  H    09 00 0  F                1427
DEFANT    34   45  H    09 00 0  F                2924
DEFANT    37   38  H    09 00 0  F                  84
DEFANT    38   39  H    09 00 0  F                  93
DEFANT    39   40  H    09 00 0  F                 176
DEFANT    40   42  H    09 00 0  F                 205
DEFANT    42   43  H    09 00 0  F                 189
DEFANT    43   45  H    09 00 0  F                 178
DEFANT    45   46  H    09 00 0  F                3127
DEFANT    46   66  H    08 00 0  F                3616
DEFANT    46   66  H    09 00 0  F                3622
DEFANT    47   48  H    09 00 0  F                  60
DEFANT    48   49  H    09 00 0  F                  59
DEFANT    49  249  H    09 00 0  F                 113
DEFANT    50   51  H    09 00 0  F                 182
DEFANT    51   52  H    09 00 0  F                 176
DEFANT    52   61  H    09 00 0  F                 207
DEFANT    57   61  H    09 00 0  F                 271
DEFANT    61   62  H    09 00 0  F                 358
DEFANT    62   63  H    09 00 0  F                 377
DEFANT    63   66  H    08 00 0  F                 545
DEFANT    63   66  H    09 00 0  F                 551
DEFANT    71   72  H    09 00 0  F                 321
DEFANT    72   73  H    09 00 0  F                 348
DEFANT    73   77  H    09 00 0  F                 290
DEFANT    74   76  H    09 00 0  F                1621
DEFANT    76   77  H    09 00 0  F                2014
DEFANT    77   78  H    09 00 0  F                2304
DEFANT    78   82  H    09 00 0  F                2737
DEFANT    82   83  H    09 00 0  F                3236
DEFANT    86   91  H    09 00 0  F                1045
DEFANT    89   90  H    09 00 0  F                 768
DEFANT    90   91  H    09 00 0  F                 903
DEFANT    91   92  H    09 00 0  F                2247
DEFANT    92  103  H    09 00 0  F                2499
DEFANT    93   94  H    09 00 0  F                  17
DEFANT    94  103  H    09 00 0  F                 133
DEFANT    97   98  H    09 00 0  F                 991
DEFANT    98   99  H    09 00 0  F                1602
DEFANT   101  102  H    09 00 0  F                 832
DEFANT   107   37  H    08 00 0  F                 116
DEFANT   110  111  H    09 00 0  F                 104
DEFANT   111  112  H    09 00 0  F                 387
DEFANT   112  113  H    09 00 0  F                 362
DEFANT   113  114  H    09 00 0  F                 603
DEFANT   120  123  H    07 00 0  F                  16
DEFANT   120  123  H    08 00 0  F                  24
DEFANT   120  123  H    09 00 0  F                  22
DEFANT   121  122  H    09 00 0  F                  88
DEFANT   122  123  H    06 00 0  F                  32
DEFANT   122  123  H    07 00 0  F                  52
DEFANT   122  123  H    08 00 0  F                  84
DEFANT   122  123  H    09 00 0  F                  93
DEFANT   123  125  H    09 00 0  F                 172
DEFANT   125  129  H    08 00 0  F                  74
DEFANT   125  129  H    09 00 0  F                 180
DEFANT   126  127  H    09 00 0  F                  19
DEFANT   127  129  H    09 00 0  F                  45
DEFANT   129  130  H    09 00 0  F                 159
DEFANT   134  135  H    09 00 0  F                  56
DEFANT   135  141  H    09 00 0  F                  60
DEFANT   139  141  H    08 00 0  F                  96
DEFANT   139  141  H    09 00 0  F                  79
DEFANT   141  143  H    09 00 0  F                 288
DEFANT   143  144  H    09 00 0  F                 352
DEFANT   148  154  H    05 00 0  F                  47
DEFANT   148  154  H    06 00 0  F                  49
DEFANT   148  154  H    07 00 0  F                  64
DEFANT   148  154  H    08 00 0  F                  46
DEFANT   148  154  H    09 00 0  F                  47
DEFANT   153   46  H    09 00 0  F                 104
DEFANT   155  156  H    09 00 0  F                  54
DEFANT   156  169  H    26 00 0  F                 646
DEFANT   156  169  H    27 00 0  F                 593
DEFANT   156  169  H    28 00 0  F                 539
DEFANT   156  169  H    01 00 0  F                 570
DEFANT   156  169  H    02 00 0  F                 593
DEFANT   156  169  H    04 00 0  F                 594
DEFANT   156  169  H    06 00 0  F                 567
DEFANT   156  169  H    07 00 0  F                 541
DEFANT   156  169  H    08 00 0  F                 542
DEFANT   156  169  H    09 00 0  F                 543
DEFANT   162  169  H    26 00 0  F                  21
DEFANT   162  169  H    29 00 0  F                  20
DEFANT   162  169  H    30 00 0  F                  21
DEFANT   162  169  H    03 00 0  F                  23
DEFANT   162  169  H    04 00 0  F                  21
DEFANT   162  169  H    05 00 0  F                  22
DEFANT   162  169  H    06 00 0  F                  21
DEFANT   162  169  H    07 00 0  F                  20
DEFANT   162  169  H    08 00 0  F                  11
DEFANT   162  169  H    09 00 0  F                  21
DEFANT   169  172  H    07 00 0  F                1197
DEFANT   169  172  H    08 00 0  F                1189
DEFANT   169  172  H    09 00 0  F                1196
DEFANT   172  173  H    09 00 0  F                1143
DEFANT   175  178  H    09 00 0  F                1106
DEFANT   192  193  H    09 00 0  F                  36
DEFANT   193  141  H    08 00 0  F                  40
DEFANT   193  141  H    09 00 0  F                  37
DEFANT   203   30  H    09 00 0  F                 117
DEFANT   204  280  H    09 00 0  F                1959
DEFANT   228  229  H    05 00 0  F                 516
DEFANT   228  229  H    06 00 0  F                 896
DEFANT   228  229  H    07 00 0  F                 777
DEFANT   228  229  H    08 00 0  F                 753
DEFANT   228  229  H    09 00 0  F                 752
DEFANT   229  230  H    09 00 0  F                1284
DEFANT   241   34  H    09 00 0  F                 112
DEFANT   249   50  H    09 00 0  F                 114
DEFANT   251  252  H    09 00 0  F                 300
DEFANT   252  253  H    09 00 0  F                 306
DEFANT   253  257  H    09 00 0  F                 329
DEFANT   257  261  H    08 00 0  F                 676
DEFANT   257  261  H    09 00 0  F                 586
DEFANT   261  267  H    07 00 0  F                 689
DEFANT   261  267  H    08 00 0  F                 731
DEFANT   261  267  H    09 00 0  F                 710
DEFANT   262  241  H    09 00 0  F                 105
DEFANT   267  275  H    07 00 0  F                2475
DEFANT   267  275  H    08 00 0  F                1771
DEFANT   267  275  H    09 00 0  F                1585
DEFANT   280  284  H    09 00 0  F                2136
DEFANT   285  287  H    09 00 0  F               12869
DEFANT   290   34  H    09 00 0  F                  50
DEFANT   311  312  H    09 00 0  F                  93
DEFANT   312  315  H    09 00 0  F                  98
DEFANT   315   34  H    09 00 0  F                 101
DEFANT    66    1  S    09  0 0  F                5813
DEFANT    66    1  S    09  0 1  F                5811
DEFANT    66    1  S    09  1 0  F                5131
DEFANT    66    1  S    09  1 1  F                5046
DEFANT    66    1  S    09  2 0  F                5007
DEFANT    66    1  S    09  2 1  F                4926
DEFANT    66    1  S    09  3 0  F                4900
DEFANT    66    1  S    09  3 1  F                4898
DEFANT    66    1  S    09  4 0  F                4900
DEFANT    66    1  S    09  4 1  F                4899
DEFANT    66    1  S    09  5 0  F                5655
DEFANT    66    1  S    09  5 1  F                5655
DEFANT    66    1  S    09  6 0  F                6503
DEFANT    66    1  S    09  6 1  F                6460
DEFANT    66    1  S    09  7 0  F                6612
DEFANT    66    1  S    09  7 1  F                6919
DEFANT    66    1  S    09  8 0  F                7378
DEFANT    66    1  S    09  8 1  F                7601
DEFANT    66    1  S    09  9 0  F                7835
DEFANT    66    1  S    09  9 1  F                7938
DEFANT    66    1  S    09 10 0  F                8010
DEFANT    66    1  S    09 10 1  F                8015
DEFANT    66    1  S    09 11 0  F                8044
DEFANT    66    1  S    09 11 1  F                7783
DEFANT    66    1  S    09 12 0  F                6523
DEFANT    66    1  S    09 12 1  F                6520
DEFANT    66    1  S    09 13 0  F                6399
DEFANT    66    1  S    09 13 1  F                6642
DEFANT    66    1  S    09 14 0  F                6531
DEFANT    66    1  S    09 14 1  F                6765
DEFANT    66    1  S    09 15 0  F                6924
