& CONDICOES INICIAIS DAS UNIDADES                
&                                                
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 55  GLOBAL II      1    0         0.00  14084  0  0
 55  GLOBAL II      2    0         0.00  10176  0  0
 55  GLOBAL II      3    0         0.00  11516  0  0
 55  GLOBAL II      4    0         0.00  10176  0  0
 55  GLOBAL II      5    0         0.00  10176  0  0
 55  GLOBAL II      6    0         0.00  10176  0  0
 55  GLOBAL II      7    0         0.00  10176  0  0
 55  GLOBAL II      8    0         0.00  10176  0  0
 55  GLOBAL II      9    0         0.00  10176  0  0
 55  GLOBAL II     10    0         0.00  10176  0  0
 55  GLOBAL II     11    0         0.00  10176  0  0
 57  MARACANAU I    1    0         0.00    431  1  0
 57  MARACANAU I    2    0         0.00    436  1  0
 57  MARACANAU I    3    0         0.00    431  1  0
 57  MARACANAU I    4    0         0.00    431  1  0
 57  MARACANAU I    5    0         0.00    431  1  0
 57  MARACANAU I    6    0         0.00   4785  1  0
 57  MARACANAU I    7    0         0.00    431  1  0
 57  MARACANAU I    8    0         0.00    436  1  0
 58  TERMOCEARA     1    0         0.00   2562  0  0
 58  TERMOCEARA     2    0         0.00   2519  0  0
 58  TERMOCEARA     3    0         0.00   2526  1  0
 58  TERMOCEARA     4    0         0.00  11088  1  0
 60  NORTEFLU       1    0         0.00  17343  0  0
 60  NORTEFLU       2    0         0.00  17343  0  0
 60  NORTEFLU       3    0         0.00  17343  0  0
 60  NORTEFLU       4    1       515.00    114  0  0
 60  NORTEFLU       5    0         0.00   1200  0  0
 60  NORTEFLU       6    0         0.00   1785  1  0
 60  NORTEFLU       7    0         0.00    114  0  0
 62  SEROPEDICA     1    0         0.00    894  1  0
 62  SEROPEDICA     2    0         0.00   2526  0  0
 62  SEROPEDICA     3    0         0.00   2158  1  0
 62  SEROPEDICA     4    0         0.00    888  1  0
 62  SEROPEDICA     5    0         0.00    750  0  0
 62  SEROPEDICA     6    0         0.00    744  1  0
 62  SEROPEDICA     7    0         0.00   3246  1  0
 62  SEROPEDICA     8    0         0.00   3338  1  0
 63  IBIRITE        1    0         0.00   2208  0  0
 64  CANOAS         1    0         0.00   3502  1  0
 67  TERMONE        1    0         0.00    114  0  0
 67  TERMONE        2    0         0.00     96  1  0
 67  TERMONE        3    0         0.00     96  1  0
 68  TRES LAGOAS    1    0         0.00   1091  0  0
 68  TRES LAGOAS    2    0         0.00   9047  0  0
 68  TRES LAGOAS    3    0         0.00  13752  0  0
 68  TRES LAGOAS    4    0         0.00  11712  1  0
 68  TRES LAGOAS    5    0         0.00  11712  1  0
 68  TRES LAGOAS    6    0         0.00   2875  1  0
 68  TRES LAGOAS    7    0         0.00  11712  0  0
 68  TRES LAGOAS    8    0         0.00   4728  0  0
 68  TRES LAGOAS    9    0         0.00  11712  0  0
 68  TRES LAGOAS   10    0         0.00   4590  0  0
 68  TRES LAGOAS   11    0         0.00   4680  0  0
 68  TRES LAGOAS   12    0         0.00  11688  0  0
 68  TRES LAGOAS   13    0         0.00   2354  0  0
