&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    29 00 0  F                  57
DEFANT     4    6  H    29 00 0  F                 125
DEFANT     6    7  H    29 00 0  F                 450
DEFANT     7    8  H    29 00 0  F                 374
DEFANT     8    9  H    29 00 0  F                 362
DEFANT     9   10  H    29 00 0  F                 349
DEFANT    10   11  H    29 00 0  F                 367
DEFANT    11   12  H    29 00 0  F                 383
DEFANT    12   17  H    29 00 0  F                 520
DEFANT    14   15  H    29 00 0  F                  38
DEFANT    15   16  H    29 00 0  F                  43
DEFANT    16   17  H    27 00 0  F                  41
DEFANT    16   17  H    28 00 0  F                  35
DEFANT    16   17  H    29 00 0  F                  45
DEFANT    17   18  H    29 00 0  F                 852
DEFANT    18   34  H    29 00 0  F                 790
DEFANT    20   21  H    29 00 0  F                 120
DEFANT    21   24  H    29 00 0  F                  76
DEFANT    24   31  H    29 00 0  F                 134
DEFANT    25   26  H    29 00 0  F                 102
DEFANT    26   27  H    29 00 0  F                 139
DEFANT    27   28  H    29 00 0  F                 147
DEFANT    28   31  H    29 00 0  F                 136
DEFANT    29  203  H    29 00 0  F                  58
DEFANT    30   31  H    29 00 0  F                 356
DEFANT    31   32  H    29 00 0  F                1953
DEFANT    32   33  H    29 00 0  F                1649
DEFANT    33   34  H    29 00 0  F                2487
DEFANT    34   45  H    29 00 0  F                3444
DEFANT    37   38  H    29 00 0  F                 135
DEFANT    38   39  H    29 00 0  F                 154
DEFANT    39   40  H    29 00 0  F                 212
DEFANT    40   42  H    29 00 0  F                 474
DEFANT    42   43  H    29 00 0  F                 357
DEFANT    43   45  H    29 00 0  F                 254
DEFANT    45   46  H    29 00 0  F                3700
DEFANT    46   66  H    28 00 0  F                4342
DEFANT    46   66  H    29 00 0  F                4330
DEFANT    47   48  H    29 00 0  F                  60
DEFANT    48   49  H    29 00 0  F                  58
DEFANT    49  249  H    29 00 0  F                 100
DEFANT    50   51  H    29 00 0  F                 167
DEFANT    51   52  H    29 00 0  F                 146
DEFANT    52   61  H    29 00 0  F                 152
DEFANT    57   61  H    29 00 0  F                  79
DEFANT    61   62  H    29 00 0  F                 391
DEFANT    62   63  H    29 00 0  F                 407
DEFANT    63   66  H    28 00 0  F                 537
DEFANT    63   66  H    29 00 0  F                 518
DEFANT    71   72  H    29 00 0  F                  40
DEFANT    72   73  H    29 00 0  F                  41
DEFANT    73   77  H    29 00 0  F                  15
DEFANT    74   76  H    29 00 0  F                 242
