&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    11 00 0  F                 127
DEFANT     4    6  H    11 00 0  F                 361
DEFANT     6    7  H    11 00 0  F                 344
DEFANT     7    8  H    11 00 0  F                 584
DEFANT     8    9  H    11 00 0  F                 494
DEFANT     9   10  H    11 00 0  F                 485
DEFANT    10   11  H    11 00 0  F                 491
DEFANT    11   12  H    11 00 0  F                 582
DEFANT    12   17  H    11 00 0  F                 504
DEFANT    14   15  H    11 00 0  F                  32
DEFANT    15   16  H    11 00 0  F                  47
DEFANT    16   17  H    09 00 0  F                  51
DEFANT    16   17  H    10 00 0  F                  49
DEFANT    16   17  H    11 00 0  F                  51
DEFANT    17   18  H    11 00 0  F                 782
DEFANT    18   34  H    11 00 0  F                1114
DEFANT    20   21  H    11 00 0  F                  50
DEFANT    21   24  H    11 00 0  F                  80
DEFANT    24   31  H    11 00 0  F                 133
DEFANT    25   26  H    11 00 0  F                 143
DEFANT    26   27  H    11 00 0  F                 251
DEFANT    27   28  H    11 00 0  F                 230
DEFANT    28   31  H    11 00 0  F                 217
DEFANT    29  203  H    11 00 0  F                  22
DEFANT    30   31  H    11 00 0  F                 126
DEFANT    31   32  H    11 00 0  F                 366
DEFANT    32   33  H    11 00 0  F                 858
DEFANT    33   34  H    11 00 0  F                 949
DEFANT    34   45  H    11 00 0  F                3427
DEFANT    37   38  H    11 00 0  F                 300
DEFANT    38   39  H    11 00 0  F                 316
DEFANT    39   40  H    11 00 0  F                 400
DEFANT    40   42  H    11 00 0  F                 512
DEFANT    42   43  H    11 00 0  F                 468
DEFANT    43   45  H    11 00 0  F                 430
DEFANT    45   46  H    11 00 0  F                4000
DEFANT    46   66  H    10 00 0  F                4908
DEFANT    46   66  H    11 00 0  F                4896
DEFANT    47   48  H    11 00 0  F                  97
DEFANT    48   49  H    11 00 0  F                  90
DEFANT    49  249  H    11 00 0  F                 128
DEFANT    50   51  H    11 00 0  F                 215
DEFANT    51   52  H    11 00 0  F                 200
DEFANT    52   61  H    11 00 0  F                 224
DEFANT    57   61  H    11 00 0  F                 314
DEFANT    61   62  H    11 00 0  F                 321
DEFANT    62   63  H    11 00 0  F                 368
DEFANT    63   66  H    10 00 0  F                 480
DEFANT    63   66  H    11 00 0  F                 452
DEFANT    71   72  H    11 00 0  F                 154
DEFANT    72   73  H    11 00 0  F                 162
DEFANT    73   77  H    11 00 0  F                  53
DEFANT    74   76  H    11 00 0  F                 817
DEFANT    76   77  H    11 00 0  F                1130
DEFANT    77   78  H    11 00 0  F                 484
DEFANT    78   82  H    11 00 0  F                 487
DEFANT    82   83  H    11 00 0  F                 987
DEFANT    86   91  H    11 00 0  F                  30
DEFANT    89   90  H    11 00 0  F                 312
DEFANT    90   91  H    11 00 0  F                 418
DEFANT    91   92  H    11 00 0  F                 621
DEFANT    92  103  H    11 00 0  F                 513
DEFANT    93   94  H    11 00 0  F                   0
DEFANT    94  103  H    11 00 0  F                  12
DEFANT    97   98  H    11 00 0  F                  57
DEFANT    98   99  H    11 00 0  F                  94
DEFANT   101  102  H    11 00 0  F                  61
DEFANT   107   37  H    10 00 0  F                 102
DEFANT   110  111  H    11 00 0  F                  13
DEFANT   111  112  H    11 00 0  F                 101
DEFANT   112  113  H    11 00 0  F                  89
DEFANT   113  114  H    11 00 0  F                  88
DEFANT   120  123  H    09 00 0  F                   4
DEFANT   120  123  H    10 00 0  F                   5
DEFANT   120  123  H    11 00 0  F                  30
DEFANT   121  122  H    11 00 0  F                 109
DEFANT   122  123  H    08 00 0  F                  32
DEFANT   122  123  H    09 00 0  F                  34
DEFANT   122  123  H    11 00 0  F                 224
DEFANT   123  125  H    11 00 0  F                 361
DEFANT   125  129  H    10 00 0  F                 239
DEFANT   125  129  H    11 00 0  F                 396
DEFANT   126  127  H    11 00 0  F                  31
DEFANT   127  129  H    11 00 0  F                  72
DEFANT   129  130  H    11 00 0  F                 133
DEFANT   134  135  H    11 00 0  F                  48
DEFANT   135  141  H    11 00 0  F                 113
DEFANT   139  141  H    10 00 0  F                 214
DEFANT   139  141  H    11 00 0  F                  64
DEFANT   141  143  H    11 00 0  F                 632
DEFANT   143  144  H    11 00 0  F                 854
DEFANT   148  154  H    07 00 0  F                  52
DEFANT   148  154  H    08 00 0  F                  89
DEFANT   148  154  H    09 00 0  F                 106
DEFANT   148  154  H    10 00 0  F                 105
DEFANT   148  154  H    11 00 0  F                  98
DEFANT   153   46  H    11 00 0  F                  87
DEFANT   155  156  H    11 00 0  F                 437
DEFANT   156  169  H    28 00 0  F                 299
DEFANT   156  169  H    29 00 0  F                 329
DEFANT   156  169  H    30 00 0  F                 350
DEFANT   156  169  H    31 00 0  F                 356
DEFANT   156  169  H    01 00 0  F                 357
DEFANT   156  169  H    02 00 0  F                 344
DEFANT   156  169  H    03 00 0  F                 357
DEFANT   156  169  H    04 00 0  F                 358
DEFANT   156  169  H    05 00 0  F                 356
DEFANT   156  169  H    06 00 0  F                 357
DEFANT   156  169  H    08 00 0  F                 356
DEFANT   156  169  H    09 00 0  F                 292
DEFANT   156  169  H    10 00 0  F                 255
DEFANT   156  169  H    11 00 0  F                 251
DEFANT   162  169  H    28 00 0  F                  12
DEFANT   162  169  H    02 00 0  F                  14
DEFANT   162  169  H    03 00 0  F                  13
DEFANT   169  172  H    09 00 0  F                 833
DEFANT   169  172  H    10 00 0  F                 843
DEFANT   169  172  H    11 00 0  F                 827
DEFANT   172  173  H    11 00 0  F                 887
DEFANT   175  178  H    11 00 0  F                 820
DEFANT   192  193  H    11 00 0  F                  44
