&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    25 00 0  F                  82
DEFANT     4    6  H    25 00 0  F                 182
DEFANT     6    7  H    25 00 0  F                 830
DEFANT     7    8  H    25 00 0  F                 829
DEFANT     8    9  H    25 00 0  F                1011
DEFANT     9   10  H    25 00 0  F                1070
DEFANT    10   11  H    25 00 0  F                1149
DEFANT    11   12  H    25 00 0  F                1193
DEFANT    12   17  H    25 00 0  F                1335
DEFANT    14   15  H    25 00 0  F                  10
DEFANT    15   16  H    25 00 0  F                  24
DEFANT    16   17  H    23 00 0  F                  24
DEFANT    16   17  H    24 00 0  F                  19
DEFANT    16   17  H    25 00 0  F                  27
DEFANT    17   18  H    25 00 0  F                 954
DEFANT    18   34  H    25 00 0  F                 821
DEFANT    20   21  H    25 00 0  F                  30
DEFANT    21   24  H    25 00 0  F                 105
DEFANT    24   31  H    25 00 0  F                 107
DEFANT    25   26  H    25 00 0  F                  96
DEFANT    26   27  H    25 00 0  F                 128
DEFANT    27   28  H    25 00 0  F                 124
DEFANT    28   31  H    25 00 0  F                 141
DEFANT    29  203  H    25 00 0  F                  94
DEFANT    30   31  H    25 00 0  F                 355
DEFANT    31   32  H    25 00 0  F                 616
DEFANT    32   33  H    25 00 0  F                 708
DEFANT    33   34  H    25 00 0  F                1415
DEFANT    34   45  H    25 00 0  F                3234
DEFANT    37   38  H    25 00 0  F                 171
DEFANT    38   39  H    25 00 0  F                 190
DEFANT    39   40  H    25 00 0  F                 230
DEFANT    40   42  H    25 00 0  F                 161
DEFANT    42   43  H    25 00 0  F                 547
DEFANT    43   45  H    25 00 0  F                 284
DEFANT    45   46  H    25 00 0  F                3648
DEFANT    46   66  H    24 00 0  F                4143
DEFANT    46   66  H    25 00 0  F                4108
DEFANT    47   48  H    25 00 0  F                  95
DEFANT    48   49  H    25 00 0  F                  98
DEFANT    49  249  H    25 00 0  F                 111
DEFANT    50   51  H    25 00 0  F                 144
DEFANT    51   52  H    25 00 0  F                 131
DEFANT    52   61  H    25 00 0  F                 137
DEFANT    57   61  H    25 00 0  F                 312
DEFANT    61   62  H    25 00 0  F                 942
DEFANT    62   63  H    25 00 0  F                 957
DEFANT    63   66  H    24 00 0  F                1059
DEFANT    63   66  H    25 00 0  F                1056
DEFANT    71   72  H    25 00 0  F                  92
DEFANT    72   73  H    25 00 0  F                 108
DEFANT    73   77  H    25 00 0  F                  15
DEFANT    74   76  H    25 00 0  F                 446
DEFANT    76   77  H    25 00 0  F                 550
DEFANT    77   78  H    25 00 0  F                 384
DEFANT    78   82  H    25 00 0  F                 477
DEFANT    82   83  H    25 00 0  F                 911
DEFANT    86   91  H    25 00 0  F                 156
DEFANT    89   90  H    25 00 0  F                 245
DEFANT    90   91  H    25 00 0  F                 391
DEFANT    91   92  H    25 00 0  F                 451
DEFANT    92  103  H    25 00 0  F                 487
DEFANT    93   94  H    25 00 0  F                  18
DEFANT    94  103  H    25 00 0  F                  40
DEFANT    97   98  H    25 00 0  F                  18
DEFANT    98   99  H    25 00 0  F                  41
DEFANT   101  102  H    25 00 0  F                 102
DEFANT   107   37  H    24 00 0  F                  69
DEFANT   110  111  H    25 00 0  F                  14
DEFANT   111  112  H    25 00 0  F                 148
DEFANT   112  113  H    25 00 0  F                 156
DEFANT   113  114  H    25 00 0  F                 402
