&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT   257  261  H    05 00 0  F                 571
DEFANT   257  261  H    06 00 0  F                 563
DEFANT   261  267  H    04 00 0  F                1767
DEFANT   261  267  H    05 00 0  F                1575
DEFANT   261  267  H    06 00 0  F                1446
DEFANT   262  241  H    06 00 0  F                 140
DEFANT   267  275  H    04 00 0  F                2101
DEFANT   267  275  H    05 00 0  F                3588
DEFANT   267  275  H    06 00 0  F                3370
DEFANT   280  284  H    06 00 0  F                2244
DEFANT   285  287  H    06 00 0  F               29543
DEFANT   290   34  H    06 00 0  F                  55
DEFANT   311  312  H    06 00 0  F                  89
DEFANT   312  315  H    06 00 0  F                  93
DEFANT   315   34  H    06 00 0  F                 118
DEFANT    66    1  S    06  0 0  F                4818
DEFANT    66    1  S    06  0 1  F                4433
DEFANT    66    1  S    06  1 0  F                4335
DEFANT    66    1  S    06  1 1  F                4332
DEFANT    66    1  S    06  2 0  F                4321
DEFANT    66    1  S    06  2 1  F                4318
DEFANT    66    1  S    06  3 0  F                4301
DEFANT    66    1  S    06  3 1  F                4299
DEFANT    66    1  S    06  4 0  F                4300
DEFANT    66    1  S    06  4 1  F                4297
DEFANT    66    1  S    06  5 0  F                4338
DEFANT    66    1  S    06  5 1  F                4336
DEFANT    66    1  S    06  6 0  F                4418
DEFANT    66    1  S    06  6 1  F                4416
DEFANT    66    1  S    06  7 0  F                4485
DEFANT    66    1  S    06  7 1  F                4483
DEFANT    66    1  S    06  8 0  F                4622
DEFANT    66    1  S    06  8 1  F                5107
DEFANT    66    1  S    06  9 0  F                5250
DEFANT    66    1  S    06  9 1  F                5288
DEFANT    66    1  S    06 10 0  F                5386
DEFANT    66    1  S    06 10 1  F                5464
DEFANT    66    1  S    06 11 0  F                5866
DEFANT    66    1  S    06 11 1  F                5958
DEFANT    66    1  S    06 12 0  F                5631
DEFANT    66    1  S    06 12 1  F                5631
DEFANT    66    1  S    06 13 0  F                5762
DEFANT    66    1  S    06 13 1  F                6047
DEFANT    66    1  S    06 14 0  F                5954
DEFANT    66    1  S    06 14 1  F                6123
DEFANT    66    1  S    06 15 0  F                6335
DEFANT    66    1  S    06 15 1  F                6338
DEFANT    66    1  S    06 16 0  F                6523
DEFANT    66    1  S    06 16 1  F                6878
DEFANT    66    1  S    06 17 0  F                6938
DEFANT    66    1  S    06 17 1  F                7185
DEFANT    66    1  S    06 18 0  F                7670
DEFANT    66    1  S    06 18 1  F                7762
DEFANT    66    1  S    06 19 0  F                7993
DEFANT    66    1  S    06 19 1  F                7952
DEFANT    66    1  S    06 20 0  F                7828
DEFANT    66    1  S    06 20 1  F                7490
DEFANT    66    1  S    06 21 0  F                7046
DEFANT    66    1  S    06 21 1  F                6614
DEFANT    66    1  S    06 22 0  F                6306
DEFANT    66    1  S    06 22 1  F                6347
DEFANT    66    1  S    06 23 0  F                5656
DEFANT    66    1  S    06 23 1  F                5405
DEFANT    83    1  S    06  0 0  F                 271
DEFANT    83    1  S    06  0 1  F                 271
DEFANT    83    1  S    06  1 0  F                 271
DEFANT    83    1  S    06  1 1  F                 271
DEFANT    83    1  S    06  2 0  F                 271
DEFANT    83    1  S    06  2 1  F                 271
DEFANT    83    1  S    06  3 0  F                 271
DEFANT    83    1  S    06  3 1  F                 271
DEFANT    83    1  S    06  4 0  F                 271
DEFANT    83    1  S    06  4 1  F                 271
DEFANT    83    1  S    06  5 0  F                 400
DEFANT    83    1  S    06  5 1  F                 400
DEFANT    83    1  S    06  6 0  F                 400
DEFANT    83    1  S    06  6 1  F                 400
DEFANT    83    1  S    06  7 0  F                 400
DEFANT    83    1  S    06  7 1  F                 400
DEFANT    83    1  S    06  8 0  F                 400
DEFANT    83    1  S    06  8 1  F                 400
DEFANT    83    1  S    06  9 0  F                 400
DEFANT    83    1  S    06  9 1  F                 400
DEFANT    83    1  S    06 10 0  F                 400
DEFANT    83    1  S    06 10 1  F                 400
DEFANT    83    1  S    06 11 0  F                 400
DEFANT    83    1  S    06 11 1  F                 400
DEFANT    83    1  S    06 12 0  F                 400
DEFANT    83    1  S    06 12 1  F                 400
DEFANT    83    1  S    06 13 0  F                 400
DEFANT    83    1  S    06 13 1  F                 400
DEFANT    83    1  S    06 14 0  F                 400
DEFANT    83    1  S    06 14 1  F                 400
DEFANT    83    1  S    06 15 0  F                 400
DEFANT    83    1  S    06 15 1  F                 271
DEFANT    83    1  S    06 16 0  F                 271
DEFANT    83    1  S    06 16 1  F                 271
DEFANT    83    1  S    06 17 0  F                 271
DEFANT    83    1  S    06 17 1  F                 271
DEFANT    83    1  S    06 18 0  F                 271
DEFANT    83    1  S    06 18 1  F                 271
DEFANT    83    1  S    06 19 0  F                 271
DEFANT    83    1  S    06 19 1  F                 271
DEFANT    83    1  S    06 20 0  F                 271
DEFANT    83    1  S    06 20 1  F                 271
DEFANT    83    1  S    06 21 0  F                 271
DEFANT    83    1  S    06 21 1  F                 271
DEFANT    83    1  S    06 22 0  F                 271
DEFANT    83    1  S    06 22 1  F                 271
DEFANT    83    1  S    06 23 0  F                 271
DEFANT    83    1  S    06 23 1  F                 271
