&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    15 00 0  F                  57
DEFANT     4    6  H    15 00 0  F                 128
DEFANT     6    7  H    15 00 0  F                 404
DEFANT     7    8  H    15 00 0  F                 477
DEFANT     8    9  H    15 00 0  F                 461
DEFANT     9   10  H    15 00 0  F                 402
DEFANT    10   11  H    15 00 0  F                 420
DEFANT    11   12  H    15 00 0  F                 378
DEFANT    12   17  H    15 00 0  F                 380
DEFANT    14   15  H    15 00 0  F                  39
DEFANT    15   16  H    15 00 0  F                  44
DEFANT    16   17  H    13 00 0  F                  42
DEFANT    16   17  H    14 00 0  F                  41
DEFANT    16   17  H    15 00 0  F                  45
DEFANT    17   18  H    15 00 0  F                 958
DEFANT    18   34  H    15 00 0  F                 794
DEFANT    20   21  H    15 00 0  F                 110
DEFANT    21   24  H    15 00 0  F                  76
DEFANT    24   31  H    15 00 0  F                 135
DEFANT    25   26  H    15 00 0  F                  97
DEFANT    26   27  H    15 00 0  F                 138
DEFANT    27   28  H    15 00 0  F                 124
DEFANT    28   31  H    15 00 0  F                 136
DEFANT    29  203  H    15 00 0  F                  87
DEFANT    30   31  H    15 00 0  F                 332
DEFANT    31   32  H    15 00 0  F                1589
DEFANT    32   33  H    15 00 0  F                1819
DEFANT    33   34  H    15 00 0  F                2244
DEFANT    34   45  H    15 00 0  F                4219
DEFANT    37   38  H    15 00 0  F                 114
DEFANT    38   39  H    15 00 0  F                 127
DEFANT    39   40  H    15 00 0  F                 195
DEFANT    40   42  H    15 00 0  F                 160
DEFANT    42   43  H    15 00 0  F                 158
DEFANT    43   45  H    15 00 0  F                 371
DEFANT    45   46  H    15 00 0  F                5174
DEFANT    46   66  H    14 00 0  F                4359
DEFANT    46   66  H    15 00 0  F                4340
DEFANT    47   48  H    15 00 0  F                  60
DEFANT    48   49  H    15 00 0  F                  60
DEFANT    49  249  H    15 00 0  F                 100
DEFANT    50   51  H    15 00 0  F                 174
DEFANT    51   52  H    15 00 0  F                 137
DEFANT    52   61  H    15 00 0  F                 146
DEFANT    57   61  H    15 00 0  F                  83
DEFANT    61   62  H    15 00 0  F                 390
DEFANT    62   63  H    15 00 0  F                 373
DEFANT    63   66  H    14 00 0  F                 526
DEFANT    63   66  H    15 00 0  F                 527
DEFANT    71   72  H    15 00 0  F                   7
DEFANT    72   73  H    15 00 0  F                   7
DEFANT    73   77  H    15 00 0  F                  15
DEFANT    74   76  H    15 00 0  F                 388
DEFANT    76   77  H    15 00 0  F                 354
DEFANT    77   78  H    15 00 0  F                 396
DEFANT    78   82  H    15 00 0  F                 393
DEFANT    82   83  H    15 00 0  F                 671
DEFANT    86   91  H    15 00 0  F                 240
DEFANT    89   90  H    15 00 0  F                  13
DEFANT    90   91  H    15 00 0  F                  23
DEFANT    91   92  H    15 00 0  F                 288
DEFANT    92  103  H    15 00 0  F                 275
DEFANT    93   94  H    15 00 0  F                   0
DEFANT    94  103  H    15 00 0  F                   4
DEFANT    97   98  H    15 00 0  F                  12
DEFANT    98   99  H    15 00 0  F                  22
DEFANT   101  102  H    15 00 0  F                  51
DEFANT   107   37  H    14 00 0  F                  74
DEFANT   110  111  H    15 00 0  F                  12
DEFANT   111  112  H    15 00 0  F                 100
DEFANT   112  113  H    15 00 0  F                  99
DEFANT   113  114  H    15 00 0  F                  86
DEFANT   120  123  H    13 00 0  F                   4
DEFANT   120  123  H    15 00 0  F                  23
DEFANT   121  122  H    15 00 0  F                 120
DEFANT   122  123  H    12 00 0  F                  34
DEFANT   122  123  H    14 00 0  F                  30
DEFANT   122  123  H    15 00 0  F                 222
DEFANT   123  125  H    15 00 0  F                 339
DEFANT   125  129  H    14 00 0  F                  72
DEFANT   125  129  H    15 00 0  F                 214
DEFANT   126  127  H    15 00 0  F                  22
DEFANT   127  129  H    15 00 0  F                  50
DEFANT   129  130  H    15 00 0  F                 172
DEFANT   134  135  H    15 00 0  F                  45
DEFANT   135  141  H    15 00 0  F                  38
DEFANT   139  141  H    14 00 0  F                  85
DEFANT   139  141  H    15 00 0  F                  83
DEFANT   141  143  H    15 00 0  F                 273
DEFANT   143  144  H    15 00 0  F                 288
DEFANT   148  154  H    11 00 0  F                  49
DEFANT   148  154  H    13 00 0  F                  51
DEFANT   148  154  H    15 00 0  F                  47
DEFANT   153   46  H    15 00 0  F                  86
DEFANT   155  156  H    15 00 0  F                  81
DEFANT   156  169  H    01 00 0  F                 351
DEFANT   156  169  H    04 00 0  F                 350
DEFANT   156  169  H    05 00 0  F                 351
DEFANT   156  169  H    09 00 0  F                 349
DEFANT   156  169  H    10 00 0  F                 351
DEFANT   156  169  H    12 00 0  F                 355
DEFANT   156  169  H    13 00 0  F                 352
DEFANT   156  169  H    15 00 0  F                 359
DEFANT   162  169  H    01 00 0  F                  47
DEFANT   162  169  H    02 00 0  F                  51
DEFANT   162  169  H    03 00 0  F                  47
DEFANT   162  169  H    04 00 0  F                  23
DEFANT   162  169  H    05 00 0  F                  43
DEFANT   162  169  H    06 00 0  F                  44
DEFANT   162  169  H    07 00 0  F                  46
DEFANT   162  169  H    08 00 0  F                  36
DEFANT   162  169  H    11 00 0  F                  22
DEFANT   162  169  H    12 00 0  F                  36
DEFANT   162  169  H    15 00 0  F                  38
DEFANT   169  172  H    13 00 0  F                1307
DEFANT   169  172  H    14 00 0  F                1303
DEFANT   169  172  H    15 00 0  F                1334
DEFANT   172  173  H    15 00 0  F                1329
DEFANT   175  178  H    15 00 0  F                1051
DEFANT   192  193  H    15 00 0  F                  45
DEFANT   193  141  H    14 00 0  F                  38
DEFANT   193  141  H    15 00 0  F                  46
DEFANT   203   30  H    15 00 0  F                 138
DEFANT   204  280  H    15 00 0  F                2461
DEFANT   228  229  H    11 00 0  F                 720
DEFANT   228  229  H    12 00 0  F                 700
DEFANT   228  229  H    13 00 0  F                 877
DEFANT   228  229  H    14 00 0  F                1171
DEFANT   228  229  H    15 00 0  F                1423
DEFANT   229  230  H    15 00 0  F                3196
DEFANT   241   34  H    15 00 0  F                 107
DEFANT   249   50  H    15 00 0  F                 102
DEFANT   251  252  H    15 00 0  F                 104
DEFANT   252  253  H    15 00 0  F                 236
DEFANT   253  257  H    15 00 0  F                 186
DEFANT   257  261  H    14 00 0  F                 586
DEFANT   257  261  H    15 00 0  F                 567
DEFANT   261  267  H    13 00 0  F                1612
DEFANT   261  267  H    14 00 0  F                1239
DEFANT   261  267  H    15 00 0  F                1337
DEFANT   262  241  H    15 00 0  F                 115
DEFANT   267  275  H    13 00 0  F                3157
DEFANT   267  275  H    14 00 0  F                2590
DEFANT   267  275  H    15 00 0  F                2975
DEFANT   280  284  H    15 00 0  F                2494
DEFANT   285  287  H    15 00 0  F               36048
DEFANT   290   34  H    15 00 0  F                  69
DEFANT   311  312  H    15 00 0  F                 106
DEFANT   312  315  H    15 00 0  F                 110
DEFANT   315   34  H    15 00 0  F                 135
DEFANT    66    1  S    15  0 0  F                6850
DEFANT    66    1  S    15  0 1  F                5983
DEFANT    66    1  S    15  1 0  F                5275
DEFANT    66    1  S    15  1 1  F                4967
DEFANT    66    1  S    15  2 0  F                4905
DEFANT    66    1  S    15  2 1  F                4902
DEFANT    66    1  S    15  3 0  F                4855
DEFANT    66    1  S    15  3 1  F                4852
DEFANT    66    1  S    15  4 0  F                4826
DEFANT    66    1  S    15  4 1  F                4823
DEFANT    66    1  S    15  5 0  F                4913
DEFANT    66    1  S    15  5 1  F                5372
DEFANT    66    1  S    15  6 0  F                5805
DEFANT    66    1  S    15  6 1  F                5805
DEFANT    66    1  S    15  7 0  F                5874
DEFANT    66    1  S    15  7 1  F                5874
DEFANT    66    1  S    15  8 0  F                5982
DEFANT    66    1  S    15  8 1  F                5981
DEFANT    66    1  S    15  9 0  F                6097
DEFANT    66    1  S    15  9 1  F                6096
DEFANT    66    1  S    15 10 0  F                6344
DEFANT    66    1  S    15 10 1  F                6344
DEFANT    66    1  S    15 11 0  F                6912
DEFANT    66    1  S    15 11 1  F                6915
DEFANT    66    1  S    15 12 0  F                6982
DEFANT    66    1  S    15 12 1  F                6984
DEFANT    66    1  S    15 13 0  F                6949
DEFANT    66    1  S    15 13 1  F                6951
DEFANT    66    1  S    15 14 0  F                6978
DEFANT    66    1  S    15 14 1  F                6980
DEFANT    66    1  S    15 15 0  F                7021
DEFANT    66    1  S    15 15 1  F                7024
DEFANT    66    1  S    15 16 0  F                7216
DEFANT    66    1  S    15 16 1  F                7220
DEFANT    66    1  S    15 17 0  F                7352
DEFANT    66    1  S    15 17 1  F                7356
DEFANT    66    1  S    15 18 0  F                7557
DEFANT    66    1  S    15 18 1  F                7449
DEFANT    66    1  S    15 19 0  F                7625
DEFANT    66    1  S    15 19 1  F                7684
DEFANT    66    1  S    15 20 0  F                7700
DEFANT    66    1  S    15 20 1  F                7705
DEFANT    66    1  S    15 21 0  F                7576
DEFANT    66    1  S    15 21 1  F                7524
DEFANT    66    1  S    15 22 0  F                7448
DEFANT    66    1  S    15 22 1  F                7506
DEFANT    66    1  S    15 23 0  F                6937
DEFANT    66    1  S    15 23 1  F                6754
DEFANT    83    1  S    15  0 0  F                 597
DEFANT    83    1  S    15  0 1  F                 598
DEFANT    83    1  S    15  1 0  F                 598
DEFANT    83    1  S    15  1 1  F                 599
DEFANT    83    1  S    15  2 0  F                 599
DEFANT    83    1  S    15  2 1  F                 600
DEFANT    83    1  S    15  3 0  F                 600
DEFANT    83    1  S    15  3 1  F                 601
DEFANT    83    1  S    15  4 0  F                 601
DEFANT    83    1  S    15  4 1  F                 602
DEFANT    83    1  S    15  5 0  F                 602
DEFANT    83    1  S    15  5 1  F                 603
DEFANT    83    1  S    15  6 0  F                 603
DEFANT    83    1  S    15  6 1  F                 604
DEFANT    83    1  S    15  7 0  F                 604
DEFANT    83    1  S    15  7 1  F                 605
DEFANT    83    1  S    15  8 0  F                 605
DEFANT    83    1  S    15  8 1  F                 606
DEFANT    83    1  S    15  9 0  F                 606
DEFANT    83    1  S    15  9 1  F                 607
DEFANT    83    1  S    15 10 0  F                 606
DEFANT    83    1  S    15 10 1  F                 605
DEFANT    83    1  S    15 11 0  F                 604
DEFANT    83    1  S    15 11 1  F                 603
DEFANT    83    1  S    15 12 0  F                 602
DEFANT    83    1  S    15 12 1  F                 602
DEFANT    83    1  S    15 13 0  F                 601
DEFANT    83    1  S    15 13 1  F                 600
DEFANT    83    1  S    15 14 0  F                 600
DEFANT    83    1  S    15 14 1  F                 599
DEFANT    83    1  S    15 15 0  F                 598
DEFANT    83    1  S    15 15 1  F                 598
DEFANT    83    1  S    15 16 0  F                 597
DEFANT    83    1  S    15 16 1  F                 596
DEFANT    83    1  S    15 17 0  F                 596
DEFANT    83    1  S    15 17 1  F                 595
DEFANT    83    1  S    15 18 0  F                 594
DEFANT    83    1  S    15 18 1  F                 592
DEFANT    83    1  S    15 19 0  F                 592
DEFANT    83    1  S    15 19 1  F                 592
DEFANT    83    1  S    15 20 0  F                 593
DEFANT    83    1  S    15 20 1  F                 593
DEFANT    83    1  S    15 21 0  F                 594
DEFANT    83    1  S    15 21 1  F                 594
DEFANT    83    1  S    15 22 0  F                 595
DEFANT    83    1  S    15 22 1  F                 595
DEFANT    83    1  S    15 23 0  F                 596
DEFANT    83    1  S    15 23 1  F                 596
