&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT   123  125  H    09 00 0  F                 205
DEFANT   125  129  H    08 00 0  F                  74
DEFANT   125  129  H    09 00 0  F                 203
DEFANT   126  127  H    09 00 0  F                  12
DEFANT   127  129  H    09 00 0  F                  29
DEFANT   129  130  H    09 00 0  F                  57
DEFANT   134  135  H    09 00 0  F                  18
DEFANT   135  141  H    09 00 0  F                  10
DEFANT   139  141  H    08 00 0  F                  42
DEFANT   141  143  H    09 00 0  F                 127
DEFANT   143  144  H    09 00 0  F                 158
DEFANT   148  154  H    05 00 0  F                  46
DEFANT   148  154  H    06 00 0  F                  57
DEFANT   148  154  H    07 00 0  F                  56
DEFANT   148  154  H    08 00 0  F                 208
DEFANT   148  154  H    09 00 0  F                 250
DEFANT   153   46  H    09 00 0  F                  86
DEFANT   155  156  H    09 00 0  F                  28
DEFANT   156  169  H    26 00 0  F                 400
DEFANT   156  169  H    29 00 0  F                 401
DEFANT   156  169  H    02 00 0  F                 623
DEFANT   156  169  H    03 00 0  F                 693
DEFANT   156  169  H    04 00 0  F                 619
DEFANT   156  169  H    05 00 0  F                 464
DEFANT   156  169  H    06 00 0  F                 656
DEFANT   156  169  H    07 00 0  F                 504
DEFANT   156  169  H    08 00 0  F                 649
DEFANT   156  169  H    09 00 0  F                 721
DEFANT   162  169  H    26 00 0  F                  33
DEFANT   162  169  H    28 00 0  F                  24
DEFANT   162  169  H    29 00 0  F                  23
DEFANT   162  169  H    30 00 0  F                  31
DEFANT   162  169  H    31 00 0  F                  33
DEFANT   162  169  H    04 00 0  F                  24
DEFANT   162  169  H    05 00 0  F                  23
DEFANT   162  169  H    07 00 0  F                  24
DEFANT   162  169  H    08 00 0  F                  32
DEFANT   162  169  H    09 00 0  F                  48
DEFANT   169  172  H    07 00 0  F                1319
DEFANT   169  172  H    08 00 0  F                1321
DEFANT   169  172  H    09 00 0  F                1332
DEFANT   172  173  H    09 00 0  F                2139
DEFANT   175  178  H    09 00 0  F                1930
DEFANT   192  193  H    09 00 0  F                  20
DEFANT   193  141  H    08 00 0  F                  16
DEFANT   193  141  H    09 00 0  F                  21
DEFANT   203   30  H    09 00 0  F                 198
DEFANT   204  280  H    09 00 0  F                 858
DEFANT   228  229  H    05 00 0  F                 337
DEFANT   228  229  H    07 00 0  F                 382
DEFANT   228  229  H    08 00 0  F                 432
DEFANT   228  229  H    09 00 0  F                 485
DEFANT   229  230  H    09 00 0  F                 510
DEFANT   241   34  H    09 00 0  F                 107
DEFANT   249   50  H    09 00 0  F                 105
DEFANT   251  252  H    09 00 0  F                 927
DEFANT   252  253  H    09 00 0  F                1045
DEFANT   253  257  H    09 00 0  F                1094
DEFANT   257  261  H    08 00 0  F                1071
DEFANT   257  261  H    09 00 0  F                1253
DEFANT   261  267  H    07 00 0  F                1102
DEFANT   261  267  H    08 00 0  F                1233
DEFANT   261  267  H    09 00 0  F                1244
DEFANT   262  241  H    09 00 0  F                  85
DEFANT   267  275  H    07 00 0  F                1514
DEFANT   267  275  H    08 00 0  F                1370
DEFANT   267  275  H    09 00 0  F                1568
DEFANT   280  284  H    09 00 0  F                 755
DEFANT   285  287  H    09 00 0  F                3730
DEFANT   290   34  H    09 00 0  F                  47
DEFANT   311  312  H    09 00 0  F                  54
DEFANT   312  315  H    09 00 0  F                  56
DEFANT   315   34  H    09 00 0  F                  62
DEFANT    66    1  S    09  0 0  F                7733
DEFANT    66    1  S    09  0 1  F                7731
DEFANT    66    1  S    09  1 0  F                7679
DEFANT    66    1  S    09  1 1  F                7677
DEFANT    66    1  S    09  2 0  F                7024
DEFANT    66    1  S    09  2 1  F                6625
DEFANT    66    1  S    09  3 0  F                6361
DEFANT    66    1  S    09  3 1  F                6280
DEFANT    66    1  S    09  4 0  F                6425
DEFANT    66    1  S    09  4 1  F                6657
DEFANT    66    1  S    09  5 0  F                7225
DEFANT    66    1  S    09  5 1  F                7225
DEFANT    66    1  S    09  6 0  F                7413
DEFANT    66    1  S    09  6 1  F                7074
DEFANT    66    1  S    09  7 0  F                7377
DEFANT    66    1  S    09  7 1  F                7769
DEFANT    66    1  S    09  8 0  F                7816
DEFANT    66    1  S    09  8 1  F                7910
DEFANT    66    1  S    09  9 0  F                8267
DEFANT    66    1  S    09  9 1  F                8269
DEFANT    66    1  S    09 10 0  F                8417
DEFANT    66    1  S    09 10 1  F                8860
DEFANT    66    1  S    09 11 0  F                8939
DEFANT    66    1  S    09 11 1  F                9076
DEFANT    66    1  S    09 12 0  F                8816
DEFANT    66    1  S    09 12 1  F                9032
DEFANT    66    1  S    09 13 0  F                9475
DEFANT    66    1  S    09 13 1  F                9481
DEFANT    66    1  S    09 14 0  F                9413
DEFANT    66    1  S    09 14 1  F                9417
DEFANT    66    1  S    09 15 0  F                9679
DEFANT    66    1  S    09 15 1  F                9686
DEFANT    66    1  S    09 16 0  F                9615
DEFANT    66    1  S    09 16 1  F                9316
DEFANT    66    1  S    09 17 0  F                8765
DEFANT    66    1  S    09 17 1  F                8765
DEFANT    66    1  S    09 18 0  F                8882
DEFANT    66    1  S    09 18 1  F                9268
DEFANT    66    1  S    09 19 0  F                9183
DEFANT    66    1  S    09 19 1  F                9001
DEFANT    66    1  S    09 20 0  F                8919
DEFANT    66    1  S    09 20 1  F                8920
DEFANT    66    1  S    09 21 0  F                8790
DEFANT    66    1  S    09 21 1  F                8790
DEFANT    66    1  S    09 22 0  F                8099
DEFANT    66    1  S    09 22 1  F                7947
DEFANT    66    1  S    09 23 0  F                7856
DEFANT    66    1  S    09 23 1  F                7853
DEFANT    83    1  S    09  0 0  F                 600
DEFANT    83    1  S    09  0 1  F                 600
DEFANT    83    1  S    09  1 0  F                 600
DEFANT    83    1  S    09  1 1  F                 600
DEFANT    83    1  S    09  2 0  F                 600
DEFANT    83    1  S    09  2 1  F                 600
DEFANT    83    1  S    09  3 0  F                 600
DEFANT    83    1  S    09  3 1  F                 600
DEFANT    83    1  S    09  4 0  F                 600
DEFANT    83    1  S    09  4 1  F                 600
DEFANT    83    1  S    09  5 0  F                 600
DEFANT    83    1  S    09  5 1  F                 600
DEFANT    83    1  S    09  6 0  F                 600
DEFANT    83    1  S    09  6 1  F                 600
DEFANT    83    1  S    09  7 0  F                 600
DEFANT    83    1  S    09  7 1  F                 600
DEFANT    83    1  S    09  8 0  F                 900
DEFANT    83    1  S    09  8 1  F                 900
DEFANT    83    1  S    09  9 0  F                 900
DEFANT    83    1  S    09  9 1  F                 900
DEFANT    83    1  S    09 10 0  F                 900
DEFANT    83    1  S    09 10 1  F                1100
DEFANT    83    1  S    09 11 0  F                1100
DEFANT    83    1  S    09 11 1  F                1100
DEFANT    83    1  S    09 12 0  F                1100
DEFANT    83    1  S    09 12 1  F                1100
DEFANT    83    1  S    09 13 0  F                1100
DEFANT    83    1  S    09 13 1  F                1100
DEFANT    83    1  S    09 14 0  F                1100
DEFANT    83    1  S    09 14 1  F                1100
DEFANT    83    1  S    09 15 0  F                1100
DEFANT    83    1  S    09 15 1  F                1100
DEFANT    83    1  S    09 16 0  F                1100
DEFANT    83    1  S    09 16 1  F                1100
DEFANT    83    1  S    09 17 0  F                1100
DEFANT    83    1  S    09 17 1  F                1100
DEFANT    83    1  S    09 18 0  F                1100
DEFANT    83    1  S    09 18 1  F                1100
DEFANT    83    1  S    09 19 0  F                1100
DEFANT    83    1  S    09 19 1  F                1100
DEFANT    83    1  S    09 20 0  F                 900
DEFANT    83    1  S    09 20 1  F                 900
DEFANT    83    1  S    09 21 0  F                 900
DEFANT    83    1  S    09 21 1  F                 900
DEFANT    83    1  S    09 22 0  F                 789
DEFANT    83    1  S    09 22 1  F                 789
DEFANT    83    1  S    09 23 0  F                 789
DEFANT    83    1  S    09 23 1  F                 762
