&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    13 00 0  F                  57
DEFANT     4    6  H    13 00 0  F                 114
DEFANT     6    7  H    13 00 0  F                 406
DEFANT     7    8  H    13 00 0  F                 366
DEFANT     8    9  H    13 00 0  F                 476
DEFANT     9   10  H    13 00 0  F                 520
DEFANT    10   11  H    13 00 0  F                 562
DEFANT    11   12  H    13 00 0  F                 483
DEFANT    12   17  H    13 00 0  F                 602
DEFANT    14   15  H    13 00 0  F                  24
DEFANT    15   16  H    13 00 0  F                  28
DEFANT    16   17  H    11 00 0  F                  22
DEFANT    16   17  H    13 00 0  F                  25
DEFANT    17   18  H    13 00 0  F                 312
DEFANT    18   34  H    13 00 0  F                 798
DEFANT    20   21  H    13 00 0  F                 103
DEFANT    21   24  H    13 00 0  F                  75
DEFANT    24   31  H    13 00 0  F                 134
DEFANT    25   26  H    13 00 0  F                 102
DEFANT    26   27  H    13 00 0  F                 140
DEFANT    27   28  H    13 00 0  F                 137
DEFANT    28   31  H    13 00 0  F                 135
DEFANT    29  203  H    13 00 0  F                  79
DEFANT    30   31  H    13 00 0  F                 327
DEFANT    31   32  H    13 00 0  F                1470
DEFANT    32   33  H    13 00 0  F                1601
DEFANT    33   34  H    13 00 0  F                2378
DEFANT    34   45  H    13 00 0  F                2847
DEFANT    37   38  H    13 00 0  F                 133
DEFANT    38   39  H    13 00 0  F                 178
DEFANT    39   40  H    13 00 0  F                 212
DEFANT    40   42  H    13 00 0  F                 563
DEFANT    42   43  H    13 00 0  F                 453
DEFANT    43   45  H    13 00 0  F                 254
DEFANT    45   46  H    13 00 0  F                3400
DEFANT    46   66  H    12 00 0  F                4034
DEFANT    46   66  H    13 00 0  F                3902
DEFANT    47   48  H    13 00 0  F                  60
DEFANT    48   49  H    13 00 0  F                  63
DEFANT    49  249  H    13 00 0  F                 100
DEFANT    50   51  H    13 00 0  F                 160
DEFANT    51   52  H    13 00 0  F                 153
DEFANT    52   61  H    13 00 0  F                 153
DEFANT    57   61  H    13 00 0  F                  80
DEFANT    61   62  H    13 00 0  F                 368
DEFANT    62   63  H    13 00 0  F                 477
DEFANT    63   66  H    12 00 0  F                 523
DEFANT    63   66  H    13 00 0  F                 548
DEFANT    71   72  H    13 00 0  F                  33
DEFANT    72   73  H    13 00 0  F                  33
DEFANT    73   77  H    13 00 0  F                  15
DEFANT    74   76  H    13 00 0  F                  14
DEFANT    76   77  H    13 00 0  F                 143
DEFANT    77   78  H    13 00 0  F                 386
DEFANT    78   82  H    13 00 0  F                 361
DEFANT    82   83  H    13 00 0  F                 301
DEFANT    86   91  H    13 00 0  F                  50
DEFANT    89   90  H    13 00 0  F                 119
DEFANT    90   91  H    13 00 0  F                  58
DEFANT    91   92  H    13 00 0  F                 121
DEFANT    92  103  H    13 00 0  F                 210
DEFANT    93   94  H    13 00 0  F                   0
DEFANT    94  103  H    13 00 0  F                   4
DEFANT    97   98  H    13 00 0  F                  17
DEFANT    98   99  H    13 00 0  F                  24
DEFANT   101  102  H    13 00 0  F                 102
DEFANT   107   37  H    12 00 0  F                  94
DEFANT   110  111  H    13 00 0  F                  12
DEFANT   111  112  H    13 00 0  F                 100
DEFANT   112  113  H    13 00 0  F                  98
DEFANT   113  114  H    13 00 0  F                  98
DEFANT   120  123  H    11 00 0  F                  35
DEFANT   120  123  H    12 00 0  F                  36
DEFANT   120  123  H    13 00 0  F                  15
DEFANT   121  122  H    13 00 0  F                 120
DEFANT   122  123  H    10 00 0  F                  96
DEFANT   122  123  H    12 00 0  F                  80
DEFANT   122  123  H    13 00 0  F                 264
DEFANT   123  125  H    13 00 0  F                 326
DEFANT   125  129  H    12 00 0  F                  74
DEFANT   125  129  H    13 00 0  F                 204
DEFANT   126  127  H    13 00 0  F                  15
DEFANT   127  129  H    13 00 0  F                  41
DEFANT   129  130  H    13 00 0  F                  95
DEFANT   134  135  H    13 00 0  F                  36
DEFANT   135  141  H    13 00 0  F                  38
DEFANT   139  141  H    12 00 0  F                  71
DEFANT   141  143  H    13 00 0  F                 230
DEFANT   143  144  H    13 00 0  F                 293
DEFANT   148  154  H    09 00 0  F                  51
DEFANT   148  154  H    11 00 0  F                  52
DEFANT   148  154  H    12 00 0  F                  51
DEFANT   148  154  H    13 00 0  F                  47
DEFANT   153   46  H    13 00 0  F                  82
DEFANT   155  156  H    13 00 0  F                  28
DEFANT   156  169  H    29 00 0  F                 354
DEFANT   156  169  H    01 00 0  F                 385
DEFANT   156  169  H    02 00 0  F                 400
DEFANT   156  169  H    03 00 0  F                 399
DEFANT   156  169  H    04 00 0  F                 398
DEFANT   156  169  H    05 00 0  F                 399
DEFANT   156  169  H    06 00 0  F                 398
DEFANT   156  169  H    07 00 0  F                 396
DEFANT   156  169  H    08 00 0  F                 399
DEFANT   156  169  H    12 00 0  F                 394
DEFANT   156  169  H    13 00 0  F                 408
DEFANT   162  169  H    29 00 0  F                  35
DEFANT   162  169  H    01 00 0  F                  22
DEFANT   162  169  H    03 00 0  F                  35
DEFANT   162  169  H    05 00 0  F                  36
DEFANT   162  169  H    08 00 0  F                  29
DEFANT   162  169  H    09 00 0  F                  22
DEFANT   162  169  H    10 00 0  F                  35
DEFANT   162  169  H    13 00 0  F                  37
DEFANT   169  172  H    11 00 0  F                1310
DEFANT   169  172  H    12 00 0  F                1312
DEFANT   169  172  H    13 00 0  F                1342
DEFANT   172  173  H    13 00 0  F                1282
DEFANT   175  178  H    13 00 0  F                1045
DEFANT   192  193  H    13 00 0  F                  23
DEFANT   193  141  H    12 00 0  F                  28
DEFANT   203   30  H    13 00 0  F                 117
DEFANT   204  280  H    13 00 0  F                2429
DEFANT   228  229  H    09 00 0  F                 787
DEFANT   228  229  H    10 00 0  F                 763
DEFANT   228  229  H    11 00 0  F                 871
DEFANT   228  229  H    12 00 0  F                 940
DEFANT   228  229  H    13 00 0  F                 728
DEFANT   229  230  H    13 00 0  F                2586
DEFANT   241   34  H    13 00 0  F                 104
DEFANT   249   50  H    13 00 0  F                 107
DEFANT   251  252  H    13 00 0  F                 226
DEFANT   252  253  H    13 00 0  F                 255
DEFANT   253  257  H    13 00 0  F                 197
DEFANT   257  261  H    12 00 0  F                 371
DEFANT   257  261  H    13 00 0  F                 379
DEFANT   261  267  H    11 00 0  F                 892
DEFANT   261  267  H    12 00 0  F                1203
DEFANT   261  267  H    13 00 0  F                 948
DEFANT   262  241  H    13 00 0  F                 101
DEFANT   267  275  H    11 00 0  F                2464
DEFANT   267  275  H    12 00 0  F                2789
DEFANT   267  275  H    13 00 0  F                2579
DEFANT   280  284  H    13 00 0  F                2384
DEFANT   285  287  H    13 00 0  F               26042
DEFANT   290   34  H    13 00 0  F                  70
DEFANT   311  312  H    13 00 0  F                  83
DEFANT   312  315  H    13 00 0  F                  87
DEFANT   315   34  H    13 00 0  F                 102
