&
RP    1  29  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1  29  0 0  F            3338
LM    1  29  0 1  F            3250
LM    1  29  1 0  F            3170
LM    1  29  1 1  F            3108
LM    1  29  2 0  F            3059
LM    1  29  2 1  F            3027
LM    1  29  3 0  F            3006
LM    1  29  3 1  F            2991
LM    1  29  4 0  F            2993
LM    1  29  4 1  F            3009
LM    1  29  5 0  F            3056
LM    1  29  5 1  F            3111
LM    1  29  6 0  F            3200
LM    1  29  6 1  F            3236
LM    1  29  7 0  F            3326
LM    1  29  7 1  F            3401
LM    1  29  8 0  F            3458
LM    1  29  8 1  F            3483
LM    1  29  9 0  F            3484
LM    1  29  9 1  F            3488
LM    1  29 10 0  F            3492
LM    1  29 10 1  F            3501
LM    1  29 11 0  F            3487
LM    1  29 11 1  F            3454
LM    1  29 12 0  F            3385
LM    1  29 12 1  F            3382
LM    1  29 13 0  F            3452
LM    1  29 13 1  F            3520
LM    1  29 14 0  F            3593
LM    1  29 14 1  F            3640
LM    1  29 15 0  F            3678
LM    1  29 15 1  F            3730
LM    1  29 16 0  F            3765
LM    1  29 16 1  F            3799
LM    1  29 17 0  F            3806
LM    1  29 17 1  F            3913
LM    1  29 18 0  F            4045
LM    1  29 18 1  F            4096
LM    1  29 19 0  F            4061
LM    1  29 19 1  F            3982
LM    1  29 20 0  F            3917
LM    1  29 20 1  F            3869
LM    1  29 21 0  F            3852
LM    1  29 21 1  F            3808
LM    1  29 22 0  F            3724
LM    1  29 22 1  F            3647
LM    1  29 23 0  F            3540
LM    1  29 23 1  F            3471
9999
