& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   1272  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  25004  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  25004  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  25004  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  25004  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   8352  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   8856  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   1320  0  0  0          0.
 13  ANGRA 2        1    1     1350.000     48  0  0  1       1350.
 15  LINHARES       1    0        0.000   3562  1  0  0          0.
 15  LINHARES       2    0        0.000   3562  1  0  0          0.
 15  LINHARES       3    0        0.000   3562  1  0  0          0.
 15  LINHARES       4    0        0.000   5010  0  0  0          0.
 21  MARANHAO V     1    0        0.000   7031  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   3789  0  0  0          0.
 25  J.LACERDA B    5    0        0.000   1727  0  0  0          0.
 25  J.LACERDA B    6    0        0.000   1751  0  0  0          0.
 26  J.LACERDA A1   1    0        0.000   7007  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   7093  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000   4004  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000   4342  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  25004  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  25004  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  25004  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  25004  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  25004  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   7031  1  0  0          0.
 42  FORTALEZA      1    0        0.000  23497  0  0  0          0.
 42  FORTALEZA      2    0        0.000  23497  0  0  0          0.
 42  FORTALEZA      3    0        0.000  10128  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000   1007  0  0  0          0.
 46  N.VENECIA 2    1    0        0.000   7031  1  0  0          0.
 47  TERMORIO       1    0        0.000   3744  0  0  0          0.
