& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   3336  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  17948  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  17948  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  17948  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  17948  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   1296  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   1800  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   1824  0  0  0          0.
 13  ANGRA 2        1    1     1350.000   1866  0  0  1       1350.
 15  LINHARES       1    1       51.000    576  0  0  0          0.
 15  LINHARES       2    1       51.000    576  0  0  0          0.
 15  LINHARES       3    1       51.000    576  0  0  0          0.
 15  LINHARES       4    1       51.000    576  0  0  0          0.
 21  MARANHAO V     1    1      337.600   1440  0  0  0          0.
 24  J.LACERDA C    7    1      330.000   1488  0  0  1        330.
 25  J.LACERDA B    5    1       89.000    840  0  0  1        220.
 25  J.LACERDA B    6    1      131.000   3464  1  0  1        220.
 26  J.LACERDA A1   1    1       40.000    312  0  0  1         40.
 26  J.LACERDA A1   2    0        0.000     37  1  0  0         40.
 27  J.LACERDA A2   3    1       66.000   1656  0  0  3        110.
 27  J.LACERDA A2   4    1       44.000   1320  0  0  3        110.
 28  FIGUEIRA       1    0        0.000  17948  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  17948  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  17948  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  17948  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  17948  0  0  0          0.
 36  MARANHAO IV    1    1      337.600    576  0  0  0          0.
 42  FORTALEZA      1    0        0.000  16441  0  0  0          0.
 42  FORTALEZA      2    0        0.000  16441  0  0  0          0.
 42  FORTALEZA      3    0        0.000   3072  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000    647  0  0  0          0.
 46  N.VENECIA 2    1    1      178.000    768  0  0  0          0.
 47  TERMORIO       1    0        0.000    600  0  0  0        175.
 47  TERMORIO       2    0        0.000    565  0  0  0        175.
 47  TERMORIO       3    0        0.000   2712  0  0  0        175.
 47  TERMORIO       4    0        0.000   1834  0  0  0        175.
 47  TERMORIO       5    0        0.000  15670  0  0  0        175.
 47  TERMORIO       6    0        0.000    600  0  0  0        175.
 47  TERMORIO       7    0        0.000   1062  1  0  0        175.
 47  TERMORIO       8    0        0.000    240  0  0  0        175.
 47  TERMORIO       9    0        0.000    960  0  0  0        175.
 47  TERMORIO      10    0        0.000  15670  0  0  0        175.
 47  TERMORIO      11    0        0.000    336  1  0  0        175.
 47  TERMORIO      12    0        0.000     29  0  0  0        175.
 47  TERMORIO      13    0        0.000    960  0  0  0        175.
 47  TERMORIO      14    0        0.000    696  0  0  0        175.
 47  TERMORIO      15    0        0.000   7538  0  0  0        175.
 47  TERMORIO      16    1      910.000     29  0  0  1        175.
 47  TERMORIO      17    0        0.000   6334  1  0  0        175.
 47  TERMORIO      18    0        0.000   3179  1  0  0        175.
 47  TERMORIO      19    0        0.000  10440  0  0  0        175.
 47  TERMORIO      20    0        0.000   9864  0  0  0        175.
 47  TERMORIO      21    0        0.000   2808  0  0  0        175.
 47  TERMORIO      22    0        0.000   5777  1  0  0        175.
 47  TERMORIO      23    0        0.000  12672  1  0  0        175.
 47  TERMORIO      24    0        0.000  15670  0  0  0        175.
 47  TERMORIO      25    0        0.000  15670  0  0  0        175.
 47  TERMORIO      26    0        0.000  15670  0  0  0        175.
 47  TERMORIO      27    0        0.000    456  0  0  0        175.
 47  TERMORIO      28    0        0.000  15670  0  0  0        175.
 47  TERMORIO      29    0        0.000  15670  0  0  0        175.
 47  TERMORIO      30    0        0.000  15670  0  0  0        175.
 47  TERMORIO      31    0        0.000   4951  0  0  0        175.
 48  ARAUCARIA      1    0        0.000  13366  1  0  0          0.
 48  ARAUCARIA      2    0        0.000    640  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   1538  1  0  0          0.
 49  VIANA          3    0        0.000   2126  0  0  0          0.
 49  VIANA          4    0        0.000   2422  1  0  0          0.
 49  VIANA          1    0        0.000    593  0  0  0          0.
 49  VIANA          2    0        0.000    647  0  0  0          0.
 50  PIRAT.12 G     1    0        0.000  17948  0  0  0          0.
 50  PIRAT.12 G     2    0        0.000  17948  0  0  0          0.
 52  CAMPINA GDE    1    0        0.000    648  0  0  0          0.
 52  CAMPINA GDE    2    0        0.000    648  0  0  0          0.
 52  CAMPINA GDE    3    0        0.000    648  0  0  0          0.
 52  CAMPINA GDE    4    0        0.000    647  1  0  0          0.
 53  GLOBAL I       1    0        0.000   1987  0  0  0          0.
 53  GLOBAL I       2    0        0.000   2022  0  0  0          0.
 53  GLOBAL I       3    0        0.000   1131  0  0  0          0.
 53  GLOBAL I       4    0        0.000  14040  0  0  0          0.
 53  GLOBAL I       5    0        0.000   1092  1  0  0          0.
 53  GLOBAL I       6    0        0.000   2016  1  0  0          0.
 53  GLOBAL I       7    0        0.000    723  1  0  0          0.
 53  GLOBAL I       8    0        0.000    696  0  0  0          0.
 53  GLOBAL I       9    0        0.000   1104  1  0  0          0.
 53  GLOBAL I      10    0        0.000    746  0  0  0          0.
 53  GLOBAL I      11    0        0.000    646  1  0  0          0.
 54  JUIZ DE FORA   1    1       35.000     13  1  0  1          0.
 54  JUIZ DE FORA   2    1       43.000    193  1  0  1          0.
 55  GLOBAL II      1    0        0.000    808  0  0  0          0.
 55  GLOBAL II      2    0        0.000    711  0  0  0          0.
 55  GLOBAL II      3    0        0.000    813  0  0  0          0.
 55  GLOBAL II      4    0        0.000   1130  0  0  0          0.
 55  GLOBAL II      5    0        0.000  14040  0  0  0          0.
 55  GLOBAL II      6    0        0.000  14040  0  0  0          0.
 55  GLOBAL II      7    0        0.000    728  1  0  0          0.
 55  GLOBAL II      8    0        0.000    799  1  0  0          0.
 55  GLOBAL II      9    0        0.000    866  1  0  0          0.
 55  GLOBAL II     10    0        0.000    704  0  0  0          0.
 55  GLOBAL II     11    0        0.000    646  1  0  0          0.
 57  MARACANAU I    1    0        0.000    647  1  0  0          0.
 57  MARACANAU I    2    0        0.000   1941  1  0  0          0.
 57  MARACANAU I    3    0        0.000    647  1  0  0          0.
 57  MARACANAU I    4    0        0.000    647  1  0  0          0.
 57  MARACANAU I    5    0        0.000   4295  1  0  0          0.
 57  MARACANAU I    6    0        0.000    830  0  0  0          0.
 57  MARACANAU I    7    0        0.000    940  0  0  0          0.
 57  MARACANAU I    8    0        0.000    687  0  0  0          0.
 58  TERMOCEARA     1    0        0.000   6426  0  0  0          0.
 58  TERMOCEARA     2    0        0.000   6383  0  0  0          0.
 58  TERMOCEARA     3    0        0.000   6390  1  0  0          0.
 58  TERMOCEARA     4    0        0.000  14952  1  0  0          0.
 60  NORTEFLU       1    0        0.000  21207  0  0  0        700.
 60  NORTEFLU       2    0        0.000  21207  0  0  0        700.
 60  NORTEFLU       3    0        0.000  21207  0  0  0        700.
 60  NORTEFLU       4    0        0.000    552  0  0  0        700.
 60  NORTEFLU       5    0        0.000    444  1  0  0        700.
 60  NORTEFLU       6    0        0.000   5649  1  0  0        700.
 60  NORTEFLU       7    1      700.000    444  1  0  0        700.
 62  SEROPEDICA     1    0        0.000   2681  1  0  0          0.
 62  SEROPEDICA     2    0        0.000   6390  0  0  0          0.
 62  SEROPEDICA     3    0        0.000   6022  1  0  0          0.
 62  SEROPEDICA     4    0        0.000   2894  1  0  0          0.
 62  SEROPEDICA     5    0        0.000   2704  0  0  0          0.
 62  SEROPEDICA     6    0        0.000   2352  0  0  0          0.
 62  SEROPEDICA     7    0        0.000     98  0  0  0          0.
 62  SEROPEDICA     8    1      355.000     98  0  0  1          0.
 63  IBIRITE        1    0        0.000    936  0  0  0          0.
 64  CANOAS         1    0        0.000    310  1  0  0          0.
 67  TERMONE        1    0        0.000    252  0  0  0          0.
 67  TERMONE        2    0        0.000     31  0  0  0          0.
 67  TERMONE        3    0        0.000    232  0  0  0          0.
 68  TRES LAGOAS    1    0        0.000    759  0  0  0          0.
 68  TRES LAGOAS    2    0        0.000  12911  0  0  0          0.
 68  TRES LAGOAS    3    0        0.000  17616  0  0  0          0.
 68  TRES LAGOAS    4    0        0.000   2604  0  0  0          0.
 68  TRES LAGOAS    5    0        0.000  15576  1  0  0          0.
 68  TRES LAGOAS    6    0        0.000   6739  1  0  0          0.
 68  TRES LAGOAS    7    1      180.000    312  0  0  1          0.
 68  TRES LAGOAS    8    0        0.000   8592  0  0  0          0.
 68  TRES LAGOAS    9    0        0.000    674  0  0  0          0.
 68  TRES LAGOAS   10    0        0.000   8454  0  0  0          0.
 68  TRES LAGOAS   11    0        0.000   8544  0  0  0          0.
 68  TRES LAGOAS   12    0        0.000  15552  0  0  0          0.
 68  TRES LAGOAS   13    0        0.000    312  0  0  0          0.
 68  TRES LAGOAS   14    0        0.000   8232  0  0  0          0.
 68  TRES LAGOAS   15    0        0.000   7030  1  0  0          0.
 69  TERMOPB        1    1       20.500     15  1  2  1          0.
 69  TERMOPB        2    0        0.000    240  1  0  0          0.
 69  TERMOPB        3    0        0.000    169  0  0  0          0.
 70  GERAMAR II     1    0        0.000    647  0  0  0          0.
 70  GERAMAR II     2    0        0.000    647  1  0  0          0.
 70  GERAMAR II     3    0        0.000    647  0  0  0          0.
 70  GERAMAR II     4    0        0.000    647  0  0  0          0.
 73  GERAMAR I      1    0        0.000    647  0  0  0          0.
 73  GERAMAR I      2    0        0.000    647  0  0  0          0.
 73  GERAMAR I      3    0        0.000    647  0  0  0          0.
 73  GERAMAR I      4    0        0.000    647  1  0  0          0.
 83  VALE DO ACU    1    0        0.000    647  0  0  0          0.
 83  VALE DO ACU    2    0        0.000  11429  0  0  0          0.
 86  ST.CRUZ NOVA  11    1      175.000     48  1  0  0          0.
 86  ST.CRUZ NOVA  21    1      175.000    168  0  0  0          0.
 90  TERMOMACAE     1    0        0.000    312  0  0  0          0.
 90  TERMOMACAE     2    0        0.000    331  1  0  0          0.
 90  TERMOMACAE     3    0        0.000   7999  1  0  0          0.
 90  TERMOMACAE     4    0        0.000    592  1  0  0          0.
 90  TERMOMACAE     5    0        0.000    418  1  0  0          0.
 90  TERMOMACAE     6    0        0.000   6647  0  0  0          0.
 90  TERMOMACAE     7    0        0.000  17616  0  0  0          0.
 90  TERMOMACAE     8    0        0.000  17616  0  0  0          0.
 90  TERMOMACAE     9    0        0.000   2640  1  0  0          0.
 90  TERMOMACAE    10    0        0.000  17616  0  0  0          0.
 90  TERMOMACAE    11    0        0.000   7871  0  0  0          0.
 90  TERMOMACAE    12    0        0.000   7877  1  0  0          0.
 90  TERMOMACAE    13    0        0.000    352  0  0  0          0.
 90  TERMOMACAE    14    0        0.000   7576  0  0  0          0.
 90  TERMOMACAE    15    0        0.000    384  1  0  0          0.
 90  TERMOMACAE    16    0        0.000    358  1  0  0          0.
 90  TERMOMACAE    17    0        0.000   1676  0  0  0          0.
 90  TERMOMACAE    18    0        0.000    324  1  0  0          0.
 90  TERMOMACAE    19    0        0.000    313  0  0  0          0.
 90  TERMOMACAE    20    0        0.000   1128  0  0  0          0.
 96  TERMOPE        1    0        0.000  12875  0  0  0        533.
 96  TERMOPE        2    0        0.000   9757  0  0  0        533.
 96  TERMOPE        3    1      533.000   3583  1  0  1        533.
 97  CUBATAO        1    1      203.000    412  0  0  1        203.
 97  CUBATAO        2    0        0.000    412  0  0  0        203.
 97  CUBATAO        3    0        0.000   2698  0  0  0        203.
 98  PERNAMBU_III   1    0        0.000  13897  0  0  0          0.
 98  PERNAMBU_III   2    0        0.000  15262  0  0  0          0.
 98  PERNAMBU_III   3    0        0.000  13896  1  0  0          0.
 98  PERNAMBU_III   4    0        0.000   7367  1  0  0          0.
106  ERB CANDEIAS   1    0        0.000   1022  0  0  0          0.
107  PAMPA SUL      1    0        0.000  13736  0  0  0          0.
108  XAVANTES       1    0        0.000   1120  0  0  0          0.
108  XAVANTES       2    0        0.000   1120  0  0  0          0.
109  ALTOS          1    0        0.000  17948  0  0  0          0.
110  N.PIRATININ    1    0        0.000     40  0  0  0          0.
110  N.PIRATININ    2    0        0.000   1728  1  0  0          0.
110  N.PIRATININ    3    0        0.000   2136  0  0  0          0.
110  N.PIRATININ    4    0        0.000   2173  0  0  0          0.
110  N.PIRATININ    5    0        0.000    642  0  0  0          0.
110  N.PIRATININ    6    0        0.000    288  1  0  0          0.
110  N.PIRATININ    7    0        0.000  17346  0  0  0          0.
110  N.PIRATININ    8    0        0.000    816  0  0  0          0.
110  N.PIRATININ    9    0        0.000   1078  1  0  0          0.
110  N.PIRATININ   10    0        0.000    910  1  0  0          0.
110  N.PIRATININ   11    0        0.000  20127  0  0  0          0.
110  N.PIRATININ   12    0        0.000    456  0  0  0          0.
110  N.PIRATININ   13    0        0.000    816  0  0  0          0.
110  N.PIRATININ   14    0        0.000  20664  0  0  0          0.
110  N.PIRATININ   15    0        0.000  20664  0  0  0          0.
111  ARACATI        1    0        0.000  17948  0  0  0          0.
112  BAHIA I        1    0        0.000    320  0  0  0          0.
112  BAHIA I        2    0        0.000    312  0  0  0          0.
112  BAHIA I        3    0        0.000    314  0  0  0          0.
113  BATURITE       1    0        0.000  17948  0  0  0          0.
116  PARNAIBA IV    1    1       56.000     68  0  0  1          0.
117  CAMPO MAIOR    1    0        0.000  17948  0  0  0          0.
119  CAUCAIA        1    0        0.000  17948  0  0  0          0.
121  CRATO          1    0        0.000  17948  0  0  0          0.
125  ENGUIA PECEM   1    0        0.000  17948  0  0  0          0.
127  IGUATU         1    0        0.000  17948  0  0  0          0.
133  JUAZEIRO N     1    0        0.000  17948  0  0  0          0.
135  MARAMBAIA      1    0        0.000  17948  0  0  0          0.
138  NAZARIA        1    0        0.000  17948  0  0  0          0.
140  MAUA 3         1    0        0.000    337  0  0  0        264.
140  MAUA 3         2    0        0.000   1044  0  0  0        264.
140  MAUA 3         3    1      276.000     65  0  0  1        264.
144  PETROLINA      1    0        0.000   1640  1  0  0          0.
144  PETROLINA      2    0        0.000  17616  0  0  0          0.
144  PETROLINA      3    0        0.000   1103  0  0  0          0.
144  PETROLINA      4    0        0.000   1119  0  0  0          0.
144  PETROLINA      5    0        0.000  17616  0  0  0          0.
144  PETROLINA      6    0        0.000   1873  1  0  0          0.
144  PETROLINA      7    0        0.000    642  1  0  0          0.
144  PETROLINA      8    0        0.000    650  1  0  0          0.
146  STA VITORIA    1    1       41.000    719  0  0  1         13.
147  PROSPERIDADE   1    1        9.341   1622  0  0  1          0.
147  PROSPERIDADE   2    1        9.318   1622  0  0  1          0.
147  PROSPERIDADE   3    1        9.341   1622  0  0  1          0.
149  SAO SEPE       1    0        0.000    113  1  0  0          0.
151  POTIGUAR       1    0        0.000    653  0  0  0          0.
151  POTIGUAR       2    0        0.000    653  0  0  0          0.
151  POTIGUAR       3    0        0.000    653  0  0  0          0.
151  POTIGUAR       4    0        0.000    653  0  0  0          0.
152  TERMOCABO      1    0        0.000    696  0  0  0          0.
152  TERMOCABO      2    0        0.000    647  0  0  0          0.
152  TERMOCABO      3    0        0.000   1704  0  0  0          0.
153  DAIA           1    0        0.000  17948  0  0  0          0.
153  DAIA           2    0        0.000  17948  0  0  0          0.
153  DAIA           3    0        0.000  17948  0  0  0          0.
155  GOIANIA II     1    0        0.000  17948  0  0  0          0.
155  GOIANIA II     2    0        0.000  17948  0  0  0          0.
156  CANDIOTA 3     1    1      310.000     24  0  0  1          0.
159  TERMOMANAUS    1    0        0.000    651  0  0  0          0.
159  TERMOMANAUS    2    0        0.000    651  0  0  0          0.
159  TERMOMANAUS    3    0        0.000    651  0  0  0          0.
159  TERMOMANAUS    4    0        0.000    651  0  0  0          0.
159  TERMOMANAUS    5    0        0.000    651  0  0  0          0.
159  TERMOMANAUS    6    0        0.000    651  0  0  0          0.
159  TERMOMANAUS    7    0        0.000    651  0  0  0          0.
159  TERMOMANAUS    8    0        0.000    651  0  0  0          0.
159  TERMOMANAUS    9    0        0.000    651  0  0  0          0.
159  TERMOMANAUS   10    0        0.000    651  0  0  0          0.
159  TERMOMANAUS   11    0        0.000    651  0  0  0          0.
159  TERMOMANAUS   12    0        0.000    651  0  0  0          0.
160  PAU FERRO I    1    0        0.000    651  0  0  0          0.
160  PAU FERRO I    2    0        0.000    651  0  0  0          0.
160  PAU FERRO I    3    0        0.000    651  0  0  0          0.
160  PAU FERRO I    4    0        0.000    651  0  0  0          0.
160  PAU FERRO I    5    0        0.000    651  0  0  0          0.
160  PAU FERRO I    6    0        0.000    651  0  0  0          0.
160  PAU FERRO I    7    0        0.000    651  0  0  0          0.
161  POTIGUAR III   1    0        0.000    653  0  0  0          0.
161  POTIGUAR III   2    0        0.000    653  0  0  0          0.
161  POTIGUAR III   3    0        0.000    749  0  0  0          0.
161  POTIGUAR III   4    0        0.000   1157  0  0  0          0.
161  POTIGUAR III   5    0        0.000    653  0  0  0          0.
161  POTIGUAR III   6    0        0.000    653  0  0  0          0.
163  P. PECEM II    1    0        0.000    140  1  0  0          0.
164  MURICY         1    0        0.000   1050  1  0  0          0.
164  MURICY         2    0        0.000    583  0  0  0          0.
164  MURICY         3    0        0.000    588  0  0  0          0.
164  MURICY         4    0        0.000    783  0  0  0          0.
164  MURICY         5    0        0.000    768  0  0  0          0.
164  MURICY         6    0        0.000    531  1  0  0          0.
164  MURICY         7    0        0.000    388  0  0  0          0.
164  MURICY         8    0        0.000  17616  0  0  0          0.
166  CAMACARI PI    1    0        0.000   1111  0  0  0          0.
166  CAMACARI PI    2    0        0.000    775  0  0  0          0.
166  CAMACARI PI    3    0        0.000    386  0  0  0          0.
166  CAMACARI PI    4    0        0.000    529  0  0  0          0.
167  P. PECEM I     1    0        0.000    138  0  0  0          0.
167  P. PECEM I     2    0        0.000    138  1  0  0          0.
169  CISFRAMA       1    1        3.000    624  0  0  1          2.
170  SUAPE II       1    0        0.000    645  0  0  0          0.
170  SUAPE II       2    0        0.000   4561  1  0  0          0.
170  SUAPE II       3    0        0.000    818  0  0  0          0.
170  SUAPE II       4    0        0.000    529  1  0  0          0.
170  SUAPE II       5    0        0.000   1880  0  0  0          0.
170  SUAPE II       6    0        0.000    882  0  0  0          0.
170  SUAPE II       7    0        0.000   1096  1  0  0          0.
170  SUAPE II       8    0        0.000   1025  0  0  0          0.
170  SUAPE II       9    0        0.000   1048  1  0  0          0.
170  SUAPE II      10    0        0.000    817  0  0  0          0.
170  SUAPE II      11    0        0.000    650  0  0  0          0.
170  SUAPE II      12    0        0.000    805  1  0  0          0.
170  SUAPE II      13    0        0.000    665  0  0  0          0.
170  SUAPE II      14    0        0.000    657  0  0  0          0.
170  SUAPE II      15    0        0.000    699  0  0  0          0.
170  SUAPE II      16    0        0.000    868  0  0  0          0.
170  SUAPE II      17    0        0.000  17948  0  0  0          0.
176  PORTO ITAQUI   1    0        0.000    140  1  0  0          0.
182  PALMEIRAS GO   1    0        0.000   7542  1  0  0          0.
182  PALMEIRAS GO   2    0        0.000   7590  0  0  0          0.
194  T.NORTE 2      1    0        0.000  17616  0  0  0          0.
194  T.NORTE 2      2    0        0.000  17616  0  0  0          0.
194  T.NORTE 2      3    0        0.000   8022  1  0  0          0.
194  T.NORTE 2      4    0        0.000   8022  0  0  0          0.
201  APARECIDA      1    1       38.000    114  0  0  1         75.
201  APARECIDA      2    1       43.000    359  0  0  1         75.
201  APARECIDA      3    1       25.000    153  1  0  1         75.
201  APARECIDA      4    1       40.000    112  0  0  1         75.
203  C. ROCHA       1    1       12.848    245  0  0  2         71.
203  C. ROCHA       2    1       12.000    288  0  0  2         71.
203  C. ROCHA       3    1       17.076    243  0  0  2         71.
203  C. ROCHA       4    1       17.076    229  0  0  2         71.
203  C. ROCHA       5    1       12.000     25  0  0  2         71.
204  JARAQUI        6    1       23.640   2455  0  0  2         63.
204  JARAQUI        7    1       39.360   2455  0  0  2         63.
205  MANAUARA       1    1       16.700   3030  0  0  2         65.
205  MANAUARA       2    1       16.700   2352  0  0  2         65.
205  MANAUARA       3    1       16.700   3030  0  0  2         65.
205  MANAUARA       4    1       14.900    196  1  0  2         65.
207  PONTA NEGRA    1    1       16.000    938  0  0  2         64.
207  PONTA NEGRA    2    1       16.000    938  0  0  2         64.
207  PONTA NEGRA    3    1       16.000    938  0  0  2         64.
207  PONTA NEGRA    4    1       16.000    938  0  0  2         64.
209  TAMBAQUI       5    0        0.000   2614  0  0  0         63.
209  TAMBAQUI       6    1       26.920    945  1  0  2         63.
209  TAMBAQUI       7    1       36.080    945  1  0  2         63.
211  BAIXADA FLU    1    0        0.000   3356  1  0  0          0.
211  BAIXADA FLU    2    0        0.000   8640  0  0  0          0.
211  BAIXADA FLU    3    1      530.000   3356  0  0  1          0.
212  MARANHAO III   1    1      518.800   2001  0  0  1        519.
221  SYKUE I        1    0        0.000   7174  1  0  0          0.
224  P. SERGIPE I   1    0        0.000  11880  0  0  0          0.
224  P. SERGIPE I   2    1     1030.000    984  0  0  0          0.
224  P. SERGIPE I   3    0        0.000  13584  0  0  0          0.
224  P. SERGIPE I   4    0        0.000  12134  1  0  0          0.
224  P. SERGIPE I   5    0        0.000  13584  0  0  0          0.
224  P. SERGIPE I   6    0        0.000  12360  1  0  0          0.
224  P. SERGIPE I   7    0        0.000  12324  0  0  0          0.
229  ONCA PINTADA   1    0        0.000     24  0  0  0          0.
230  PREDILECTA     1    1        5.000    511  1  0  1          5.
334  W ARJONA       1    0        0.000   1096  1  0  0          0.
334  W ARJONA       2    0        0.000   1096  1  0  0          0.
334  W ARJONA       3    0        0.000   2160  0  0  0          0.
334  W ARJONA       4    0        0.000   1096  1  0  0          0.
334  W ARJONA       5    0        0.000   1024  1  0  0          0.
383  ATLANTICO      1    0        0.000  11303  0  0  0        245.
383  ATLANTICO      2    0        0.000  11376  0  0  0        245.
383  ATLANTICO      3    0        0.000   1704  0  0  0        245.
383  ATLANTICO      4    0        0.000   3025  1  0  0        245.
383  ATLANTICO      5    1      245.000    206  0  0  0        245.
383  ATLANTICO      6    0        0.000    206  0  0  0        245.
383  ATLANTICO      7    0        0.000    223  1  0  0        245.
434  W ARJONA 2     1    0        0.000   1096  1  0  0          0.
434  W ARJONA 2     2    0        0.000   1096  1  0  0          0.
434  W ARJONA 2     3    0        0.000   2160  0  0  0          0.
434  W ARJONA 2     4    0        0.000   1096  1  0  0          0.
434  W ARJONA 2     5    0        0.000   1024  1  0  0          0.
137  GNA            1    0        0.000    216  0  0  0          0.
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1  2  0 0 F                                31.17
 13 ANGRA 2       1  2  0 0 F                                20.12
211 BAIXADA FL    1  2  0 0 F                               280.55
211 BAIXADA FL    2  2  0 0 F                               280.55
211 BAIXADA FL    3  2  0 0 F                               280.55
 97 CUBATAO       1  2  0 0 F                               358.39
 97 CUBATAO       2  2  0 0 F                               358.39
 97 CUBATAO       3  2  0 0 F                               358.39
 12 CUIABA CC     1  2  0 0 F                              1831.81
 12 CUIABA CC     2  2  0 0 F                              1831.81
 12 CUIABA CC     3  2  0 0 F                              1831.81
153 DAIA          1  2  0 0 F                              1021.09
153 DAIA          2  2  0 0 F                              1021.09
153 DAIA          3  2  0 0 F                              1021.09
137 UTE GNA I     1  2  0 0 F                               552.56
155 GOIANIA 2     1  2  0 0 F                              1429.19
155 GOIANIA 2     2  2  0 0 F                              1429.19
 63 IBIRITE       1  2  0 0 F                               959.34
 54 JUIZ DE FO    1  2  0 0 F                               283.74
 54 JUIZ DE FO    2  2  0 0 F                               283.74
 15 LUIZORMELO    1  2  0 0 F                               438.83
 15 LUIZORMELO    2  2  0 0 F                               438.83
 15 LUIZORMELO    3  2  0 0 F                               438.83
 15 LUIZORMELO    4  2  0 0 F                               438.83
110 NPIRATINGA    1  2  0 0 F                               548.04
110 NPIRATINGA    2  2  0 0 F                               548.04
110 NPIRATINGA    3  2  0 0 F                               548.04
110 NPIRATINGA    4  2  0 0 F                               548.04
110 NPIRATINGA    5  2  0 0 F                               548.04
110 NPIRATINGA    6  2  0 0 F                               548.04
110 NPIRATINGA    7  2  0 0 F                               548.04
110 NPIRATINGA    8  2  0 0 F                               548.04
110 NPIRATINGA    9  2  0 0 F                               548.04
110 NPIRATINGA   10  2  0 0 F                               548.04
110 NPIRATINGA   11  2  0 0 F                               548.04
110 NPIRATINGA   12  2  0 0 F                               548.04
110 NPIRATINGA   13  2  0 0 F                               548.04
110 NPIRATINGA   14  2  0 0 F                               548.04
110 NPIRATINGA   15  2  0 0 F                               548.04
229 O.PINTADA     1  2  0 0 F                               112.47
182 PALMEIR_GO    1  2  0 0 F                              1481.36
182 PALMEIR_GO    2  2  0 0 F                              1481.36
 50 PIRAT.12 O    1  2  0 0 F                               470.34
 50 PIRAT.12 O    2  2  0 0 F                               470.34
230 PREDILECTA    1  2  0 0 F                               158.95
  9 CAMPOS        1  2  0 0 F                               978.10
  9 CAMPOS        2  2  0 0 F                               978.10
 62 SEROPEDICA    1  2  0 0 F                               411.72
 62 SEROPEDICA    2  2  0 0 F                               411.72
 62 SEROPEDICA    3  2  0 0 F                               411.72
 62 SEROPEDICA    4  2  0 0 F                               411.72
 62 SEROPEDICA    5  2  0 0 F                               411.72
 62 SEROPEDICA    6  2  0 0 F                               411.72
 62 SEROPEDICA    7  2  0 0 F                               411.72
 62 SEROPEDICA    8  2  0 0 F                               411.72
  4 ST.CRUZ 34    3  2  0 0 F                               310.41
  4 ST.CRUZ 34    4  2  0 0 F                               310.41
 86 SANTA CRUZ   11  2  0 0 F                               284.35
 86 SANTA CRUZ   21  2  0 0 F                               284.35
146 UTE STA VI    1  2  0 0 F                               121.49
& Oferta adicional nos termos da portaria #17 do MME
194 TNORTE 2      1  2  0 0 F                        0.0    910.86
194 TNORTE 2      2  2  0 0 F                        0.0    910.86
194 TNORTE 2      3  2  0 0 F                        0.0    910.86
194 TNORTE 2      4  2  0 0 F                        0.0    910.86
