&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    07 00 0  F                  54
DEFANT     4    6  H    07 00 0  F                 136
DEFANT     6    7  H    07 00 0  F                 413
DEFANT     7    8  H    07 00 0  F                 390
DEFANT     8    9  H    07 00 0  F                 402
DEFANT     9   10  H    07 00 0  F                 368
DEFANT    10   11  H    07 00 0  F                 414
DEFANT    11   12  H    07 00 0  F                 371
DEFANT    12   17  H    07 00 0  F                 476
DEFANT    14   15  H    07 00 0  F                  10
DEFANT    15   16  H    07 00 0  F                  17
DEFANT    16   17  H    05 00 0  F                  20
DEFANT    16   17  H    06 00 0  F                  25
DEFANT    16   17  H    07 00 0  F                  47
DEFANT    17   18  H    07 00 0  F                 455
DEFANT    18   34  H    07 00 0  F                 647
DEFANT    20   21  H    07 00 0  F                  27
DEFANT    21   24  H    07 00 0  F                  84
DEFANT    24   31  H    07 00 0  F                 134
DEFANT    25   26  H    07 00 0  F                  78
DEFANT    26   27  H    07 00 0  F                  71
DEFANT    27   28  H    07 00 0  F                 120
DEFANT    28   31  H    07 00 0  F                 125
DEFANT    29  203  H    07 00 0  F                  24
DEFANT    30   31  H    07 00 0  F                 134
DEFANT    31   32  H    07 00 0  F                 457
DEFANT    32   33  H    07 00 0  F                 587
DEFANT    33   34  H    07 00 0  F                 707
DEFANT    34   45  H    07 00 0  F                2706
DEFANT    37   38  H    07 00 0  F                 124
DEFANT    38   39  H    07 00 0  F                 137
DEFANT    39   40  H    07 00 0  F                 145
DEFANT    40   42  H    07 00 0  F                 180
DEFANT    42   43  H    07 00 0  F                 150
DEFANT    43   45  H    07 00 0  F                 736
DEFANT    45   46  H    07 00 0  F                3750
DEFANT    46   66  H    06 00 0  F                4334
DEFANT    46   66  H    07 00 0  F                4500
DEFANT    47   48  H    07 00 0  F                 130
DEFANT    48   49  H    07 00 0  F                 138
DEFANT    49  249  H    07 00 0  F                 184
DEFANT    50   51  H    07 00 0  F                 189
DEFANT    51   52  H    07 00 0  F                 190
DEFANT    52   61  H    07 00 0  F                 204
DEFANT    57   61  H    07 00 0  F                 205
DEFANT    61   62  H    07 00 0  F                 466
DEFANT    62   63  H    07 00 0  F                 457
DEFANT    63   66  H    06 00 0  F                 714
DEFANT    63   66  H    07 00 0  F                 663
DEFANT    71   72  H    07 00 0  F                 166
DEFANT    72   73  H    07 00 0  F                 188
DEFANT    73   77  H    07 00 0  F                  15
DEFANT    74   76  H    07 00 0  F                  56
DEFANT    76   77  H    07 00 0  F                 311
DEFANT    77   78  H    07 00 0  F                 653
DEFANT    78   82  H    07 00 0  F                 722
DEFANT    82   83  H    07 00 0  F                1208
DEFANT    86   91  H    07 00 0  F                 299
DEFANT    89   90  H    07 00 0  F                 238
DEFANT    90   91  H    07 00 0  F                 268
DEFANT    91   92  H    07 00 0  F                1155
DEFANT    92  103  H    07 00 0  F                1338
DEFANT    93   94  H    07 00 0  F                  72
DEFANT    94  103  H    07 00 0  F                 120
DEFANT    97   98  H    07 00 0  F                 262
DEFANT    98   99  H    07 00 0  F                 383
DEFANT   101  102  H    07 00 0  F                 115
DEFANT   107   37  H    06 00 0  F                  58
DEFANT   110  111  H    07 00 0  F                  14
DEFANT   111  112  H    07 00 0  F                 209
DEFANT   112  113  H    07 00 0  F                 219
DEFANT   113  114  H    07 00 0  F                 421
DEFANT   120  123  H    05 00 0  F                  14
DEFANT   120  123  H    07 00 0  F                  11
DEFANT   121  122  H    07 00 0  F                 110
DEFANT   122  123  H    04 00 0  F                 113
DEFANT   122  123  H    05 00 0  F                 112
DEFANT   122  123  H    06 00 0  F                 114
DEFANT   122  123  H    07 00 0  F                  70
