&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    26 00 0  F                  54
DEFANT     4    6  H    26 00 0  F                 118
DEFANT     6    7  H    26 00 0  F                 548
DEFANT     7    8  H    26 00 0  F                 611
DEFANT     8    9  H    26 00 0  F                 636
DEFANT     9   10  H    26 00 0  F                 648
DEFANT    10   11  H    26 00 0  F                 676
DEFANT    11   12  H    26 00 0  F                 656
DEFANT    12   17  H    26 00 0  F                 676
DEFANT    14   15  H    26 00 0  F                  33
DEFANT    15   16  H    26 00 0  F                  37
DEFANT    16   17  H    24 00 0  F                  40
DEFANT    16   17  H    25 00 0  F                  45
DEFANT    16   17  H    26 00 0  F                  38
DEFANT    17   18  H    26 00 0  F                1276
DEFANT    18   34  H    26 00 0  F                1449
DEFANT    20   21  H    26 00 0  F                  44
DEFANT    21   24  H    26 00 0  F                  86
DEFANT    24   31  H    26 00 0  F                  97
DEFANT    25   26  H    26 00 0  F                 122
DEFANT    26   27  H    26 00 0  F                 128
DEFANT    27   28  H    26 00 0  F                 141
DEFANT    28   31  H    26 00 0  F                 122
DEFANT    29  203  H    26 00 0  F                  75
DEFANT    30   31  H    26 00 0  F                 224
DEFANT    31   32  H    26 00 0  F                1090
DEFANT    32   33  H    26 00 0  F                 890
DEFANT    33   34  H    26 00 0  F                1499
DEFANT    34   45  H    26 00 0  F                2643
DEFANT    37   38  H    26 00 0  F                  86
DEFANT    38   39  H    26 00 0  F                 104
DEFANT    39   40  H    26 00 0  F                 156
DEFANT    40   42  H    26 00 0  F                 163
DEFANT    42   43  H    26 00 0  F                 187
DEFANT    43   45  H    26 00 0  F                 179
DEFANT    45   46  H    26 00 0  F                3000
DEFANT    46   66  H    25 00 0  F                3627
DEFANT    46   66  H    26 00 0  F                3624
DEFANT    47   48  H    26 00 0  F                  60
DEFANT    48   49  H    26 00 0  F                  62
DEFANT    49  249  H    26 00 0  F                 113
DEFANT    50   51  H    26 00 0  F                 155
DEFANT    51   52  H    26 00 0  F                 150
DEFANT    52   61  H    26 00 0  F                 160
DEFANT    57   61  H    26 00 0  F                 218
DEFANT    61   62  H    26 00 0  F                 354
DEFANT    62   63  H    26 00 0  F                 363
DEFANT    63   66  H    25 00 0  F                 445
DEFANT    63   66  H    26 00 0  F                 487
DEFANT    71   72  H    26 00 0  F                  37
DEFANT    72   73  H    26 00 0  F                  36
DEFANT    73   77  H    26 00 0  F                  10
DEFANT    74   76  H    26 00 0  F                 552
DEFANT    76   77  H    26 00 0  F                 731
DEFANT    77   78  H    26 00 0  F                 979
DEFANT    78   82  H    26 00 0  F                1068
DEFANT    82   83  H    26 00 0  F                1396
DEFANT    86   91  H    26 00 0  F                 166
DEFANT    89   90  H    26 00 0  F                 253
DEFANT    90   91  H    26 00 0  F                 341
DEFANT    91   92  H    26 00 0  F                 698
DEFANT    92  103  H    26 00 0  F                 767
DEFANT    93   94  H    26 00 0  F                   0
DEFANT    94  103  H    26 00 0  F                  39
DEFANT    97   98  H    26 00 0  F                 123
DEFANT    98   99  H    26 00 0  F                 173
DEFANT   101  102  H    26 00 0  F                 200
DEFANT   107   37  H    25 00 0  F                  68
DEFANT   110  111  H    26 00 0  F                 149
DEFANT   111  112  H    26 00 0  F                  29
DEFANT   112  113  H    26 00 0  F                  26
DEFANT   113  114  H    26 00 0  F                 146
DEFANT   120  123  H    24 00 0  F                   4
DEFANT   120  123  H    26 00 0  F                  11
DEFANT   121  122  H    26 00 0  F                  31
DEFANT   122  123  H    23 00 0  F                  32
DEFANT   123  125  H    26 00 0  F                 162
DEFANT   125  129  H    25 00 0  F                  74
DEFANT   125  129  H    26 00 0  F                 186
DEFANT   126  127  H    26 00 0  F                  21
DEFANT   127  129  H    26 00 0  F                  51
DEFANT   129  130  H    26 00 0  F                 171
DEFANT   134  135  H    26 00 0  F                  62
DEFANT   135  141  H    26 00 0  F                  67
DEFANT   139  141  H    25 00 0  F                 100
DEFANT   139  141  H    26 00 0  F                  97
DEFANT   141  143  H    26 00 0  F                 312
DEFANT   143  144  H    26 00 0  F                 354
DEFANT   148  154  H    22 00 0  F                  53
DEFANT   148  154  H    23 00 0  F                  48
DEFANT   148  154  H    26 00 0  F                  47
DEFANT   153   46  H    26 00 0  F                  86
DEFANT   155  156  H    26 00 0  F                  90
DEFANT   156  169  H    12 00 0  F                 743
DEFANT   156  169  H    13 00 0  F                 713
DEFANT   156  169  H    15 00 0  F                 714
DEFANT   156  169  H    17 00 0  F                 715
DEFANT   156  169  H    18 00 0  F                 716
