& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000    768  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  24500  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  24500  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  24500  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  24500  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   7848  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   8352  0  0  0          0.
 12  CUIABA G CC    3    0        0.000    816  0  0  0          0.
 13  ANGRA 2        1    0        0.000    625  0  0  0          0.
 15  LINHARES       1    0        0.000   3058  1  0  0          0.
 15  LINHARES       2    0        0.000   3058  1  0  0          0.
 15  LINHARES       3    0        0.000   3058  1  0  0          0.
 15  LINHARES       4    0        0.000   4506  0  0  0          0.
 21  MARANHAO V     1    0        0.000   6527  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   3285  0  0  0          0.
 25  J.LACERDA B    5    0        0.000   1223  0  0  0          0.
 25  J.LACERDA B    6    0        0.000   1247  0  0  0          0.
 26  J.LACERDA A1   1    0        0.000   6503  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   6589  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000   3500  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000   3838  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  24500  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  24500  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  24500  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  24500  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  24500  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   6527  1  0  0          0.
 42  FORTALEZA      1    0        0.000  22993  0  0  0          0.
 42  FORTALEZA      2    0        0.000  22993  0  0  0          0.
 42  FORTALEZA      3    0        0.000   9624  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000    503  0  0  0          0.
 46  N.VENECIA 2    1    0        0.000   6527  1  0  0          0.
 47  TERMORIO       1    0        0.000   3240  0  0  0          0.
 47  TERMORIO       2    0        0.000   3926  1  0  0          0.
 47  TERMORIO       3    0        0.000   9264  0  0  0          0.
 47  TERMORIO       4    0        0.000   8386  0  0  0          0.
 47  TERMORIO       5    0        0.000  22222  0  0  0          0.
 47  TERMORIO       6    0        0.000   2558  0  0  0          0.
 47  TERMORIO       7    0        0.000   7614  1  0  0          0.
 47  TERMORIO       8    0        0.000   6792  0  0  0          0.
 47  TERMORIO       9    0        0.000   7512  0  0  0          0.
 47  TERMORIO      10    0        0.000  22222  0  0  0          0.
 47  TERMORIO      11    0        0.000   6888  1  0  0          0.
 47  TERMORIO      12    0        0.000   4430  0  0  0          0.
 47  TERMORIO      13    0        0.000   7512  0  0  0          0.
 47  TERMORIO      14    0        0.000   7248  0  0  0          0.
 47  TERMORIO      15    0        0.000   4513  0  0  0          0.
 47  TERMORIO      16    0        0.000   6528  0  0  0          0.
 47  TERMORIO      17    0        0.000   1966  1  0  0          0.
 47  TERMORIO      18    0        0.000   2640  0  0  0          0.
 47  TERMORIO      19    0        0.000    720  1  0  0          0.
 47  TERMORIO      20    0        0.000   2830  1  0  0          0.
 47  TERMORIO      21    0        0.000   9360  0  0  0          0.
 47  TERMORIO      22    0        0.000  12329  1  0  0          0.
 47  TERMORIO      23    0        0.000  19224  1  0  0          0.
 47  TERMORIO      24    0        0.000  22222  0  0  0          0.
 47  TERMORIO      25    0        0.000  22222  0  0  0          0.
 47  TERMORIO      26    0        0.000  22222  0  0  0          0.
 47  TERMORIO      27    0        0.000   7008  0  0  0          0.
 47  TERMORIO      28    0        0.000  22222  0  0  0          0.
