&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    21 00 0  F                  93
DEFANT     4    6  H    21 00 0  F                 179
DEFANT     6    7  H    21 00 0  F                 166
DEFANT     7    8  H    21 00 0  F                 238
DEFANT     8    9  H    21 00 0  F                 274
DEFANT     9   10  H    21 00 0  F                 292
DEFANT    10   11  H    21 00 0  F                 289
DEFANT    11   12  H    21 00 0  F                 342
DEFANT    12   17  H    21 00 0  F                 532
DEFANT    14   15  H    21 00 0  F                  36
DEFANT    15   16  H    21 00 0  F                  50
DEFANT    16   17  H    19 00 0  F                  47
DEFANT    16   17  H    20 00 0  F                  46
DEFANT    16   17  H    21 00 0  F                  45
DEFANT    17   18  H    21 00 0  F                 464
DEFANT    18   34  H    21 00 0  F                 471
DEFANT    20   21  H    21 00 0  F                  30
DEFANT    21   24  H    21 00 0  F                  81
DEFANT    24   31  H    21 00 0  F                  95
DEFANT    25   26  H    21 00 0  F                 130
DEFANT    26   27  H    21 00 0  F                 174
DEFANT    27   28  H    21 00 0  F                 175
DEFANT    28   31  H    21 00 0  F                 186
DEFANT    29  203  H    21 00 0  F                   0
DEFANT    30   31  H    21 00 0  F                 144
DEFANT    31   32  H    21 00 0  F                 318
DEFANT    32   33  H    21 00 0  F                 318
DEFANT    33   34  H    21 00 0  F                 914
DEFANT    34   45  H    21 00 0  F                2434
DEFANT    37   38  H    21 00 0  F                 161
DEFANT    38   39  H    21 00 0  F                 234
DEFANT    39   40  H    21 00 0  F                 364
DEFANT    40   42  H    21 00 0  F                 273
DEFANT    42   43  H    21 00 0  F                 208
DEFANT    43   45  H    21 00 0  F                 179
DEFANT    45   46  H    21 00 0  F                3306
DEFANT    46   66  H    20 00 0  F                4133
DEFANT    46   66  H    21 00 0  F                4176
DEFANT    47   48  H    21 00 0  F                  60
DEFANT    48   49  H    21 00 0  F                  54
DEFANT    49  249  H    21 00 0  F                 105
DEFANT    50   51  H    21 00 0  F                 150
DEFANT    51   52  H    21 00 0  F                 130
