&
RP    1  22  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1  22  0 0  F            3271
LM    1  22  0 1  F            3185
LM    1  22  1 0  F            3108
LM    1  22  1 1  F            3049
LM    1  22  2 0  F            3001
LM    1  22  2 1  F            2972
LM    1  22  3 0  F            2948
LM    1  22  3 1  F            2941
LM    1  22  4 0  F            2941
LM    1  22  4 1  F            2959
LM    1  22  5 0  F            3005
LM    1  22  5 1  F            3060
LM    1  22  6 0  F            3135
LM    1  22  6 1  F            3155
LM    1  22  7 0  F            3250
LM    1  22  7 1  F            3339
LM    1  22  8 0  F            3425
LM    1  22  8 1  F            3463
LM    1  22  9 0  F            3485
LM    1  22  9 1  F            3500
LM    1  22 10 0  F            3517
LM    1  22 10 1  F            3526
LM    1  22 11 0  F            3525
LM    1  22 11 1  F            3508
LM    1  22 12 0  F            3457
LM    1  22 12 1  F            3456
LM    1  22 13 0  F            3534
LM    1  22 13 1  F            3620
LM    1  22 14 0  F            3681
LM    1  22 14 1  F            3732
LM    1  22 15 0  F            3770
LM    1  22 15 1  F            3796
LM    1  22 16 0  F            3818
LM    1  22 16 1  F            3824
LM    1  22 17 0  F            3791
LM    1  22 17 1  F            3833
LM    1  22 18 0  F            3954
LM    1  22 18 1  F            4038
LM    1  22 19 0  F            4003
LM    1  22 19 1  F            3940
LM    1  22 20 0  F            3891
LM    1  22 20 1  F            3859
LM    1  22 21 0  F            3835
LM    1  22 21 1  F            3794
LM    1  22 22 0  F            3722
LM    1  22 22 1  F            3632
LM    1  22 23 0  F            3536
LM    1  22 23 1  F            3465
9999
