&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    17 00 0  F                 196
DEFANT     4    6  H    17 00 0  F                 621
DEFANT     6    7  H    17 00 0  F                 997
DEFANT     7    8  H    17 00 0  F                 940
DEFANT     8    9  H    17 00 0  F                 906
DEFANT     9   10  H    17 00 0  F                 913
DEFANT    10   11  H    17 00 0  F                1023
DEFANT    11   12  H    17 00 0  F                1264
DEFANT    12   17  H    17 00 0  F                1542
DEFANT    14   15  H    17 00 0  F                  60
DEFANT    15   16  H    17 00 0  F                  98
DEFANT    16   17  H    15 00 0  F                 128
DEFANT    16   17  H    17 00 0  F                  90
DEFANT    17   18  H    17 00 0  F                1540
DEFANT    18   34  H    17 00 0  F                1219
DEFANT    20   21  H    17 00 0  F                 147
DEFANT    21   24  H    17 00 0  F                 210
DEFANT    24   31  H    17 00 0  F                 144
DEFANT    25   26  H    17 00 0  F                 142
DEFANT    26   27  H    17 00 0  F                 220
DEFANT    27   28  H    17 00 0  F                 187
DEFANT    28   31  H    17 00 0  F                 220
DEFANT    29  203  H    17 00 0  F                 210
DEFANT    30   31  H    17 00 0  F                 876
DEFANT    31   32  H    17 00 0  F                 980
DEFANT    32   33  H    17 00 0  F                1070
DEFANT    33   34  H    17 00 0  F                1929
DEFANT    34   45  H    17 00 0  F                3227
DEFANT    37   38  H    17 00 0  F                 518
DEFANT    38   39  H    17 00 0  F                 663
DEFANT    39   40  H    17 00 0  F                 695
DEFANT    40   42  H    17 00 0  F                1022
DEFANT    42   43  H    17 00 0  F                 993
DEFANT    43   45  H    17 00 0  F                 191
DEFANT    45   46  H    17 00 0  F                3300
DEFANT    46   66  H    16 00 0  F                3931
DEFANT    46   66  H    17 00 0  F                3978
DEFANT    47   48  H    17 00 0  F                  60
DEFANT    48   49  H    17 00 0  F                  56
DEFANT    49  249  H    17 00 0  F                 109
DEFANT    50   51  H    17 00 0  F                 168
DEFANT    51   52  H    17 00 0  F                 159
DEFANT    52   61  H    17 00 0  F                 172
DEFANT    57   61  H    17 00 0  F                 124
DEFANT    61   62  H    17 00 0  F                 602
DEFANT    62   63  H    17 00 0  F                 501
DEFANT    63   66  H    16 00 0  F                 796
DEFANT    63   66  H    17 00 0  F                 623
DEFANT    71   72  H    17 00 0  F                  66
DEFANT    72   73  H    17 00 0  F                  78
DEFANT    73   77  H    17 00 0  F                  15
DEFANT    74   76  H    17 00 0  F                 536
