& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0                 
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
 47  TERMORIO      11    0        0.000   3528  1  0  0        155.
 47  TERMORIO      12    0        0.000   1070  0  0  0        155.
 47  TERMORIO      13    0        0.000   4152  0  0  0        155.
 47  TERMORIO      14    0        0.000   3888  0  0  0        155.
 47  TERMORIO      15    0        0.000   1153  0  0  0        155.
 47  TERMORIO      16    0        0.000   3168  0  0  0        155.
 47  TERMORIO      17    0        0.000    910  1  0  0        155.
 47  TERMORIO      18    1      155.000    149  1  0  2        155.
 47  TERMORIO      19    0        0.000   1462  1  0  0        155.
 47  TERMORIO      20    0        0.000    149  1  0  0        155.
 47  TERMORIO      21    0        0.000   6000  0  0  0        155.
 47  TERMORIO      22    0        0.000   8969  1  0  0        155.
 47  TERMORIO      23    0        0.000  15864  1  0  0        155.
 47  TERMORIO      24    0        0.000  18862  0  0  0        155.
 47  TERMORIO      25    0        0.000  18862  0  0  0        155.
 47  TERMORIO      26    0        0.000  18862  0  0  0        155.
 47  TERMORIO      27    0        0.000   3648  0  0  0        155.
 47  TERMORIO      28    0        0.000  18862  0  0  0        155.
 47  TERMORIO      29    0        0.000  18862  0  0  0        155.
 47  TERMORIO      30    0        0.000  18862  0  0  0        155.
 47  TERMORIO      31    0        0.000   8143  0  0  0        155.
 48  ARAUCARIA      1    0        0.000  16558  1  0  0          0.
 48  ARAUCARIA      2    0        0.000   3832  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   4730  1  0  0          0.
 49  VIANA          3    0        0.000   2280  1  0  0          0.
 49  VIANA          4    0        0.000   2279  0  0  0          0.
 49  VIANA          1    0        0.000   3785  0  0  0          0.
 49  VIANA          2    0        0.000   2266  1  0  0          0.
 50  PIRAT.12 G     1    0        0.000  21140  0  0  0          0.
 50  PIRAT.12 G     2    0        0.000  21140  0  0  0          0.
 52  CAMPINA GDE    1    0        0.000   3840  0  0  0          0.
 52  CAMPINA GDE    2    0        0.000   3840  0  0  0          0.
 52  CAMPINA GDE    3    0        0.000   3840  0  0  0          0.
 52  CAMPINA GDE    4    0        0.000   3839  1  0  0          0.
 53  GLOBAL I       1    0        0.000   5179  0  0  0          0.
 53  GLOBAL I       2    0        0.000   5214  0  0  0          0.
 53  GLOBAL I       3    0        0.000   4323  0  0  0          0.
 53  GLOBAL I       4    0        0.000  17232  0  0  0          0.
 53  GLOBAL I       5    0        0.000   4284  1  0  0          0.
 53  GLOBAL I       6    0        0.000   5208  1  0  0          0.
 53  GLOBAL I       7    0        0.000   3915  1  0  0          0.
 53  GLOBAL I       8    0        0.000   3888  0  0  0          0.
 53  GLOBAL I       9    0        0.000   4296  1  0  0          0.
 53  GLOBAL I      10    0        0.000   3938  0  0  0          0.
 53  GLOBAL I      11    0        0.000   3838  1  0  0          0.
 54  JUIZ DE FORA   1    0        0.000   3168  0  0  0          0.
 54  JUIZ DE FORA   2    0        0.000   3167  1  0  0          0.
 55  GLOBAL II      1    0        0.000   4000  0  0  0          0.
 55  GLOBAL II      2    0        0.000   3903  0  0  0          0.
 55  GLOBAL II      3    0        0.000   4005  0  0  0          0.
 55  GLOBAL II      4    0        0.000   4322  0  0  0          0.
 55  GLOBAL II      5    0        0.000  17232  0  0  0          0.
 55  GLOBAL II      6    0        0.000  17232  0  0  0          0.
 55  GLOBAL II      7    0        0.000   3920  1  0  0          0.
 55  GLOBAL II      8    0        0.000   3991  1  0  0          0.
 55  GLOBAL II      9    0        0.000   4058  1  0  0          0.
 55  GLOBAL II     10    0        0.000   3896  0  0  0          0.
 55  GLOBAL II     11    0        0.000   3838  1  0  0          0.
 57  MARACANAU I    1    0        0.000   3839  1  0  0          0.
 57  MARACANAU I    2    0        0.000   5133  1  0  0          0.
 57  MARACANAU I    3    0        0.000   3839  1  0  0          0.
 57  MARACANAU I    4    0        0.000   3839  1  0  0          0.
 57  MARACANAU I    5    0        0.000   7487  1  0  0          0.
 57  MARACANAU I    6    0        0.000   4022  0  0  0          0.
 57  MARACANAU I    7    0        0.000   4132  0  0  0          0.
 57  MARACANAU I    8    0        0.000   3879  0  0  0          0.
 58  TERMOCEARA     1    0        0.000   9618  0  0  0          0.
 58  TERMOCEARA     2    0        0.000   9575  0  0  0          0.
 58  TERMOCEARA     3    0        0.000   9582  1  0  0          0.
 58  TERMOCEARA     4    0        0.000  18144  1  0  0          0.
