& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   1104  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  24836  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  24836  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  24836  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  24836  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   8184  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   8688  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   1152  0  0  0          0.
 13  ANGRA 2        1    0        0.000    961  0  0  0          0.
 15  LINHARES       1    0        0.000   3394  1  0  0          0.
 15  LINHARES       2    0        0.000   3394  1  0  0          0.
 15  LINHARES       3    0        0.000   3394  1  0  0          0.
 15  LINHARES       4    0        0.000   4842  0  0  0          0.
 21  MARANHAO V     1    0        0.000   6863  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   3621  0  0  0          0.
 25  J.LACERDA B    5    0        0.000   1559  0  0  0          0.
 25  J.LACERDA B    6    0        0.000   1583  0  0  0          0.
 26  J.LACERDA A1   1    0        0.000   6839  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   6925  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000   3836  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000   4174  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  24836  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  24836  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  24836  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  24836  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  24836  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   6863  1  0  0          0.
 42  FORTALEZA      1    0        0.000  23329  0  0  0          0.
 42  FORTALEZA      2    0        0.000  23329  0  0  0          0.
 42  FORTALEZA      3    0        0.000   9960  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000    839  0  0  0          0.
 46  N.VENECIA 2    1    0        0.000   6863  1  0  0          0.
