&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    21 00 0  F                  63
DEFANT     4    6  H    21 00 0  F                 118
DEFANT     6    7  H    21 00 0  F                1267
DEFANT     7    8  H    21 00 0  F                 970
DEFANT     8    9  H    21 00 0  F                1041
DEFANT     9   10  H    21 00 0  F                1059
DEFANT    10   11  H    21 00 0  F                1106
DEFANT    11   12  H    21 00 0  F                1157
DEFANT    12   17  H    21 00 0  F                1012
DEFANT    14   15  H    21 00 0  F                  32
DEFANT    15   16  H    21 00 0  F                  39
DEFANT    16   17  H    19 00 0  F                  40
DEFANT    16   17  H    20 00 0  F                  42
DEFANT    16   17  H    21 00 0  F                  34
DEFANT    17   18  H    21 00 0  F                1568
DEFANT    18   34  H    21 00 0  F                1794
DEFANT    20   21  H    21 00 0  F                 152
DEFANT    21   24  H    21 00 0  F                 140
DEFANT    24   31  H    21 00 0  F                 702
DEFANT    25   26  H    21 00 0  F                 302
DEFANT    26   27  H    21 00 0  F                 305
DEFANT    27   28  H    21 00 0  F                 327
DEFANT    28   31  H    21 00 0  F                 320
DEFANT    29  203  H    21 00 0  F                 163
DEFANT    30   31  H    21 00 0  F                 366
DEFANT    31   32  H    21 00 0  F                2004
DEFANT    32   33  H    21 00 0  F                1901
DEFANT    33   34  H    21 00 0  F                2139
DEFANT    34   45  H    21 00 0  F                2902
DEFANT    37   38  H    21 00 0  F                 151
DEFANT    38   39  H    21 00 0  F                 151
DEFANT    39   40  H    21 00 0  F                 197
DEFANT    40   42  H    21 00 0  F                 312
DEFANT    42   43  H    21 00 0  F                 286
DEFANT    43   45  H    21 00 0  F                 180
DEFANT    45   46  H    21 00 0  F                3134
DEFANT    46   66  H    20 00 0  F                3620
DEFANT    46   66  H    21 00 0  F                3607
DEFANT    47   48  H    21 00 0  F                  60
DEFANT    48   49  H    21 00 0  F                  73
DEFANT    49  249  H    21 00 0  F                 113
DEFANT    50   51  H    21 00 0  F                 152
DEFANT    51   52  H    21 00 0  F                 139
DEFANT    52   61  H    21 00 0  F                 152
DEFANT    57   61  H    21 00 0  F                 294
DEFANT    61   62  H    21 00 0  F                 798
DEFANT    62   63  H    21 00 0  F                 796
DEFANT    63   66  H    20 00 0  F                 647
DEFANT    63   66  H    21 00 0  F                 637
DEFANT    71   72  H    21 00 0  F                 128
DEFANT    72   73  H    21 00 0  F                 129
DEFANT    73   77  H    21 00 0  F                  24
DEFANT    74   76  H    21 00 0  F                 975
DEFANT    76   77  H    21 00 0  F                1218
DEFANT    77   78  H    21 00 0  F                1412
DEFANT    78   82  H    21 00 0  F                1450
DEFANT    82   83  H    21 00 0  F                1490
DEFANT    86   91  H    21 00 0  F                 451
DEFANT    89   90  H    21 00 0  F                 296
DEFANT    90   91  H    21 00 0  F                 361
DEFANT    91   92  H    21 00 0  F                1308
DEFANT    92  103  H    21 00 0  F                1529
DEFANT    93   94  H    21 00 0  F                  98
DEFANT    94  103  H    21 00 0  F                 160
DEFANT    97   98  H    21 00 0  F                 179
DEFANT    98   99  H    21 00 0  F                 279
DEFANT   101  102  H    21 00 0  F                 346
DEFANT   107   37  H    20 00 0  F                  58
DEFANT   110  111  H    21 00 0  F                  41
DEFANT   111  112  H    21 00 0  F                 387
DEFANT   112  113  H    21 00 0  F                 433
DEFANT   113  114  H    21 00 0  F                 477
DEFANT   120  123  H    19 00 0  F                  32
DEFANT   120  123  H    21 00 0  F                   9
DEFANT   121  122  H    21 00 0  F                 104
DEFANT   122  123  H    18 00 0  F                 111
DEFANT   122  123  H    20 00 0  F                 100
DEFANT   122  123  H    21 00 0  F                 118
DEFANT   123  125  H    21 00 0  F                 179
DEFANT   125  129  H    20 00 0  F                  74
DEFANT   125  129  H    21 00 0  F                 175
DEFANT   126  127  H    21 00 0  F                  16
DEFANT   127  129  H    21 00 0  F                  36
DEFANT   129  130  H    21 00 0  F                  94
DEFANT   134  135  H    21 00 0  F                  46
DEFANT   135  141  H    21 00 0  F                  51
DEFANT   139  141  H    20 00 0  F                  91
DEFANT   139  141  H    21 00 0  F                  84
DEFANT   141  143  H    21 00 0  F                 248
DEFANT   143  144  H    21 00 0  F                 274
DEFANT   148  154  H    17 00 0  F                  48
DEFANT   148  154  H    18 00 0  F                 101
DEFANT   148  154  H    19 00 0  F                 109
DEFANT   148  154  H    21 00 0  F                 162
DEFANT   153   46  H    21 00 0  F                  83
DEFANT   155  156  H    21 00 0  F                  56
DEFANT   156  169  H    07 00 0  F                 455
DEFANT   156  169  H    11 00 0  F                 456
DEFANT   156  169  H    12 00 0  F                 452
DEFANT   156  169  H    13 00 0  F                 451
DEFANT   156  169  H    14 00 0  F                 452
DEFANT   156  169  H    15 00 0  F                 454
DEFANT   156  169  H    16 00 0  F                 457
DEFANT   156  169  H    19 00 0  F                 458
DEFANT   156  169  H    21 00 0  F                 454
DEFANT   162  169  H    07 00 0  F                  20
DEFANT   162  169  H    09 00 0  F                  21
DEFANT   162  169  H    12 00 0  F                  22
DEFANT   162  169  H    13 00 0  F                  21
DEFANT   162  169  H    14 00 0  F                  20
DEFANT   162  169  H    15 00 0  F                  19
DEFANT   162  169  H    17 00 0  F                  21
DEFANT   162  169  H    18 00 0  F                  19
DEFANT   162  169  H    19 00 0  F                  20
DEFANT   162  169  H    21 00 0  F                  21
DEFANT   169  172  H    19 00 0  F                2077
DEFANT   169  172  H    20 00 0  F                2061
DEFANT   169  172  H    21 00 0  F                2077
DEFANT   172  173  H    21 00 0  F                2194
DEFANT   175  178  H    21 00 0  F                1874
DEFANT   192  193  H    21 00 0  F                  32
DEFANT   193  141  H    20 00 0  F                  31
DEFANT   193  141  H    21 00 0  F                  30
DEFANT   203   30  H    21 00 0  F                 229
DEFANT   204  280  H    21 00 0  F                1469
DEFANT   228  229  H    17 00 0  F                 364
DEFANT   228  229  H    18 00 0  F                 401
DEFANT   228  229  H    19 00 0  F                 437
DEFANT   228  229  H    20 00 0  F                 401
DEFANT   228  229  H    21 00 0  F                 456
DEFANT   229  230  H    21 00 0  F                 597
DEFANT   241   34  H    21 00 0  F                  83
DEFANT   249   50  H    21 00 0  F                 117
DEFANT   251  252  H    21 00 0  F                 303
DEFANT   252  253  H    21 00 0  F                 328
DEFANT   253  257  H    21 00 0  F                 345
DEFANT   257  261  H    20 00 0  F                 566
DEFANT   257  261  H    21 00 0  F                 561
DEFANT   261  267  H    19 00 0  F                 733
DEFANT   261  267  H    20 00 0  F                 734
DEFANT   261  267  H    21 00 0  F                 694
DEFANT   262  241  H    21 00 0  F                  85
DEFANT   267  275  H    19 00 0  F                1380
DEFANT   267  275  H    20 00 0  F                1350
DEFANT   267  275  H    21 00 0  F                1334
DEFANT   280  284  H    21 00 0  F                1378
DEFANT   285  287  H    21 00 0  F                6466
DEFANT   290   34  H    21 00 0  F                  50
DEFANT   311  312  H    21 00 0  F                  71
DEFANT   312  315  H    21 00 0  F                  49
DEFANT   315   34  H    21 00 0  F                  58
DEFANT    66    1  S    21  0 0  F                5784
DEFANT    66    1  S    21  0 1  F                5863
DEFANT    66    1  S    21  1 0  F                5251
DEFANT    66    1  S    21  1 1  F                5169
DEFANT    66    1  S    21  2 0  F                5152
DEFANT    66    1  S    21  2 1  F                5073
DEFANT    66    1  S    21  3 0  F                5046
DEFANT    66    1  S    21  3 1  F                5121
DEFANT    66    1  S    21  4 0  F                5202
DEFANT    66    1  S    21  4 1  F                5200
DEFANT    66    1  S    21  5 0  F                5238
DEFANT    66    1  S    21  5 1  F                5236
DEFANT    66    1  S    21  6 0  F                5450
DEFANT    66    1  S    21  6 1  F                5448
DEFANT    66    1  S    21  7 0  F                5391
DEFANT    66    1  S    21  7 1  F                5644
DEFANT    66    1  S    21  8 0  F                5687
DEFANT    66    1  S    21  8 1  F                5685
DEFANT    66    1  S    21  9 0  F                5745
DEFANT    66    1  S    21  9 1  F                5743
DEFANT    66    1  S    21 10 0  F                6232
DEFANT    66    1  S    21 10 1  F                6232
DEFANT    66    1  S    21 11 0  F                6139
DEFANT    66    1  S    21 11 1  F                6138
DEFANT    66    1  S    21 12 0  F                5962
DEFANT    66    1  S    21 12 1  F                6318
DEFANT    66    1  S    21 13 0  F                6545
DEFANT    66    1  S    21 13 1  F                6805
DEFANT    66    1  S    21 14 0  F                6952
DEFANT    66    1  S    21 14 1  F                7373
DEFANT    66    1  S    21 15 0  F                7363
DEFANT    66    1  S    21 15 1  F                7366
DEFANT    66    1  S    21 16 0  F                7904
DEFANT    66    1  S    21 16 1  F                8013
DEFANT    66    1  S    21 17 0  F                8285
DEFANT    66    1  S    21 17 1  F                8647
DEFANT    66    1  S    21 18 0  F                9481
DEFANT    66    1  S    21 18 1  F                9496
DEFANT    66    1  S    21 19 0  F                9389
DEFANT    66    1  S    21 19 1  F                9194
DEFANT    66    1  S    21 20 0  F                8691
DEFANT    66    1  S    21 20 1  F                8887
DEFANT    66    1  S    21 21 0  F                8444
DEFANT    66    1  S    21 21 1  F                7808
DEFANT    66    1  S    21 22 0  F                7262
DEFANT    66    1  S    21 22 1  F                7260
DEFANT    66    1  S    21 23 0  F                6714
DEFANT    66    1  S    21 23 1  F                6545
DEFANT    83    1  S    21  0 0  F                1500
DEFANT    83    1  S    21  0 1  F                1500
DEFANT    83    1  S    21  1 0  F                1500
DEFANT    83    1  S    21  1 1  F                1500
DEFANT    83    1  S    21  2 0  F                1500
DEFANT    83    1  S    21  2 1  F                1500
DEFANT    83    1  S    21  3 0  F                1500
DEFANT    83    1  S    21  3 1  F                1500
DEFANT    83    1  S    21  4 0  F                1500
DEFANT    83    1  S    21  4 1  F                1500
DEFANT    83    1  S    21  5 0  F                1500
DEFANT    83    1  S    21  5 1  F                1500
DEFANT    83    1  S    21  6 0  F                1548
DEFANT    83    1  S    21  6 1  F                1548
DEFANT    83    1  S    21  7 0  F                1548
DEFANT    83    1  S    21  7 1  F                1548
DEFANT    83    1  S    21  8 0  F                1548
DEFANT    83    1  S    21  8 1  F                1548
DEFANT    83    1  S    21  9 0  F                1548
DEFANT    83    1  S    21  9 1  F                1548
DEFANT    83    1  S    21 10 0  F                1548
DEFANT    83    1  S    21 10 1  F                1548
DEFANT    83    1  S    21 11 0  F                1548
DEFANT    83    1  S    21 11 1  F                1548
DEFANT    83    1  S    21 12 0  F                1548
DEFANT    83    1  S    21 12 1  F                1548
DEFANT    83    1  S    21 13 0  F                1548
DEFANT    83    1  S    21 13 1  F                1548
DEFANT    83    1  S    21 14 0  F                1548
DEFANT    83    1  S    21 14 1  F                1548
DEFANT    83    1  S    21 15 0  F                1548
DEFANT    83    1  S    21 15 1  F                1548
DEFANT    83    1  S    21 16 0  F                1548
DEFANT    83    1  S    21 16 1  F                1548
DEFANT    83    1  S    21 17 0  F                1548
DEFANT    83    1  S    21 17 1  F                1548
DEFANT    83    1  S    21 18 0  F                1548
DEFANT    83    1  S    21 18 1  F                1548
DEFANT    83    1  S    21 19 0  F                1548
DEFANT    83    1  S    21 19 1  F                1548
DEFANT    83    1  S    21 20 0  F                1548
DEFANT    83    1  S    21 20 1  F                1548
DEFANT    83    1  S    21 21 0  F                1548
DEFANT    83    1  S    21 21 1  F                1548
DEFANT    83    1  S    21 22 0  F                1548
DEFANT    83    1  S    21 22 1  F                1548
DEFANT    83    1  S    21 23 0  F                1548
DEFANT    83    1  S    21 23 1  F                1548
