& CONDICOES INICIAIS DAS UNIDADES                
&                                                
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&
& CONDICOES INICIAIS DAS UNIDADES                
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
147  PROSPERIDADE   3    0         0.00     47  0  0
149  SAO SEPE       1    1         5.00    414  0  0
151  POTIGUAR       1    0         0.00  10054  0  0
151  POTIGUAR       2    0         0.00  10054  0  0
151  POTIGUAR       3    0         0.00  10054  0  0
151  POTIGUAR       4    0         0.00  10054  0  0
152  TERMOCABO      1    0         0.00   2159  1  0
152  TERMOCABO      2    0         0.00   2159  1  0
152  TERMOCABO      3    0         0.00   2159  1  0
153  DAIA           1    0         0.00  12740  0  0
153  DAIA           2    0         0.00  12740  0  0
153  DAIA           3    0         0.00  12740  0  0
155  GOIANIA II     1    0         0.00  12740  0  0
155  GOIANIA II     2    0         0.00  12740  0  0
156  CANDIOTA 3     1    1       300.00   1364  0  0
159  TERMOMANAUS    1    0         0.00  10054  0  0
159  TERMOMANAUS    2    0         0.00  10054  0  0
159  TERMOMANAUS    3    0         0.00  10054  0  0
159  TERMOMANAUS    4    0         0.00  10054  0  0
159  TERMOMANAUS    5    0         0.00  10054  0  0
159  TERMOMANAUS    6    0         0.00  10054  0  0
159  TERMOMANAUS    7    0         0.00  10054  0  0
159  TERMOMANAUS    8    0         0.00  10054  0  0
159  TERMOMANAUS    9    0         0.00  10054  0  0
159  TERMOMANAUS   10    0         0.00  10054  0  0
159  TERMOMANAUS   11    0         0.00  10054  0  0
159  TERMOMANAUS   12    0         0.00  10054  0  0
160  PAU FERRO I    1    0         0.00  10054  0  0
160  PAU FERRO I    2    0         0.00  10054  0  0
160  PAU FERRO I    3    0         0.00  10054  0  0
160  PAU FERRO I    4    0         0.00  10054  0  0
160  PAU FERRO I    5    0         0.00  10054  0  0
160  PAU FERRO I    6    0         0.00  10054  0  0
160  PAU FERRO I    7    0         0.00  10054  0  0
161  POTIGUAR III   1    0         0.00  10054  0  0
161  POTIGUAR III   2    0         0.00  10054  0  0
161  POTIGUAR III   3    0         0.00  10054  0  0
161  POTIGUAR III   4    0         0.00  10054  0  0
161  POTIGUAR III   5    0         0.00  10054  0  0
161  POTIGUAR III   6    0         0.00  10174  0  0
163  P. PECEM II    1    0         0.00   1028  1  0
164  MURICY         1    0         0.00  10172  0  0
164  MURICY         2    0         0.00  12408  0  0
164  MURICY         3    0         0.00  10172  0  0
164  MURICY         4    0         0.00  12408  0  0
164  MURICY         5    0         0.00  10172  0  0
164  MURICY         6    0         0.00  10172  0  0
164  MURICY         7    0         0.00  10172  0  0
164  MURICY         8    0         0.00  12408  0  0
166  CAMACARI PI    1    0         0.00  11961  0  0
166  CAMACARI PI    2    0         0.00  12408  0  0
166  CAMACARI PI    3    0         0.00  11938  0  0
166  CAMACARI PI    4    0         0.00  11939  0  0
167  P. PECEM I     1    0         0.00   1036  0  0
167  P. PECEM I     2    0         0.00   1058  0  0
169  CISFRAMA       1    1         2.00   2772  0  0
170  SUAPE II       1    0         0.00  12740  0  0
170  SUAPE II       2    0         0.00  12740  0  0
170  SUAPE II       3    0         0.00   1233  0  0
170  SUAPE II       4    0         0.00  12740  0  0
170  SUAPE II       5    0         0.00   2322  0  0
170  SUAPE II       6    0         0.00   2273  0  0
170  SUAPE II       7    0         0.00   1224  1  0
170  SUAPE II       8    0         0.00   1224  1  0
170  SUAPE II       9    0         0.00  12740  0  0
170  SUAPE II      10    0         0.00  12740  0  0
170  SUAPE II      11    0         0.00   1175  1  0
170  SUAPE II      12    0         0.00  12740  0  0
170  SUAPE II      13    0         0.00   2308  1  0
170  SUAPE II      14    0         0.00   2250  0  0
170  SUAPE II      15    0         0.00   2167  0  0
170  SUAPE II      16    0         0.00   2158  0  0
170  SUAPE II      17    0         0.00  12740  0  0
176  PORTO ITAQUI   1    0         0.00   1005  1  0
182  PALMEIRAS GO   1    0         0.00   2334  1  0
182  PALMEIRAS GO   2    0         0.00   2382  0  0
194  T.NORTE 2      1    0         0.00  12408  0  0
194  T.NORTE 2      2    0         0.00  12408  0  0
194  T.NORTE 2      3    0         0.00   2814  1  0
194  T.NORTE 2      4    0         0.00   2814  0  0
201  APARECIDA      1    1        33.00    239  1  0
201  APARECIDA      2    0         0.00    746  1  0
201  APARECIDA      3    0         0.00    172  0  0
201  APARECIDA      4    0         0.00    260  1  0
203  C. ROCHA       1    1        17.08    754  0  0
203  C. ROCHA       2    0         0.00    299  0  0
203  C. ROCHA       3    1        17.08    327  1  0
203  C. ROCHA       4    1        17.08    353  0  0
203  C. ROCHA       5    1        13.77    387  1  0
204  JARAQUI        6    1        36.10   4308  0  0
204  JARAQUI        7    1        26.90   4308  1  0
205  MANAUARA       1    1        16.70     23  1  0
205  MANAUARA       2    1        10.00     14  1  0
205  MANAUARA       3    1        16.70      5  0  0
205  MANAUARA       4    1        11.60     72  1  0
205  MANAUARA       5    1        10.00     54  1  0
207  PONTA NEGRA    1    1        16.00  12346  0  0
207  PONTA NEGRA    2    1        16.00  12346  0  0
207  PONTA NEGRA    3    1        16.00  12346  0  0
207  PONTA NEGRA    4    1        16.00  12346  0  0
209  TAMBAQUI       5    0         0.00    576  1  0
209  TAMBAQUI       6    1        38.00  10864  0  0
209  TAMBAQUI       7    1        25.00    101  0  0
211  BAIXADA FLU    1    0         0.00   1152  0  0
211  BAIXADA FLU    2    0         0.00   3432  0  0
211  BAIXADA FLU    3    0         0.00   1200  0  0
212  MARANHAO III   1    0         0.00    672  0  0
221  SYKUE I        1    0         0.00   1966  1  0
224  P. SERGIPE I   1    0         0.00   6672  0  0
224  P. SERGIPE I   2    0         0.00   6903  0  0
224  P. SERGIPE I   3    0         0.00   8376  0  0
224  P. SERGIPE I   4    0         0.00   6926  1  0
224  P. SERGIPE I   5    0         0.00   8376  0  0
224  P. SERGIPE I   6    0         0.00   7152  1  0
224  P. SERGIPE I   7    0         0.00   7116  0  0
383  ATLANTICO      1    0         0.00   6095  0  0
383  ATLANTICO      2    0         0.00   6168  0  0
383  ATLANTICO      3    0         0.00   1883  1  0
383  ATLANTICO      4    0         0.00   6103  1  0
383  ATLANTICO      5    0         0.00   1883  1  0
383  ATLANTICO      6    0         0.00   4488  1  0
383  ATLANTICO      7    1       395.00   1944  0  0
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1  1  0 0 F                                31.17
 13 ANGRA 2       1  1  0 0 F                                20.12
211 BAIXADA FL    1  1  0 0 F                               184.34
211 BAIXADA FL    2  1  0 0 F                               184.34
211 BAIXADA FL    3  1  0 0 F                               184.34
 97 CUBATAO       1  1  0 0 F                               336.64
 97 CUBATAO       2  1  0 0 F                               336.64
 97 CUBATAO       3  1  0 0 F                               336.64
 12 CUIABA CC     1  1  0 0 F                               559.74
153 DAIA          1  1  0 0 F                              1017.11
153 DAIA          2  1  0 0 F                              1017.11
153 DAIA          3  1  0 0 F                              1017.11
155 GOIANIA 2     1  1  0 0 F                              1063.48
