&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    04 00 0  F                 115
DEFANT     4    6  H    04 00 0  F                 224
DEFANT     6    7  H    04 00 0  F                 402
DEFANT     7    8  H    04 00 0  F                 504
DEFANT     8    9  H    04 00 0  F                 373
DEFANT     9   10  H    04 00 0  F                 386
DEFANT    10   11  H    04 00 0  F                 374
DEFANT    11   12  H    04 00 0  F                 368
DEFANT    12   17  H    04 00 0  F                 470
DEFANT    14   15  H    04 00 0  F                  34
DEFANT    15   16  H    04 00 0  F                  39
DEFANT    16   17  H    02 00 0  F                  56
DEFANT    16   17  H    03 00 0  F                  47
DEFANT    16   17  H    04 00 0  F                  52
DEFANT    17   18  H    04 00 0  F                1424
DEFANT    18   34  H    04 00 0  F                1769
DEFANT    20   21  H    04 00 0  F                  71
DEFANT    21   24  H    04 00 0  F                  79
DEFANT    24   31  H    04 00 0  F                 134
DEFANT    25   26  H    04 00 0  F                 141
DEFANT    26   27  H    04 00 0  F                 211
DEFANT    27   28  H    04 00 0  F                 192
DEFANT    28   31  H    04 00 0  F                 188
DEFANT    29  203  H    04 00 0  F                  22
DEFANT    30   31  H    04 00 0  F                 552
DEFANT    31   32  H    04 00 0  F                 796
DEFANT    32   33  H    04 00 0  F                1281
DEFANT    33   34  H    04 00 0  F                1845
DEFANT    34   45  H    04 00 0  F                2904
DEFANT    37   38  H    04 00 0  F                 327
DEFANT    38   39  H    04 00 0  F                 323
DEFANT    39   40  H    04 00 0  F                 490
DEFANT    40   42  H    04 00 0  F                 484
DEFANT    42   43  H    04 00 0  F                 431
DEFANT    43   45  H    04 00 0  F                 238
DEFANT    45   46  H    04 00 0  F                4000
DEFANT    46   66  H    03 00 0  F                4338
DEFANT    46   66  H    04 00 0  F                4619
DEFANT    47   48  H    04 00 0  F                  60
DEFANT    48   49  H    04 00 0  F                  57
DEFANT    49  249  H    04 00 0  F                 100
DEFANT    50   51  H    04 00 0  F                 233
DEFANT    51   52  H    04 00 0  F                 248
DEFANT    52   61  H    04 00 0  F                 278
DEFANT    57   61  H    04 00 0  F                 244
DEFANT    61   62  H    04 00 0  F                 298
DEFANT    62   63  H    04 00 0  F                 416
DEFANT    63   66  H    03 00 0  F                 569
DEFANT    63   66  H    04 00 0  F                 780
DEFANT    71   72  H    04 00 0  F                 105
DEFANT    72   73  H    04 00 0  F                 111
DEFANT    73   77  H    04 00 0  F                  15
DEFANT    74   76  H    04 00 0  F                 601
DEFANT    76   77  H    04 00 0  F                 888
DEFANT    77   78  H    04 00 0  F                1027
DEFANT    78   82  H    04 00 0  F                1007
DEFANT    82   83  H    04 00 0  F                1309
DEFANT    86   91  H    04 00 0  F                 309
DEFANT    89   90  H    04 00 0  F                  79
DEFANT    90   91  H    04 00 0  F                 135
DEFANT    91   92  H    04 00 0  F                 451
DEFANT    92  103  H    04 00 0  F                 624
DEFANT    93   94  H    04 00 0  F                  32
DEFANT    94  103  H    04 00 0  F                  37
DEFANT    97   98  H    04 00 0  F                 130
DEFANT    98   99  H    04 00 0  F                 186
DEFANT   101  102  H    04 00 0  F                  44
DEFANT   107   37  H    03 00 0  F                 114
DEFANT   110  111  H    04 00 0  F                  13
DEFANT   111  112  H    04 00 0  F                 117
DEFANT   112  113  H    04 00 0  F                 108
DEFANT   113  114  H    04 00 0  F                 106
DEFANT   120  123  H    02 00 0  F                   4
DEFANT   120  123  H    04 00 0  F                  27
DEFANT   121  122  H    04 00 0  F                 110
DEFANT   122  123  H    01 00 0  F                  34
DEFANT   122  123  H    02 00 0  F                  33
DEFANT   122  123  H    03 00 0  F                  34
DEFANT   122  123  H    04 00 0  F                 224
DEFANT   123  125  H    04 00 0  F                 351
DEFANT   125  129  H    03 00 0  F                 105
DEFANT   125  129  H    04 00 0  F                 265
DEFANT   126  127  H    04 00 0  F                  40
DEFANT   127  129  H    04 00 0  F                  91
DEFANT   129  130  H    04 00 0  F                 273
DEFANT   134  135  H    04 00 0  F                 183
DEFANT   135  141  H    04 00 0  F                 140
DEFANT   139  141  H    03 00 0  F                 136
DEFANT   139  141  H    04 00 0  F                 237
DEFANT   141  143  H    04 00 0  F                 601
DEFANT   143  144  H    04 00 0  F                 981
DEFANT   148  154  H    28 00 0  F                  50
DEFANT   148  154  H    01 00 0  F                  82
DEFANT   148  154  H    02 00 0  F                 101
DEFANT   148  154  H    03 00 0  F                 100
DEFANT   148  154  H    04 00 0  F                  95
DEFANT   153   46  H    04 00 0  F                  87
DEFANT   155  156  H    04 00 0  F                 220
DEFANT   156  169  H    18 00 0  F                 254
DEFANT   156  169  H    20 00 0  F                 253
DEFANT   156  169  H    21 00 0  F                 252
DEFANT   156  169  H    23 00 0  F                 251
DEFANT   156  169  H    24 00 0  F                 292
DEFANT   156  169  H    25 00 0  F                 312
DEFANT   156  169  H    26 00 0  F                 298
DEFANT   156  169  H    27 00 0  F                 300
DEFANT   156  169  H    28 00 0  F                 299
DEFANT   156  169  H    01 00 0  F                 298
DEFANT   156  169  H    03 00 0  F                 297
DEFANT   156  169  H    04 00 0  F                 302
DEFANT   162  169  H    18 00 0  F                  12
DEFANT   162  169  H    04 00 0  F                  13
DEFANT   169  172  H    02 00 0  F                 828
DEFANT   169  172  H    03 00 0  F                 821
DEFANT   169  172  H    04 00 0  F                 802
DEFANT   172  173  H    04 00 0  F                 974
DEFANT   175  178  H    04 00 0  F                 842
DEFANT   192  193  H    04 00 0  F                 226
DEFANT   193  141  H    03 00 0  F                  82
