& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 60  NORTEFLU       3    0         0.00  20199  0  0
 60  NORTEFLU       4    0         0.00   2544  0  0
 60  NORTEFLU       5    0         0.00   4056  0  0
 60  NORTEFLU       6    0         0.00   4641  1  0
 60  NORTEFLU       7    1       826.00   2544  0  0
 62  SEROPEDICA     1    0         0.00   1673  1  0
 62  SEROPEDICA     2    0         0.00   5382  0  0
 62  SEROPEDICA     3    0         0.00   5014  1  0
 62  SEROPEDICA     4    0         0.00   1886  1  0
 62  SEROPEDICA     5    0         0.00   1696  0  0
 62  SEROPEDICA     6    0         0.00   1344  0  0
 62  SEROPEDICA     7    0         0.00     55  1  0
 62  SEROPEDICA     8    1       350.00     55  1  0
 63  IBIRITE        1    1       226.00   1656  0  0
 64  CANOAS         1    1       230.00    282  0  0
 67  TERMONE        1    1        12.00      0  1  1
 67  TERMONE        2    1        12.00      0  1  1
 67  TERMONE        3    1        41.00     15  0  0
 68  TRES LAGOAS    1    0         0.00    903  0  0
 68  TRES LAGOAS    2    0         0.00  11903  0  0
 68  TRES LAGOAS    3    0         0.00  16608  0  0
 68  TRES LAGOAS    4    0         0.00   1596  0  0
 68  TRES LAGOAS    5    0         0.00  14568  1  0
 68  TRES LAGOAS    6    0         0.00   5731  1  0
 68  TRES LAGOAS    7    0         0.00  14568  0  0
 68  TRES LAGOAS    8    0         0.00   7584  0  0
 68  TRES LAGOAS    9    0         0.00   1511  0  0
 68  TRES LAGOAS   10    0         0.00   7446  0  0
 68  TRES LAGOAS   11    0         0.00   7536  0  0
 68  TRES LAGOAS   12    0         0.00  14544  0  0
 68  TRES LAGOAS   13    1       270.00    903  0  0
 68  TRES LAGOAS   14    0         0.00   7224  0  0
 68  TRES LAGOAS   15    0         0.00   6022  1  0
 69  TERMOPB        1    1        41.00     15  0  0
 69  TERMOPB        2    1        12.00      0  1  1
 69  TERMOPB        3    1        41.00     15  0  0
 70  GERAMAR II     1    1        43.60    610  0  0
 70  GERAMAR II     2    1        34.90    610  0  0
 70  GERAMAR II     3    1        43.60    610  0  0
 70  GERAMAR II     4    1        36.90    610  0  0
 73  GERAMAR I      1    1        43.60    610  0  0
 73  GERAMAR I      2    1        43.65    610  1  0
 73  GERAMAR I      3    1        43.65    610  1  0
 73  GERAMAR I      4    1        28.10    610  0  0
 83  VALE DO ACU    1    1       110.00   1488  0  0
 83  VALE DO ACU    2    0         0.00  10421  0  0
 86  ST.CRUZ NOVA  11    1       175.00    216  0  0
 86  ST.CRUZ NOVA  21    1       175.00   1152  0  0
 90  TERMOMACAE     1    0         0.00   1454  0  0
 90  TERMOMACAE     2    0         0.00  16608  0  0
 90  TERMOMACAE     3    0         0.00   6991  1  0
 90  TERMOMACAE     4    0         0.00   6613  0  0
