&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    10 00 0  F                 368
DEFANT     4    6  H    10 00 0  F                 833
DEFANT     6    7  H    10 00 0  F                 314
DEFANT     7    8  H    10 00 0  F                 402
DEFANT     8    9  H    10 00 0  F                 449
DEFANT     9   10  H    10 00 0  F                 523
DEFANT    10   11  H    10 00 0  F                 696
DEFANT    11   12  H    10 00 0  F                 876
DEFANT    12   17  H    10 00 0  F                1209
DEFANT    14   15  H    10 00 0  F                  78
DEFANT    15   16  H    10 00 0  F                 136
DEFANT    16   17  H    08 00 0  F                 160
DEFANT    16   17  H    09 00 0  F                 159
DEFANT    16   17  H    10 00 0  F                 151
DEFANT    17   18  H    10 00 0  F                1015
DEFANT    18   34  H    10 00 0  F                 659
DEFANT    20   21  H    10 00 0  F                 112
DEFANT    21   24  H    10 00 0  F                  88
DEFANT    24   31  H    10 00 0  F                 103
DEFANT    25   26  H    10 00 0  F                 144
DEFANT    26   27  H    10 00 0  F                 261
DEFANT    27   28  H    10 00 0  F                 269
DEFANT    28   31  H    10 00 0  F                 325
DEFANT    29  203  H    10 00 0  F                  98
DEFANT    30   31  H    10 00 0  F                1014
DEFANT    31   32  H    10 00 0  F                 474
DEFANT    32   33  H    10 00 0  F                 551
DEFANT    33   34  H    10 00 0  F                 885
DEFANT    34   45  H    10 00 0  F                2537
DEFANT    37   38  H    10 00 0  F                 734
DEFANT    38   39  H    10 00 0  F                 989
DEFANT    39   40  H    10 00 0  F                1280
DEFANT    40   42  H    10 00 0  F                1299
DEFANT    42   43  H    10 00 0  F                1141
DEFANT    43   45  H    10 00 0  F                 193
DEFANT    45   46  H    10 00 0  F                3300
DEFANT    46   66  H    09 00 0  F                4343
DEFANT    46   66  H    10 00 0  F                4309
DEFANT    47   48  H    10 00 0  F                  60
DEFANT    48   49  H    10 00 0  F                  56
DEFANT    49  249  H    10 00 0  F                 109
DEFANT    50   51  H    10 00 0  F                 221
DEFANT    51   52  H    10 00 0  F                 240
DEFANT    52   61  H    10 00 0  F                 250
DEFANT    57   61  H    10 00 0  F                 120
DEFANT    61   62  H    10 00 0  F                 567
DEFANT    62   63  H    10 00 0  F                 559
DEFANT    63   66  H    09 00 0  F                 680
DEFANT    63   66  H    10 00 0  F                 674
DEFANT    71   72  H    10 00 0  F                   7
DEFANT    72   73  H    10 00 0  F                  14
DEFANT    73   77  H    10 00 0  F                  15
DEFANT    74   76  H    10 00 0  F                 135
DEFANT    76   77  H    10 00 0  F                 278
DEFANT    77   78  H    10 00 0  F                 232
DEFANT    78   82  H    10 00 0  F                 257
DEFANT    82   83  H    10 00 0  F                 378
DEFANT    86   91  H    10 00 0  F                  55
DEFANT    89   90  H    10 00 0  F                 226
DEFANT    90   91  H    10 00 0  F                 157
DEFANT    91   92  H    10 00 0  F                 319
DEFANT    92  103  H    10 00 0  F                 191
DEFANT    93   94  H    10 00 0  F                  68
DEFANT    94  103  H    10 00 0  F                  58
DEFANT    97   98  H    10 00 0  F                   4
DEFANT    98   99  H    10 00 0  F                   8
DEFANT   101  102  H    10 00 0  F                  25
DEFANT   107   37  H    09 00 0  F                 122
DEFANT   110  111  H    10 00 0  F                  13
DEFANT   111  112  H    10 00 0  F                 128
DEFANT   112  113  H    10 00 0  F                 119
DEFANT   113  114  H    10 00 0  F                 194
DEFANT   120  123  H    08 00 0  F                   7
DEFANT   120  123  H    09 00 0  F                   6
DEFANT   120  123  H    10 00 0  F                  56
DEFANT   121  122  H    10 00 0  F                  32
DEFANT   122  123  H    07 00 0  F                  34
DEFANT   122  123  H    10 00 0  F                  32
DEFANT   123  125  H    10 00 0  F                 567
DEFANT   125  129  H    09 00 0  F                 771
DEFANT   125  129  H    10 00 0  F                 655
DEFANT   126  127  H    10 00 0  F                  64
DEFANT   127  129  H    10 00 0  F                 127
DEFANT   129  130  H    10 00 0  F                 304
DEFANT   134  135  H    10 00 0  F                 558
DEFANT   135  141  H    10 00 0  F                 670
DEFANT   139  141  H    09 00 0  F                 412
DEFANT   139  141  H    10 00 0  F                 481
DEFANT   141  143  H    10 00 0  F                1619
DEFANT   143  144  H    10 00 0  F                1907
DEFANT   148  154  H    06 00 0  F                  48
DEFANT   148  154  H    08 00 0  F                  47
DEFANT   148  154  H    09 00 0  F                  48
DEFANT   148  154  H    10 00 0  F                  50
DEFANT   153   46  H    10 00 0  F                 103
DEFANT   155  156  H    10 00 0  F                 518
DEFANT   156  169  H    27 00 0  F                3006
DEFANT   156  169  H    28 00 0  F                2979
DEFANT   156  169  H    29 00 0  F                2987
DEFANT   156  169  H    30 00 0  F                2978
DEFANT   156  169  H    31 00 0  F                2824
DEFANT   156  169  H    01 00 0  F                2427
DEFANT   156  169  H    02 00 0  F                2200
DEFANT   156  169  H    03 00 0  F                2198
DEFANT   156  169  H    04 00 0  F                2196
DEFANT   156  169  H    05 00 0  F                2197
DEFANT   156  169  H    06 00 0  F                2202
DEFANT   156  169  H    07 00 0  F                2203
DEFANT   156  169  H    08 00 0  F                2204
DEFANT   156  169  H    09 00 0  F                2176
DEFANT   156  169  H    10 00 0  F                2203
DEFANT   162  169  H    27 00 0  F                  41
DEFANT   162  169  H    29 00 0  F                  42
DEFANT   162  169  H    30 00 0  F                  61
DEFANT   162  169  H    31 00 0  F                  62
DEFANT   162  169  H    01 00 0  F                  43
DEFANT   162  169  H    02 00 0  F                  25
DEFANT   162  169  H    03 00 0  F                  23
DEFANT   162  169  H    06 00 0  F                  22
DEFANT   162  169  H    10 00 0  F                  20
DEFANT   169  172  H    08 00 0  F                4001
DEFANT   169  172  H    09 00 0  F                3970
DEFANT   169  172  H    10 00 0  F                3962
DEFANT   172  173  H    10 00 0  F                3777
DEFANT   175  178  H    10 00 0  F                1963
DEFANT   192  193  H    10 00 0  F                 279
DEFANT   193  141  H    09 00 0  F                 230
DEFANT   193  141  H    10 00 0  F                 285
DEFANT   203   30  H    10 00 0  F                 125
DEFANT   204  280  H    10 00 0  F                2011
DEFANT   228  229  H    06 00 0  F                1295
DEFANT   228  229  H    07 00 0  F                1547
DEFANT   228  229  H    08 00 0  F                1596
DEFANT   228  229  H    09 00 0  F                1597
DEFANT   228  229  H    10 00 0  F                1582
DEFANT   229  230  H    10 00 0  F                4932
DEFANT   241   34  H    10 00 0  F                 236
DEFANT   249   50  H    10 00 0  F                 116
DEFANT   251  252  H    10 00 0  F                 100
DEFANT   252  253  H    10 00 0  F                 309
DEFANT   253  257  H    10 00 0  F                 380
DEFANT   257  261  H    09 00 0  F                1761
DEFANT   257  261  H    10 00 0  F                1758
DEFANT   261  267  H    08 00 0  F                4647
DEFANT   261  267  H    09 00 0  F                3165
DEFANT   261  267  H    10 00 0  F                4283
DEFANT   262  241  H    10 00 0  F                 223
DEFANT   267  275  H    08 00 0  F                5906
DEFANT   267  275  H    09 00 0  F                5986
DEFANT   267  275  H    10 00 0  F                6045
DEFANT   280  284  H    10 00 0  F                1536
DEFANT   285  287  H    10 00 0  F               26287
DEFANT   290   34  H    10 00 0  F                  68
DEFANT   311  312  H    10 00 0  F                 296
DEFANT   312  315  H    10 00 0  F                 314
DEFANT   315   34  H    10 00 0  F                 319
DEFANT    66    1  S    10  0 0  F                6375
DEFANT    66    1  S    10  0 1  F                5792
DEFANT    66    1  S    10  1 0  F                5104
DEFANT    66    1  S    10  1 1  F                4720
DEFANT    66    1  S    10  2 0  F                4647
DEFANT    66    1  S    10  2 1  F                4720
DEFANT    66    1  S    10  3 0  F                4667
DEFANT    66    1  S    10  3 1  F                4664
DEFANT    66    1  S    10  4 0  F                4636
DEFANT    66    1  S    10  4 1  F                4634
DEFANT    66    1  S    10  5 0  F                4714
DEFANT    66    1  S    10  5 1  F                4942
DEFANT    66    1  S    10  6 0  F                5575
DEFANT    66    1  S    10  6 1  F                5575
DEFANT    66    1  S    10  7 0  F                5742
DEFANT    66    1  S    10  7 1  F                5886
DEFANT    66    1  S    10  8 0  F                6170
DEFANT    66    1  S    10  8 1  F                6170
DEFANT    66    1  S    10  9 0  F                6284
DEFANT    66    1  S    10  9 1  F                6531
DEFANT    66    1  S    10 10 0  F                6683
DEFANT    66    1  S    10 10 1  F                6582
DEFANT    66    1  S    10 11 0  F                6777
DEFANT    66    1  S    10 11 1  F                6833
DEFANT    66    1  S    10 12 0  F                6606
DEFANT    66    1  S    10 12 1  F                6434
DEFANT    66    1  S    10 13 0  F                7308
DEFANT    66    1  S    10 13 1  F                7366
DEFANT    66    1  S    10 14 0  F                7658
DEFANT    66    1  S    10 14 1  F                7663
DEFANT    66    1  S    10 15 0  F                7819
DEFANT    66    1  S    10 15 1  F                7770
DEFANT    66    1  S    10 16 0  F                7717
DEFANT    66    1  S    10 16 1  F                7666
DEFANT    66    1  S    10 17 0  F                7456
DEFANT    66    1  S    10 17 1  F                7458
DEFANT    66    1  S    10 18 0  F                7251
DEFANT    66    1  S    10 18 1  F                7457
DEFANT    66    1  S    10 19 0  F                7587
DEFANT    66    1  S    10 19 1  F                7535
DEFANT    66    1  S    10 20 0  F                7745
DEFANT    66    1  S    10 20 1  F                7645
DEFANT    66    1  S    10 21 0  F                7725
DEFANT    66    1  S    10 21 1  F                7727
DEFANT    66    1  S    10 22 0  F                7647
DEFANT    66    1  S    10 22 1  F                7648
DEFANT    66    1  S    10 23 0  F                7393
DEFANT    66    1  S    10 23 1  F                6986
DEFANT    83    1  S    10  0 0  F                 350
DEFANT    83    1  S    10  0 1  F                 350
DEFANT    83    1  S    10  1 0  F                 350
DEFANT    83    1  S    10  1 1  F                 349
DEFANT    83    1  S    10  2 0  F                 349
DEFANT    83    1  S    10  2 1  F                 349
DEFANT    83    1  S    10  3 0  F                 349
DEFANT    83    1  S    10  3 1  F                 350
DEFANT    83    1  S    10  4 0  F                 350
DEFANT    83    1  S    10  4 1  F                 350
DEFANT    83    1  S    10  5 0  F                 350
DEFANT    83    1  S    10  5 1  F                 350
DEFANT    83    1  S    10  6 0  F                 351
DEFANT    83    1  S    10  6 1  F                 351
DEFANT    83    1  S    10  7 0  F                 351
DEFANT    83    1  S    10  7 1  F                 351
DEFANT    83    1  S    10  8 0  F                 351
DEFANT    83    1  S    10  8 1  F                 352
DEFANT    83    1  S    10  9 0  F                 352
DEFANT    83    1  S    10  9 1  F                 352
DEFANT    83    1  S    10 10 0  F                 352
DEFANT    83    1  S    10 10 1  F                 351
DEFANT    83    1  S    10 11 0  F                 351
DEFANT    83    1  S    10 11 1  F                 351
DEFANT    83    1  S    10 12 0  F                 351
DEFANT    83    1  S    10 12 1  F                 351
DEFANT    83    1  S    10 13 0  F                 351
DEFANT    83    1  S    10 13 1  F                 351
DEFANT    83    1  S    10 14 0  F                 351
DEFANT    83    1  S    10 14 1  F                 350
DEFANT    83    1  S    10 15 0  F                 506
DEFANT    83    1  S    10 15 1  F                 506
DEFANT    83    1  S    10 16 0  F                 506
DEFANT    83    1  S    10 16 1  F                 507
DEFANT    83    1  S    10 17 0  F                 507
DEFANT    83    1  S    10 17 1  F                 507
DEFANT    83    1  S    10 18 0  F                 507
DEFANT    83    1  S    10 18 1  F                 507
DEFANT    83    1  S    10 19 0  F                 507
DEFANT    83    1  S    10 19 1  F                 508
DEFANT    83    1  S    10 20 0  F                 508
DEFANT    83    1  S    10 20 1  F                 508
DEFANT    83    1  S    10 21 0  F                 508
DEFANT    83    1  S    10 21 1  F                 508
DEFANT    83    1  S    10 22 0  F                 508
DEFANT    83    1  S    10 22 1  F                 509
DEFANT    83    1  S    10 23 0  F                 509
DEFANT    83    1  S    10 23 1  F                 509
